,Rxn_1,Rxn_1_Type,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Type,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn_1_Prod,Rxn_2_Prod,Type
14,TKT2,pFBAOpt_Rxns,-0.0205463485326618,-0.0205051893135533,PGL,MLE_Rxns,0.0,8.23279481173266e-05,0.0,0.0,0.00042130676636447826,0.0,PSL
15,TKT2,pFBAOpt_Rxns,-0.0205463485326618,-0.0205051893135533,G6PDH2r,MLE_Rxns,0.0,8.23279481173266e-05,0.0,0.0166615975322202,0.00042130676636447826,0.0,PSL
16,TKT2,pFBAOpt_Rxns,-0.0205463485326618,-0.0205051893135533,GND,MLE_Rxns,0.0,8.23279481173266e-05,0.0,0.0,0.00042130676636447826,0.0,PSL
17,UMPK_copy1,pFBAOpt_Rxns,0.0,999999.0,UMPK_copy2,pFBAOpt_Rxns,-999998.983895308,0.016138989245519,-0.0001919644419103,0.0,0.0,-16138.972846616303,PSL
18,HSST,pFBAOpt_Rxns,0.0,0.0136944856512829,THRD_L,ELE_Rxns,-0.0072443999815732,0.006489289808087,-0.656503233476542,0.0,0.0,-4.7011010966128614e-05,PSL
19,HSK,pFBAOpt_Rxns,0.0,0.0136944894149886,THRD_L,ELE_Rxns,-0.0072443999815732,0.006489289808087,0.0,0.0,0.0,-4.7011010966128614e-05,PSL
20,GLU5K,pFBAOpt_Rxns,0.0,0.0075279570349336,ORNTA,ELE_Rxns,0.0,0.0075279349138871,0.0,0.0002835587262418,0.0,0.0,PSL
21,HSDxi,pFBAOpt_Rxns,-999998.986351238,999999.0,HSDy,ELE_Rxns,-999999.0,999998.986351238,0.0,0.0,-999997986352.2516,-999997986352.2516,PSL
22,GLCabc,pFBAOpt_Rxns,0.999965699800544,1.0,FBP,MLE_Rxns,0.0,6.85971421375831e-05,0.0,0.0,0.999965699800544,0.0,PSL
23,ORNTAC,pFBAOpt_Rxns,0.0062591467285528,0.0138557511381805,ACODA,MLE_Rxns,0.0,6.85936538502574e-05,0.0001271705184405,-0.0003391038626432,8.672517940818421e-05,0.0,PSL
24,ORNTAC,pFBAOpt_Rxns,0.0062591467285528,0.0138557511381805,ACGS,MLE_Rxns,0.0,6.85936538502574e-05,0.0001271705184405,1.43460929393768e-05,8.672517940818421e-05,0.0,PSL
25,DMPPS,pFBAOpt_Rxns,0.0,0.0027226051902081,IPDDI,ELE_Rxns,-0.0024750956799835,0.0002475095679983,0.0,5.81200799154019e-05,0.0,-6.126098625071747e-07,PSL
26,CYTK2,pFBAOpt_Rxns,-0.0003844333114102,-0.0003158362815156,NTPP3,MLE_Rxns,0.0,3.42976806379473e-05,0.0,-0.0207920644897968,1.2141798756652625e-07,0.0,PSL
27,CYTK2,pFBAOpt_Rxns,-0.0003844333114102,-0.0003158362815156,NDPK7,MLE_Rxns,0.0,6.85973791405559e-05,0.0,0.0,1.2141798756652625e-07,0.0,PSL
28,CTPS1,pFBAOpt_Rxns,0.0134687563511744,0.0136059521667059,CTPS2,MLE_Rxns,0.0,6.85966875434429e-05,0.0,0.0,0.0001832552546590952,0.0,PSL
29,DCPT,pFBAOpt_Rxns,0.0,0.0029578706469427,DCPT2,pFBAOpt_Rxns,0.0,0.0029578706469427,-1.0,1.99671931592304,0.0,0.0,PSL
30,DCPT,pFBAOpt_Rxns,0.0,0.0029578706469427,DCPDPP2,pFBAOpt_Rxns,0.0,0.0029578706469427,-1.0,0.0,0.0,0.0,PSL
31,DCPT,pFBAOpt_Rxns,0.0,0.0029578706469427,ARI,pFBAOpt_Rxns,-0.0029578706016764,0.0,-1.0,0.0003053143438593,0.0,-0.0,PSL
32,DCPE,pFBAOpt_Rxns,0.0,0.0029578706016764,DCPT2,pFBAOpt_Rxns,0.0,0.0029578706469427,0.0,1.99671931592304,0.0,0.0,PSL
33,DCPE,pFBAOpt_Rxns,0.0,0.0029578706016764,DCPDPP2,pFBAOpt_Rxns,0.0,0.0029578706469427,0.0,0.0,0.0,0.0,PSL
34,DCPE,pFBAOpt_Rxns,0.0,0.0029578706016764,ARI,pFBAOpt_Rxns,-0.0029578706016764,0.0,0.0,0.0003053143438593,0.0,-0.0,PSL
35,DCPDPP,pFBAOpt_Rxns,0.0,0.0029578706469427,DCPT2,pFBAOpt_Rxns,0.0,0.0029578706469427,0.0,1.99671931592304,0.0,0.0,PSL
36,DCPDPP,pFBAOpt_Rxns,0.0,0.0029578706469427,DCPDPP2,pFBAOpt_Rxns,0.0,0.0029578706469427,0.0,0.0,0.0,0.0,PSL
37,DCPDPP,pFBAOpt_Rxns,0.0,0.0029578706469427,ARI,pFBAOpt_Rxns,-0.0029578706016764,0.0,0.0,0.0003053143438593,0.0,-0.0,PSL
38,DADK,pFBAOpt_Rxns,-0.0001835039583966,-0.000149201718159,NTPP5,MLE_Rxns,0.0,3.42976806379328e-05,0.0021344152675622,0.0,2.7379105881750373e-08,0.0,PSL
39,DADK,pFBAOpt_Rxns,-0.0001835039583966,-0.000149201718159,NDPK8,MLE_Rxns,0.0,3.42977000400424e-05,0.0021344152675622,0.0,2.7379105881750373e-08,0.0,PSL
40,ARGDr,pFBAOpt_Rxns,-0.006342181819491,-0.0062934411689639,ARGSS,MLE_Rxns,0.0,3.4299240474045e-05,0.0041965220089368,0.0,3.991414816383903e-05,0.0,PSL
41,ARGDr,pFBAOpt_Rxns,-0.006342181819491,-0.0062934411689639,ARGSL,MLE_Rxns,0.0,3.42992134392262e-05,0.0041965220089368,0.0,3.991414816383903e-05,0.0,PSL
42,FACOALPREPH,pFBAOpt_Rxns,-1.68178230524063e-05,1.99486967176199e-05,PREPHACPH,MLE_Rxns,0.0,3.42946125231562e-05,0.0,0.0,-3.3549365152304984e-10,0.0,PSL
43,FACOAL181,pFBAOpt_Rxns,-0.0005237910663709,7.36748334020376e-05,DESAT18,ELE_Rxns,0.0,0.0005974648061745,0.0,0.0,-3.859021955235167e-08,0.0,PSL
44,FACOAL181,pFBAOpt_Rxns,-0.0005237910663709,7.36748334020376e-05,FACOAL180,ELE_Rxns,0.0,0.0006255295593291,0.0,0.0,-3.859021955235167e-08,0.0,PSL
45,FAS181,pFBAOpt_Rxns,0.0,0.0005974653829823,DESAT18,ELE_Rxns,0.0,0.0005974648061745,0.0,0.0,0.0,0.0,PSL
46,FAS181,pFBAOpt_Rxns,0.0,0.0005974653829823,FACOAL180,ELE_Rxns,0.0,0.0006255295593291,0.0,0.0,0.0,0.0,PSL
47,FAS161,pFBAOpt_Rxns,0.0,0.0005817471599734,DESAT16,ELE_Rxns,0.0,0.0005817456793166,0.0,0.00024750956275,0.0,0.0,PSL
48,FAS161,pFBAOpt_Rxns,0.0,0.0005817471599734,FACOAL161,ELE_Rxns,-0.0005817456403747,0.0,0.0,0.0,0.0,-0.0,PSL
49,ALATA_L,pFBAOpt_Rxns,-999998.148571502,-0.0276288145687431,MMSAD3,MLE_Rxns,0.0,0.000274389176021,0.0,0.0,27628.76341596844,0.0,PSL
50,ALATA_L,pFBAOpt_Rxns,-999998.148571502,-0.0276288145687431,ASP1DC,MLE_Rxns,0.0,0.0002743868411849,0.0,0.0,27628.76341596844,0.0,PSL
51,ALATA_L,pFBAOpt_Rxns,-999998.148571502,-0.0276288145687431,APATr,MLE_Rxns,0.0,0.0002743891673162,0.0,0.0,27628.76341596844,0.0,PSL
52,AIRCr,pFBAOpt_Rxns,0.0205741201061755,0.0206450306083166,AIRC3,MLE_Rxns,-6.85981940478086e-05,0.0,0.0286035923861411,0.0298192269328707,0.0004247533393311752,-0.0,PSL
53,AIRCr,pFBAOpt_Rxns,0.0205741201061755,0.0206450306083166,AIRC2,MLE_Rxns,0.0,6.85981746452458e-05,0.0286035923861411,-0.0033894621650483,0.0004247533393311752,0.0,PSL
54,PGK,pFBAOpt_Rxns,-2.81569342315197,-2.81560195912607,PGM,pFBAOpt_Rxns,-2.76552988332696,-2.61252459313255,-2.81569061148912,-2.76552630879451,7.927871918525077,7.225014833234674,RSL
55,RPE,pFBAOpt_Rxns,-0.0352506320923567,-0.0351888937875628,TALA,pFBAOpt_Rxns,-0.0147133942227811,-0.0146837056381628,0.0,-0.0147113692946732,0.0012404307486423925,0.0002160471497055628,RSL
56,TKT2,pFBAOpt_Rxns,-0.0205463485326618,-0.0205051893135533,TALA,pFBAOpt_Rxns,-0.0147133942227811,-0.0146837056381628,0.0,-0.0147113692946732,0.00042130676636447826,0.0002160471497055628,RSL
57,TKT2,pFBAOpt_Rxns,-0.0205463485326618,-0.0205051893135533,RPE,pFBAOpt_Rxns,-0.0352506320923567,-0.0351888937875628,0.0,0.0,0.00042130676636447826,0.0012404307486423925,RSL
58,TKT1,pFBAOpt_Rxns,-0.0147133942227811,-0.0146837056381628,RPE,pFBAOpt_Rxns,-0.0352506320923567,-0.0351888937875628,0.0,0.0,0.0002160471497055628,0.0012404307486423925,RSL
59,TKT1,pFBAOpt_Rxns,-0.0147133942227811,-0.0146837056381628,TKT2,pFBAOpt_Rxns,-0.0205463485326618,-0.0205051893135533,0.0,0.0,0.0002160471497055628,0.00042130676636447826,RSL
60,GLUt2r,pFBAOpt_Rxns,-0.656508469255641,-0.656234066816978,ICDHyr,pFBAOpt_Rxns,0.679789487854578,0.680338277714327,0.0021344152675622,0.0,0.4308232226794183,0.462486809375288,RSL
61,HSST,pFBAOpt_Rxns,0.0,0.0136944856512829,THRS,pFBAOpt_Rxns,0.0,0.0136944894149886,-0.656503233476542,0.0072053134154795,0.0,0.0,PSL
62,HSST,pFBAOpt_Rxns,0.0,0.0136944856512829,SHSL4r,pFBAOpt_Rxns,-999999.0,0.011861112434417,-0.656503233476542,0.0046102466294542,0.0,-11861.100573304566,PSL
63,HSK,pFBAOpt_Rxns,0.0,0.0136944894149886,HSST,pFBAOpt_Rxns,0.0,0.0136944856512829,0.0,-0.656503233476542,0.0,0.0,PSL
64,GLCabc,pFBAOpt_Rxns,0.999965699800544,1.0,PGI,pFBAOpt_Rxns,0.982295584399253,0.982377903070301,0.0,0.982377634383738,0.999965699800544,0.9649854763973541,RSL
65,GAPD,pFBAOpt_Rxns,2.81560195912607,2.81569342315197,PGM,pFBAOpt_Rxns,-2.76552988332696,-2.61252459313255,0.0382896768076301,-2.76552630879451,7.927871918525077,7.225014833234674,RSL
66,NH4t,pFBAOpt_Rxns,0.999725579284132,1.0,GLUt2r,pFBAOpt_Rxns,-0.656508469255641,-0.656234066816978,0.0,0.0021344152675622,0.999725579284132,0.4308232226794183,RSL
67,ENO,pFBAOpt_Rxns,2.61252459313255,2.76552988332696,PGK,pFBAOpt_Rxns,-2.81569342315197,-2.81560195912607,0.0,-2.81569061148912,7.225014833234674,7.927871918525077,RSL
68,ENO,pFBAOpt_Rxns,2.61252459313255,2.76552988332696,GAPD,pFBAOpt_Rxns,2.81560195912607,2.81569342315197,0.0,0.0382896768076301,7.225014833234674,7.927871918525077,RSL
69,DMPPS,pFBAOpt_Rxns,0.0,0.0027226051902081,IPDPS,pFBAOpt_Rxns,0.0,0.0027226051902504,0.0,5.76471317063253e-05,0.0,0.0,PSL
70,GLYK,pFBAOpt_Rxns,0.998883833781504,0.9989752945,G3PD1ir,pFBAOpt_Rxns,-0.993665375746787,-0.993573914165609,0.00024750956275,0.0,0.9978602720231671,0.9872799967515759,RSL
71,FBA,pFBAOpt_Rxns,0.922078570351005,0.922112871077843,GLCabc,pFBAOpt_Rxns,0.999965699800544,1.0,0.0,0.0,0.8502605178657181,0.999965699800544,RSL
72,FAS181,pFBAOpt_Rxns,0.0,0.0005974653829823,FACOAL181,pFBAOpt_Rxns,-0.0005237910663709,7.36748334020376e-05,0.0,0.0,0.0,-3.859021955235167e-08,PSL
73,ACONT,pFBAOpt_Rxns,0.679789422196336,0.832959444844164,GLUt2r,pFBAOpt_Rxns,-0.656508469255641,-0.656234066816978,-1.43460929393768e-05,0.0021344152675622,0.566237019723595,0.4308232226794183,RSL
74,AICART,pFBAOpt_Rxns,-999998.977222899,999999.0,AICART2,pFBAOpt_Rxns,-999998.977222899,999999.0,0.0,0.0,-999997977223.9218,-999997977223.9218,PSL
