,Rxn_1,Rxn_1_Type,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Type,Rxn_2_Min,Rxn_2_Max,v1,v2,Type
24,ORNTAC,pFBAOpt_Rxns,0.00625914672855288,0.0138557511381805,ACGS,MLE_Rxns,0.0,6.85936538502574e-05,0.00632783689070493,0.0,PSL
25,DMPPS,pFBAOpt_Rxns,0.0,0.0027226051902081603,IPDDI,ELE_Rxns,-0.0024750956799835,0.00024750956799835,0.00024750956275003904,0.0,PSL
26,CYTK2,pFBAOpt_Rxns,-0.000384433311410248,-0.000315836281515658,NTPP3,MLE_Rxns,0.0,3.42976806379473e-05,-0.000350139336660504,0.0,PSL
27,CYTK2,pFBAOpt_Rxns,-0.000384433311410248,-0.000315836281515658,NDPK7,MLE_Rxns,0.0,6.85973791405559e-05,-0.000350139336660504,0.0,PSL
28,CTPS1,pFBAOpt_Rxns,0.0134687563511744,0.0136059521667059,CTPS2,MLE_Rxns,0.0,6.859668754344289e-05,0.0135375644370039,0.0,PSL
29,DCPT,pFBAOpt_Rxns,0.0,0.00295787064694278,DCPT2,pFBAOpt_Rxns,0.0,0.00295787064694278,0.0029578706493654803,0.0,PSL
30,DCPT,pFBAOpt_Rxns,0.0,0.00295787064694278,DCPDPP2,pFBAOpt_Rxns,0.0,0.00295787064694278,0.0029578706493654803,0.0,PSL
31,DCPT,pFBAOpt_Rxns,0.0,0.00295787064694278,ARI,pFBAOpt_Rxns,-0.0029578706016764,0.0,0.0029578706493654803,0.0,PSL
32,DCPE,pFBAOpt_Rxns,0.0,0.0029578706016764,DCPT2,pFBAOpt_Rxns,0.0,0.00295787064694278,0.0029578706016764,0.0,PSL
33,DCPE,pFBAOpt_Rxns,0.0,0.0029578706016764,DCPDPP2,pFBAOpt_Rxns,0.0,0.00295787064694278,0.0029578706016764,0.0,PSL
34,DCPE,pFBAOpt_Rxns,0.0,0.0029578706016764,ARI,pFBAOpt_Rxns,-0.0029578706016764,0.0,0.0029578706016764,0.0,PSL
35,DCPDPP,pFBAOpt_Rxns,0.0,0.00295787064694278,DCPT2,pFBAOpt_Rxns,0.0,0.00295787064694278,0.0029578706493654803,0.0,PSL
36,DCPDPP,pFBAOpt_Rxns,0.0,0.00295787064694278,DCPDPP2,pFBAOpt_Rxns,0.0,0.00295787064694278,0.0029578706493654803,0.0,PSL
37,DCPDPP,pFBAOpt_Rxns,0.0,0.00295787064694278,ARI,pFBAOpt_Rxns,-0.0029578706016764,0.0,0.0029578706493654803,0.0,PSL
38,DADK,pFBAOpt_Rxns,-0.00018350395839661398,-0.00014920171815902,NTPP5,MLE_Rxns,0.0,3.42976806379328e-05,-0.00018350395839661398,0.0,PSL
39,DADK,pFBAOpt_Rxns,-0.00018350395839661398,-0.00014920171815902,NDPK8,MLE_Rxns,0.0,3.42977000400424e-05,-0.00018350395839661398,0.0,PSL
40,ARGDr,pFBAOpt_Rxns,-0.00634218181949109,-0.00629344116896391,ARGSS,MLE_Rxns,0.0,3.4299240474045e-05,-0.00632783689070493,0.0,PSL
41,ARGDr,pFBAOpt_Rxns,-0.00634218181949109,-0.00629344116896391,ARGSL,MLE_Rxns,0.0,3.42992134392262e-05,-0.00632783689070493,0.0,PSL
42,FACOALPREPH,pFBAOpt_Rxns,-1.68178230524063e-05,1.9948696717619896e-05,PREPHACPH,MLE_Rxns,0.0,3.42946125231562e-05,-1.43460929393768e-05,0.0,PSL
43,FACOAL181,pFBAOpt_Rxns,-0.000523791066370904,7.36748334020376e-05,DESAT18,ELE_Rxns,0.0,0.000597464806174542,7.36748334020376e-05,0.0,PSL
44,FACOAL181,pFBAOpt_Rxns,-0.000523791066370904,7.36748334020376e-05,FACOAL180,ELE_Rxns,0.0,0.000625529559329152,7.36748334020376e-05,0.0,PSL
45,FAS181,pFBAOpt_Rxns,0.0,0.000597465382982304,DESAT18,ELE_Rxns,0.0,0.000597464806174542,0.000591237811146642,0.0,PSL
46,FAS181,pFBAOpt_Rxns,0.0,0.000597465382982304,FACOAL180,ELE_Rxns,0.0,0.000625529559329152,0.000591237811146642,0.0,PSL
47,FAS161,pFBAOpt_Rxns,0.0,0.000581747159973416,DESAT16,ELE_Rxns,0.0,0.000581745679316605,0.000574894823032998,0.0,PSL
48,FAS161,pFBAOpt_Rxns,0.0,0.000581747159973416,FACOAL161,ELE_Rxns,-0.00058174564037472,0.0,0.000574894823032998,0.0,PSL
49,ALATA_L,pFBAOpt_Rxns,-999998.1485715021,-0.0276288145687431,MMSAD3,MLE_Rxns,0.0,0.000274389176021073,-0.02790362900123,0.0,PSL
50,ALATA_L,pFBAOpt_Rxns,-999998.1485715021,-0.0276288145687431,ASP1DC,MLE_Rxns,0.0,0.000274386841184998,-0.02790362900123,0.0,PSL
51,ALATA_L,pFBAOpt_Rxns,-999998.1485715021,-0.0276288145687431,APATr,MLE_Rxns,0.0,0.000274389167316258,-0.02790362900123,0.0,PSL
52,AIRCr,pFBAOpt_Rxns,0.0205741201061755,0.0206450306083166,AIRC3,MLE_Rxns,-6.85981940478086e-05,0.0,0.0206430332036689,0.0,RSL
53,AIRCr,pFBAOpt_Rxns,0.0205741201061755,0.0206450306083166,AIRC2,MLE_Rxns,0.0,6.85981746452458e-05,0.0206430332036689,0.0,PSL
54,PGK,pFBAOpt_Rxns,-2.8156934231519704,-2.8156019591260697,PGM,pFBAOpt_Rxns,-2.7655298833269604,-2.61252459313255,-2.8156906114891203,-2.76552630879451,RSL
55,RPE,pFBAOpt_Rxns,-0.0352506320923567,-0.0351888937875628,TALA,pFBAOpt_Rxns,-0.0147133942227811,-0.0146837056381628,-0.0352443107403815,-0.0147113692946732,RSL
56,TKT2,pFBAOpt_Rxns,-0.0205463485326618,-0.0205051893135533,TALA,pFBAOpt_Rxns,-0.0147133942227811,-0.0146837056381628,-0.0205329414457083,-0.0147113692946732,RSL
57,TKT2,pFBAOpt_Rxns,-0.0205463485326618,-0.0205051893135533,RPE,pFBAOpt_Rxns,-0.0352506320923567,-0.0351888937875628,-0.0205329414457083,-0.0352443107403815,RSL
58,TKT1,pFBAOpt_Rxns,-0.0147133942227811,-0.0146837056381628,RPE,pFBAOpt_Rxns,-0.0352506320923567,-0.0351888937875628,-0.0147113692946732,-0.0352443107403815,RSL
59,TKT1,pFBAOpt_Rxns,-0.0147133942227811,-0.0146837056381628,TKT2,pFBAOpt_Rxns,-0.0205463485326618,-0.0205051893135533,-0.0147113692946732,-0.0205329414457083,RSL
60,GLUt2r,pFBAOpt_Rxns,-0.656508469255641,-0.656234066816978,ICDHyr,pFBAOpt_Rxns,0.679789487854578,0.680338277714327,-0.656503233476542,0.680058997077724,RSL
61,HSST,pFBAOpt_Rxns,0.0,0.0136944856512829,THRS,pFBAOpt_Rxns,0.0,0.0136944894149886,0.00644365659966237,0.0072053134154795705,PSL
62,HSST,pFBAOpt_Rxns,0.0,0.0136944856512829,SHSL4r,pFBAOpt_Rxns,-999999.0,0.011861112434417,0.00644365659966237,0.0046102466294542,PSL
63,HSK,pFBAOpt_Rxns,0.0,0.0136944894149886,HSST,pFBAOpt_Rxns,0.0,0.0136944856512829,0.0072053134154795705,0.00644365659966237,PSL
64,GLCabc,pFBAOpt_Rxns,0.9999656998005441,1.0,PGI,pFBAOpt_Rxns,0.982295584399253,0.9823779030703009,1.0,0.9823776343837379,RSL
65,GAPD,pFBAOpt_Rxns,2.8156019591260697,2.8156934231519704,PGM,pFBAOpt_Rxns,-2.7655298833269604,-2.61252459313255,2.8156906114891203,-2.76552630879451,RSL
66,NH4t,pFBAOpt_Rxns,0.9997255792841321,1.0,GLUt2r,pFBAOpt_Rxns,-0.656508469255641,-0.656234066816978,1.0,-0.656503233476542,RSL
67,ENO,pFBAOpt_Rxns,2.61252459313255,2.7655298833269604,PGK,pFBAOpt_Rxns,-2.8156934231519704,-2.8156019591260697,2.76552630879451,-2.8156906114891203,RSL
68,ENO,pFBAOpt_Rxns,2.61252459313255,2.7655298833269604,GAPD,pFBAOpt_Rxns,2.8156019591260697,2.8156934231519704,2.76552630879451,2.8156906114891203,RSL
69,DMPPS,pFBAOpt_Rxns,0.0,0.0027226051902081603,IPDPS,pFBAOpt_Rxns,0.0,0.00272260519025042,0.00024750956275003904,0.00247509562750039,PSL
70,GLYK,pFBAOpt_Rxns,0.998883833781504,0.9989752945,G3PD1ir,pFBAOpt_Rxns,-0.993665375746787,-0.993573914165609,0.998975278880334,-0.993665279122069,RSL
71,FBA,pFBAOpt_Rxns,0.922078570351005,0.922112871077843,GLCabc,pFBAOpt_Rxns,0.9999656998005441,1.0,0.9221116834087301,1.0,RSL
72,FAS181,pFBAOpt_Rxns,0.0,0.000597465382982304,FACOAL181,pFBAOpt_Rxns,-0.000523791066370904,7.36748334020376e-05,0.000591237811146642,7.36748334020376e-05,PSL
73,ACONT,pFBAOpt_Rxns,0.6797894221963361,0.8329594448441641,GLUt2r,pFBAOpt_Rxns,-0.656508469255641,-0.656234066816978,0.680058997124434,-0.656503233476542,RSL
74,AICART,pFBAOpt_Rxns,-999998.9772228991,999999.0,AICART2,pFBAOpt_Rxns,-999998.9772228991,999999.0,0.0112225355114788,0.0115549130132422,RSL
