"","Rxn_1","Rxn_2","Rxn_1_Min","Rxn_1_Max","Rxn_2_Min","Rxn_2_Max","v1","v2","Rxn1_Prod","Rxn2_Prod","g_min_Fluxes","g_max_Fluxes","l_min_Fluxes","l_max_Fluxes","Rxn_1_Class","Rxn_2_Class","class","size","flux","short","long","common","syna","Rxn1_submodule","Rxn2_submodule"
"23","3OAR180","ACOAD8f",0,0.297225219278328,-0.00207919192566635,0.297121290600862,0.00207857642430923,0,0,-1,"3.88272130496464e-12","-9.78191486145086e-13","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","14","0.027645028215017364","5","9","0",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"24","3OAR180","CTECOAI8",0,0.297225219278328,0,0.143657081443609,0.00207857642430923,0.0986683504441464,0,0,"0","-1.85372704840524e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","20","0.039492897453236121","6","10","4",16,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"25","3OAR180","FACOAE180",0,0.297225219278328,0,15.2670998703308,0.00207857642430923,0,0,0,"0","-3.9095640305378e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","14","0.027645028213323205","5","9","0",14,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"26","3OAR180","FACOAL181t2pp",0,0.297225219278328,0,15.2670998606471,0.00207857642430923,0,0,0,"0","2.17042529782052e-13","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","21","0.0414675423226607","6","11","4",17,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"27","3OAS120","AACPS7",0,1.07105738761325,0,35.3051683456194,0.0983008963590214,0,0,0,"0","-1.79574410896777e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","14","0.029774013145627384","4","10","0",14,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"28","3OAS120","ACACT9",0,1.07105738761325,0,1.01599178466744,0.0983008963590214,0,0,0,"0","-3.157040660983e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","14","0.02977401314715427","5","9","0",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"29","3OAS120","ECOAH6",0,1.07105738761325,-1.01599178466744,0,0.0983008963590214,0.105575913844104,0,0,"3.157040660983e-12","0","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","14","0.02977401314715427","5","9","0",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"30","3OAS120","FACOAE120",0,1.07105738761325,0,15.2670996637018,0.0983008963590214,0,0,0,"0","-6.17211987225125e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","15","0.03190072836745711","5","10","0",15,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"31","3OAS120","HACD6i",0,1.07105738761325,0,1.01599178466744,0.0983008963590214,0,0,0,"0","-3.157040660983e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","14","0.02977401314715427","5","9","0",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"32","3OAS160","AACPS3",0,0.301174537579141,0,35.3051683306896,0.0810644805480599,0,0,0,"0","-1.59161572810262e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","15","1.1255475773251118","5","9","1",14,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"33","3OAS160","FACOAE160",0,0.301174537579141,0,15.267099860648,0.0810644805480599,0,0,0,"0","-3.92061691753851e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","15","1.1255475773247894","4","9","2",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"34","3OAS180","AACPS6",0,0.297225219278328,0,26.899175808429,0.00207857642430923,0,0,0,"0","-2.90754087473033e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","14","0.02764502821473663","5","9","0",14,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"35","3OAS180","ACOAD8f",0,0.297225219278328,-0.00207919192566635,0.297121290600862,0.00207857642430923,0,0,-1,"3.88272130496464e-12","-9.78191486145086e-13","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","14","0.027645028215017364","5","9","0",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"36","3OAS180","CTECOAI8",0,0.297225219278328,0,0.143657081443609,0.00207857642430923,0.0986683504441464,0,0,"0","-1.85372704840524e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","20","0.039492897453236121","6","10","4",16,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"37","3OAS180","FACOAE180",0,0.297225219278328,0,15.2670998703308,0.00207857642430923,0,0,0,"0","-3.9095640305378e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","14","0.027645028213323205","5","9","0",14,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"38","3OAS180","FACOAL181t2pp",0,0.297225219278328,0,15.2670998606471,0.00207857642430923,0,0,0,"0","2.17042529782052e-13","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","21","0.041467542322145716","6","10","5",16,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"39","ADK1","ADK3",0,1000,-999.950092923448,70.6602436483239,0.998162024640288,0,0,-1,"-999.001837975359","0.998162024637703","0.998162024640177","0.998162024638491","ELE_Rxns","ELE_Rxns","PSL","3","2.8447578364132324","1","1","1",2,"Nucleotide Salvage Pathway","Nucleotide Salvage Pathway"
"40","ASNS2","ASNS1",0,35.3116833357615,0,23.5411222138893,0.130299983119186,0,0,0,"0","-1.84006698766837e-11","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","3","0.37135443836949589","1","2","0",3,"Alanine and Aspartate Metabolism","Alanine and Aspartate Metabolism"
"41","ATPM","pa2_ST",8.39,8.39,4.77832600154215e-08,9.55667321521485e-07,8.39,0,1,1,"NA","NA","NA","NA","pFBAOpt_Rxns","Essential_Rxns","RSL","408","49.796177748015957","126","174","108",300,"Biomass and maintenance functions","Phospholipid Metabolism"
"42","ATPM","ps2_ST",8.39,8.39,4.77832600154215e-08,5.92208604914657e-07,8.39,0,1,1,"NA","NA","NA","NA","pFBAOpt_Rxns","Essential_Rxns","RSL","408","49.796177748015957","126","174","108",300,"Biomass and maintenance functions","Phospholipid Metabolism"
"43","CBMKr","CBPS",-35.2929846299629,11.0340578549884,0,35.3051683456177,0,0,-1,0,"0","-3.95683485976406e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","203","1.0491851285512281","73","111","19",184,"Unassigned","Arginine and Proline Metabolism"
"44","DHORD2","DHORD5",0,4.71559594150828,0,4.71559594150849,0,0.0238916830380371,0,0,"0","0.181169676807972","0.181169676810114","0.181169676807949","ELE_Rxns","ELE_Rxns","PSL","3","0.51633286490939967","1","2","0",3,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis"
"45","DKMPPD3","DKMPPD",0,0.00334611439264698,0,0.00334576330975276,0.0500416079568295,0,0,0,"0","-4.02386847800362e-12","NaN","NaN","MLE_Rxns","MLE_Rxns","PSL","8","0.015434005885977164","3","5","0",8,"Arginine and Proline Metabolism","Arginine and Proline Metabolism"
"46","EAR121x","EAR121y",0,1.09787444615581,0,1.09320803185549,0.0983008963590214,0,0,0,"0","4.94937424377895e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","3","0.016126266458767732","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"47","EAR141x","EAR141y",0,1.09787445310304,0,1.09320803152436,0,0.0072750174850823,0,0,"0","-3.37507799486048e-11","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","3","0.016126266457037297","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"48","EAR161x","EAR161y",0,0.348311154325346,0,0.347821524303159,0,0.0810644805480599,0,0,"0","-3.21200843700353e-11","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","3","0.016126266458793306","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"49","EAR181x","EAR181y",0,0.143812961006629,0,0.143729951737756,0,0,0,0,"0","-3.53366225169793e-11","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","3","0.0069112570537529176","1","2","0",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"50","EAR40x","EAR40y",0,1.10014092353417,0,1.09516769161391,0,0,0,0,"0","-7.12980785522177e-11","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","4","0.26745861189078973","1","2","1",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"51","EAR60x","EAR60y",0,1.10014092353425,0,1.09516764788658,0,0,0,0,"0","5.45430367537847e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","4","0.26745861188923664","1","2","1",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"52","EAR80x","EAR80y",0,1.10014092353377,0,1.09516764788641,0,0,0,0,"0","-1.55668811174792e-10","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","4","0.2674586118888076","1","2","1",3,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"53","FORtppi","GART",0,282.461852299142,0,70.6103364672547,0,0,0,0,"0","-1.87441173693514e-11","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","156","0.25933531500476581","38","108","10",146,"Transport Inner Membrane","Purine and Pyrimidine Biosynthesis"
"54","FUM","SUCCt3pp",-8.01345616306393,156.31314993983,0,94.1471156480447,0,0,-1,0,"0","1.78583074254372e-12","NaN","NaN","pFBAOpt_Rxns","ELE_Rxns","PSL","408","6.4583025707275734","18","138","252",156,"Citric Acid Cycle","Transport Inner Membrane"
"55","G5SD","NACODA",0,52.1039017053974,0,31.262340999351,0,0,0,0,"0","-9.67596835987905e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","8","0.93319810120685331","1","3","4",4,"Arginine and Proline Metabolism","Arginine and Proline Metabolism"
"56","GAPD","ATPS4rpp",-18.1276690348727,9.93800402330273,-9.21663558856829,87.9737717904268,0,37.0384048368845,-1,-1,"37.038404836906","37.038404836856","NaN","NaN","pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","484","315.56353749309943","24","29","431",53,"GlycolysisGluconeogenesis","Oxidative Phosphorylation"
"57","GARFT","GART",-70.5996050130075,5.43751332691104,0,70.6103364672547,0,0,-1,0,"0","-2.91393575935217e-11","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","202","0.71550928761659338","81","105","16",186,"Purine and Pyrimidine Biosynthesis","Purine and Pyrimidine Biosynthesis"
"58","GLCtex_copy1","GLCtex_copy2",-999.411869693994,5,0,1000,0,0,-1,0,"0","5","5.00000000000034","1000","pFBAOpt_Rxns","pFBAOpt_Rxns","PSL","2","9.5349461149759911","1","1","0",2,"Transport Outer Membrane Porin","Transport Outer Membrane"
"59","GLU5K","NACODA",0,52.1039017053974,0,31.262340999351,0,0,0,0,"0","-9.67596835987905e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","7","0.81654833855617648","1","3","3",4,"Arginine and Proline Metabolism","Arginine and Proline Metabolism"
"60","GLUDy","GLUSy",-156.497870919636,70.405752190672,0,70.6103358998235,-0.0582871056069168,0,-1,0,"NaN","NaN","0","-2.91049724004162e-11","ELE_Rxns","ELE_Rxns","PSL","3","11.661373559561666","1","2","0",3,"Glutamate Metabolism","Glutamate metabolism"
"61","GLYCtpp","GLYCtex",-14.1221860749712,7.01612070541435,-7.01613726621894,0,0,0,-1,0,"NaN","NaN","6.43882299908305e-13","0","ELE_Rxns","ELE_Rxns","PSL","37","0.0026674446988112018","7","26","4",33,"Transport Inner Membrane","Transport Outer Membrane Porin"
"62","KAS15","KAS14",0,1.10014092353415,0,1.10014092353415,0,0,0,0,"0","0.105575913843688","0.105575913844104","0.105575913843525","ELE_Rxns","ELE_Rxns","PSL","3","0.30089093837525027","1","2","0",3,"Membrane Lipid Metabolism","Membrane Lipid Metabolism"
"63","Kt2pp","Kabcpp",0,141.224916151269,0,56.4899664605128,0,0,0,0,"0","-1.11792057092922e-11","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","191","0.1907213156979799","69","106","16",175,"Inorganic Ion Transport and Metabolism","Inorganic Ion Transport and Metabolism"
"64","MTHFC","GARFT",-13.9005406014531,19.4526211304962,-70.5996050130075,5.43751332691104,0.0238916830380371,0,-1,-1,"0.2146395355764","0.214639535578025","NaN","NaN","ELE_Rxns","ELE_Rxns","RSL","216","2.4184421481149792","72","128","16",200,"Folate Metabolism","Purine and Pyrimidine Biosynthesis"
"65","MTHFC","GART",-13.9005406014531,19.4526211304962,0,70.6103364672547,0.0238916830380371,0,-1,0,"0","1.58451030074502e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","231","4.7329241522118171","75","140","16",215,"Folate Metabolism","Purine and Pyrimidine Biosynthesis"
"66","MTHFD","GARFT",-13.9005406014531,19.4526211304962,-70.5996050130075,5.43751332691104,0,0,-1,-1,"0.2146395355764","0.214639535578025","NaN","NaN","ELE_Rxns","ELE_Rxns","RSL","216","2.4184421481149792","72","128","16",200,"Folate Metabolism","Purine and Pyrimidine Biosynthesis"
"67","MTHFD","GART",-13.9005406014531,19.4526211304962,0,70.6103364672547,0,0,-1,0,"0","1.58451030074502e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","231","4.7329241522118171","75","140","16",215,"Folate Metabolism","Purine and Pyrimidine Biosynthesis"
"68","NDPK1","ADK1",-999.935525443803,70.6754936407358,0,1000,0,0.998162024640288,-1,0,"0","1.30317185130777","1.3031718513262","1000","ELE_Rxns","ELE_Rxns","PSL","3","3.6751314127246362","1","1","1",2,"Nucleotide Salvage Pathway","Nucleotide Salvage Pathway"
"69","NDPK1","ADK3",-999.935525443803,70.6754936407358,-999.950092923448,70.6602436483239,0,0,-1,-1,"-0.305009826666523","0.998162024637703","-999.00183797536","-0.30500982669439","ELE_Rxns","ELE_Rxns","PSL","3","0.83037357631165165","1","1","1",2,"Nucleotide Salvage Pathway","Nucleotide Salvage Pathway"
"70","O2tex","DHORD5",0,18.5,0,4.71559594150849,0,0.0238916830380371,0,0,"0","0.181169676809893","NaN","NaN","pFBAOpt_Rxns","ELE_Rxns","PSL","487","371.79220010065382","15","15","457",30,"Transport Outer Membrane Porin","Purine and Pyrimidine Biosynthesis"
"71","O2tex","DKMPPD3",0,18.5,0,0.00334611439264698,0,0.0500416079568295,0,0,"0.00334483563053212","0.00334483562532519","NaN","NaN","pFBAOpt_Rxns","MLE_Rxns","RSL","490","375.89967712242503","14","18","458",32,"Transport Outer Membrane Porin","Arginine and Proline Metabolism"
"72","O2tex","ENO",0,18.5,-27.87483919822,25.3327744404944,0,0,0,-1,"7.1505721604628","7.1505721604295","NaN","NaN","pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","494","488.38258012687606","18","19","457",37,"Transport Outer Membrane Porin","GlycolysisGluconeogenesis"
"73","O2tex","FBA",0,18.5,-23.0896640486598,53.4216875735356,0,0,0,-1,"4.12964498105919","4.12964498101284","NaN","NaN","pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","495","450.89195924708667","20","45","430",65,"Transport Outer Membrane Porin","GlycolysisGluconeogenesis"
"74","O2tex","FRD2",0,18.5,0,40.0235322880783,0,0,0,0,"0","20.3230162750214","NaN","NaN","pFBAOpt_Rxns","ELE_Rxns","PSL","488","375.30790962321942","16","22","450",38,"Transport Outer Membrane Porin","Citric Acid Cycle"
"75","O2tex","GAPD",0,18.5,-18.1276690348727,9.93800402330273,0,0,0,-1,"8.36963596972372","8.36963596970573","NaN","NaN","pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","500","523.30687989990508","23","43","434",66,"Transport Outer Membrane Porin","GlycolysisGluconeogenesis"
"76","O2tex","SUCCt3pp",0,18.5,0,94.1471156480447,0,0,0,0,"0","-2.38694989699676e-11","NaN","NaN","pFBAOpt_Rxns","ELE_Rxns","PSL","486","375.26910238317356","14","23","449",37,"Transport Outer Membrane Porin","Transport Inner Membrane"
"77","O2tex","SUCCtex",0,18.5,-7.65911213044254,0,0,0,0,0,"1.35758071451164e-12","0","NaN","NaN","pFBAOpt_Rxns","ELE_Rxns","PSL","486","375.27145419166186","14","15","457",29,"Transport Outer Membrane Porin","Transport Outer Membrane Porin"
"78","O2tpp","DHORD5",0,18.5,0,4.71559594150849,0,0.0238916830380371,0,0,"0","0.181169676807972","NaN","NaN","pFBAOpt_Rxns","ELE_Rxns","PSL","489","372.40854727329747","14","17","458",31,"Inorganic Ion Transport and Metabolism","Purine and Pyrimidine Biosynthesis"
"79","O2tpp","DKMPPD3",0,18.5,0,0.00334611439264698,0,0.0500416079568295,0,0,"0.00334483562918564","0.00334483562532519","NaN","NaN","pFBAOpt_Rxns","MLE_Rxns","RSL","487","371.74292033782422","17","23","447",40,"Inorganic Ion Transport and Metabolism","Arginine and Proline Metabolism"
"80","O2tpp","ENO",0,18.5,-27.87483919822,25.3327744404944,0,0,0,-1,"7.15057216047374","7.15057216042033","NaN","NaN","pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","493","487.08412862131604","23","28","442",51,"Inorganic Ion Transport and Metabolism","GlycolysisGluconeogenesis"
"81","O2tpp","FBA",0,18.5,-23.0896640486598,53.4216875735356,0,0,0,-1,"4.12964498110194","4.12964498104476","NaN","NaN","pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","496","450.8818740748718","23","43","430",66,"Inorganic Ion Transport and Metabolism","GlycolysisGluconeogenesis"
"82","O2tpp","FRD2",0,18.5,0,40.0235322880783,0,0,0,0,"0","20.323016275021","NaN","NaN","pFBAOpt_Rxns","ELE_Rxns","PSL","489","375.29732397039322","19","22","448",41,"Inorganic Ion Transport and Metabolism","Citric Acid Cycle"
"83","O2tpp","GAPD",0,18.5,-18.1276690348727,9.93800402330273,0,0,0,-1,"8.36963596972394","8.36963596968058","NaN","NaN","pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","501","523.2974853151303","26","48","427",74,"Inorganic Ion Transport and Metabolism","GlycolysisGluconeogenesis"
"84","O2tpp","SUCCt3pp",0,18.5,0,94.1471156480447,0,0,0,0,"0","-1.16907964790395e-11","NaN","NaN","pFBAOpt_Rxns","ELE_Rxns","PSL","486","371.74249049699881","16","22","448",38,"Inorganic Ion Transport and Metabolism","Transport Inner Membrane"
"85","O2tpp","SUCCtex",0,18.5,-7.65911213044254,0,0,0,0,0,"-3.86690679476942e-13","0","NaN","NaN","pFBAOpt_Rxns","ELE_Rxns","PSL","487","375.25947807468555","17","22","448",39,"Inorganic Ion Transport and Metabolism","Transport Outer Membrane Porin"
"86","OA5L_ST","OA5VL_ST",0,0.0278225102225072,0,0.00842084081901352,0,0.0236068941762237,0,0,"0","0","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","6","0.0072308317641499986","2","3","1",5,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"87","ORNDC","AGMT",0,13.0718062728323,0,9.03331250468565,0,0,0,0,"0","-3.90083798595953e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","11","0.20972090370028584","3","8","0",11,"Arginine and Proline Metabolism","Arginine and Proline Metabolism"
"88","ORNDC","UREAtex",0,13.0718062728323,-9.03331252252747,0,0,0,0,0,"1.20392584790352e-12","0","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","11","0.20972090370028584","3","8","0",11,"Arginine and Proline Metabolism","Transport Outer Membrane Porin"
"89","ORNDC","UREAtpp",0,13.0718062728323,-9.03331250468565,0,0,0,0,0,"3.90083798595953e-12","0","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","11","0.20972090370028584","3","8","0",11,"Arginine and Proline Metabolism","Transport Inner Membrane"
"90","PA140abcpp","CLPNH140pp",0,31.3824038868759,0,14.12208182077,0,0,0,0,"0","-2.01051523519846e-12","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","10","0.0054908745674371014","2","3","5",5,"Transport Inner Membrane","Glycerophospholipid Metabolism"
"91","PA160abcpp","CLPNH160pp",0,31.3825458311477,0,14.122145821123,0,0,0,0,"0","-1.04979265298094e-11","NaN","NaN","ELE_Rxns","ELE_Rxns","PSL","10","0.029807604807345157","2","3","5",5,"Transport Inner Membrane","Glycerophospholipid Metabolism"
"92","PA161abcpp","CLPNH161pp",0,31.3823810238923,0,14.1220714756847,0.00134319042039845,0,0,0,"0","-1.67915757253584e-12","0.000184324582174876","0.000205133989994417","ELE_Rxns","ELE_Rxns","PSL","4","1.4434892663138694e-05","1","2","1",3,"Transport Inner Membrane","Glycerophospholipid Metabolism"
"93","PA180abcpp","CLPNH180pp",0,31.3823763636943,0,14.1220694353395,0,0,0,0,"0","5.25569355831063e-12","9.17440628660625e-05","0.000167193995126955","ELE_Rxns","ELE_Rxns","PSL","8","0.00067546330890005273","1","3","4",4,"Transport Inner Membrane","Glycerophospholipid Metabolism"
