Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2
AACPS3,0.125221287138132,0.125573994549855,3HAD160,0,0.000156758893396614,0.125378149714719,0
AACPS3,0.125221287138132,0.125573994549855,3OAR160,0,0.000156758893353981,0.125378149714719,0
AACPS3,0.125221287138132,0.125573994549855,3OAS160,0,0.000156758893396614,0.125378149714719,0
AACPS4,0.147619345926993,0.147972053344413,3HAD161,0,0.000156758861784567,0.147776227044894,0
AACPS4,0.147619345926993,0.147972053344413,3OAR161,0,0.000156758861784567,0.147776227044894,0
AACPS4,0.147619345926993,0.147972053344413,3OAS161,0,0.000156758861784567,0.147776227044894,0
AACPS7,0.0762952818166839,0.0766479893070624,3HAD120,0,0.000156758886383557,0.0764521039536644,0
AACPS7,0.0762952818166839,0.0766479893070624,3OAR120,0,0.000156758886419084,0.0764521039536644,0
AACPS7,0.0762952818166839,0.0766479893070624,3OAS120,0,0.000156758886383557,0.0764521039536644,0
ACACT1r,0.349568867937251,0.3496128338071,3HAD100,0,7.83794290857287e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3HAD40,0,3.73235413100304e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3HAD60,0,3.73235350894877e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3HAD80,0,3.73235459072419e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3OAR100,0,7.83794290555306e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3OAR40,0,3.73235412780559e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3OAR60,0,3.73235351389667e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3OAR80,0,3.73235459392163e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3OAS100,0,7.83794290857287e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3OAS60,0,3.73235350894877e-05,0.349606480713305,0
ACACT1r,0.349568867937251,0.3496128338071,3OAS80,0,3.73235459072419e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3HAD100,0,7.83794290857287e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3HAD40,0,3.73235413100304e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3HAD60,0,3.73235350894877e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3HAD80,0,3.73235459072419e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3OAR100,0,7.83794290555306e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3OAR40,0,3.73235412780559e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3OAR60,0,3.73235351389667e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3OAR80,0,3.73235459392163e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3OAS100,0,7.83794290857287e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3OAS60,0,3.73235350894877e-05,0.349606480713305,0
ACACT2r,0.349568867937251,0.3496128338071,3OAS80,0,3.73235459072419e-05,0.349606480713305,0
ACACT3r,0.349568867935091,0.349608298454314,3HAD100,0,7.83794290857287e-05,0.349606480713305,0
ACACT3r,0.349568867935091,0.349608298454314,3HAD40,0,3.73235413100304e-05,0.349606480713305,0
