Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2
ACACT2r,0.312092279890408,0.312107624666965,3OAR80,0,1.34124910573519e-05,0.312105768670222,0
ACACT2r,0.312092279890408,0.312107624666965,3OAS80,0,1.34124910732697e-05,0.312105768670222,0
ACACT2r,0.312092279890408,0.312107624666965,3OAS100,0,2.28012147740486e-05,0.312105768670222,0
ACACT2r,0.312092279890408,0.312107624666965,3OAR40,0,1.34124728200236e-05,0.312105768670222,0
ACACT2r,0.312092279890408,0.312107624666965,3OAR100,0,2.28012147545087e-05,0.312105768670222,0
ACACT2r,0.312092279890408,0.312107624666965,3HAD60,0,1.34124705646887e-05,0.312105768670222,0
ACACT2r,0.312092279890408,0.312107624666965,3HAD100,0,2.28012147740486e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3HAD80,0,1.34124910732697e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3HAD40,0,1.34124728200236e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3OAS60,0,1.34124705646887e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3OAR60,0,1.34124705937211e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3OAR80,0,1.34124910573519e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3OAS80,0,1.34124910732697e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3OAS100,0,2.28012147740486e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3OAR40,0,1.34124728200236e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3OAR100,0,2.28012147545087e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3HAD60,0,1.34124705646887e-05,0.312105768670222,0
ACACT3r,0.312092279883814,0.312106296632351,3HAD100,0,2.28012147740486e-05,0.312105768670222,0
ACACT4r,0.3120828911226,0.312106302018606,3OAS100,0,2.28012147740486e-05,0.312105768670222,0
ACACT4r,0.3120828911226,0.312106302018606,3OAR100,0,2.28012147545087e-05,0.312105768670222,0
ACACT4r,0.3120828911226,0.312106302018606,3HAD100,0,2.28012147740486e-05,0.312105768670222,0
Kt2pp,0.171107671444455,0.171297681475948,Kabcpp,0,7.60040259848438e-05,0.171183717275643,0
O2tpp,22.1317534967708,22.1317724977753,SUCCtex,-4.22244613673683e-06,0,22.1317632389456,0
O2tpp,22.1317534967708,22.1317724977753,CPPPGO2,0,1.18756339577766e-06,22.1317632389456,0
HACD1,0.312092279890408,0.312107624666965,3HAD80,0,1.34124910732697e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3HAD40,0,1.34124728200236e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3OAS60,0,1.34124705646887e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3OAR60,0,1.34124705937211e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3OAR80,0,1.34124910573519e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3OAS80,0,1.34124910732697e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3OAS100,0,2.28012147740486e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3OAR40,0,1.34124728200236e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3OAR100,0,2.28012147545087e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3HAD60,0,1.34124705646887e-05,0.312105768670222,0
HACD1,0.312092279890408,0.312107624666965,3HAD100,0,2.28012147740486e-05,0.312105768670222,0
O2tex,22.1317534967691,272.128251135572,SUCCtex,-4.22244613673683e-06,0,22.1317632389456,0
O2tex,22.1317534967691,272.128251135572,CPPPGO2,0,1.18756339577766e-06,22.1317632389456,0
HACD2,0.312092279890408,0.312107624666965,3HAD80,0,1.34124910732697e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3HAD40,0,1.34124728200236e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3OAS60,0,1.34124705646887e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3OAR60,0,1.34124705937211e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3OAR80,0,1.34124910573519e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3OAS80,0,1.34124910732697e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3OAS100,0,2.28012147740486e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3OAR40,0,1.34124728200236e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3OAR100,0,2.28012147545087e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3HAD60,0,1.34124705646887e-05,0.312105768670222,0
HACD2,0.312092279890408,0.312107624666965,3HAD100,0,2.28012147740486e-05,0.312105768670222,0
GLCtex_copy1,0,1000,GLCtex_copy2,-990.000002375126,10,10,0
FACOAE160,0.111883770637861,0.111941698094068,3OAR160,0,4.56024162076574e-05,0.111929400482885,0
FACOAE160,0.111883770637861,0.111941698094068,3OAS160,0,4.56024161807345e-05,0.111929400482885,0
FACOAE160,0.111883770637861,0.111941698094068,3HAD160,0,4.56024161807345e-05,0.111929400482885,0
GLUDy,-7.49972096083525,-7.49941694444954,GLUSy,0,5.70030211530492e-05,-7.4994947821391,0
HACD3,0.312092279883814,0.312106296632351,3HAD80,0,1.34124910732697e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3HAD40,0,1.34124728200236e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3OAS60,0,1.34124705646887e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3OAR60,0,1.34124705937211e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3OAR80,0,1.34124910573519e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3OAS80,0,1.34124910732697e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3OAS100,0,2.28012147740486e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3OAR40,0,1.34124728200236e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3OAR100,0,2.28012147545087e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3HAD60,0,1.34124705646887e-05,0.312105768670222,0
HACD3,0.312092279883814,0.312106296632351,3HAD100,0,2.28012147740486e-05,0.312105768670222,0
DUTPDP,0,0.0229637900931721,DURIK1,0,0.0230045065575837,0.0229475091126961,0
ACACT1r,0.312092279890408,0.312107624666965,3HAD80,0,1.34124910732697e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3HAD40,0,1.34124728200236e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3OAS60,0,1.34124705646887e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3OAR60,0,1.34124705937211e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3OAR80,0,1.34124910573519e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3OAS80,0,1.34124910732697e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3OAS100,0,2.28012147740486e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3OAR40,0,1.34124728200236e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3OAR100,0,2.28012147545087e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3HAD60,0,1.34124705646887e-05,0.312105768670222,0
ACACT1r,0.312092279890408,0.312107624666965,3HAD100,0,2.28012147740486e-05,0.312105768670222,0
AACPS7,0.0682058121296412,0.0682799160596232,3OAR120,0,4.56024733921367e-05,0.0682514312155645,0
AACPS7,0.0682058121296412,0.0682799160596232,3HAD120,0,4.56024733397897e-05,0.0682514312155645,0
AACPS7,0.0682058121296412,0.0682799160596232,3OAS120,0,4.56024733397897e-05,0.0682514312155645,0
FACOAE161,0.131879302308937,0.131937229707286,3OAS161,0,4.56024069402095e-05,0.13192493697182,0
FACOAE161,0.131879302308937,0.131937229707286,3HAD161,0,4.56024069402095e-05,0.13192493697182,0
FACOAE161,0.131879302308937,0.131937229707286,3OAR161,0,4.56024069402095e-05,0.13192493697182,0
PPPGO3,0.000176569292756464,0.000195897934603823,PPPGO,0,1.90010069385958e-05,0.000195570378817214,0
PDX5PO2,0,0.000195570378817215,PDX5POi,0,0.000195570252939342,0.000195570378817214,0
RPI,-1.43050679449141,-1.43041558963398,TALA,-7.83993502756505,0.611966906502175,-1.43046251982798,0
RPI,-1.43050679449141,-1.43041558963398,EDTXS1,0,9.82811805133599e-08,-1.43046251982798,0
RPI,-1.43050679449141,-1.43041558963398,EDTXS2,0,9.82811805133599e-08,-1.43046251982798,0
RPI,-1.43050679449141,-1.43041558963398,LIPAabcpp,0,9.80697347080506e-08,-1.43046251982798,0
RPI,-1.43050679449141,-1.43041558963398,ENLIPAabctex,0,9.78592812339585e-08,-1.43046251982798,0
FACOAE120,0.0682058121102784,0.0682742157605137,3OAR120,0,4.56024733921367e-05,0.0682514312155645,0
FACOAE120,0.0682058121102784,0.0682742157605137,3HAD120,0,4.56024733397897e-05,0.0682514312155645,0
FACOAE120,0.0682058121102784,0.0682742157605137,3OAS120,0,4.56024733397897e-05,0.0682514312155645,0
SO4t2pp,0.220769380545194,0.220850235869258,SULabcpp,0,7.60040272922424e-05,0.220845438536999,0
G3PAT160,0,0.0559725490470957,APG3PAT160,0,0.0559725490420483,0.0559647002414426,0
G3PAT160,0,0.0559725490470957,ACPPAT160,0,0.0559931880726118,0.0559647002414426,0
G3PAT161,0,0.065970314842383,ACPPAT161,0,0.0659909538565315,0.0659624684859101,0
G3PAT161,0,0.065970314842383,APG3PAT161,0,0.0659703148431092,0.0659624684859101,0
ZN2tpp,0.000242052951098719,0.000527068396199786,ZNabcpp,0,5.70030080240258e-05,0.000299056050119597,0
NI2tpp,0.00022626700578084,0.000511282395544838,NI2uabcpp,0,5.70030128272947e-05,0.000283270100259911,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3HAD80,0,1.34124910732697e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3HAD40,0,1.34124728200236e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3OAS60,0,1.34124705646887e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3OAR60,0,1.34124705937211e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3OAR80,0,1.34124910573519e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3OAS80,0,1.34124910732697e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3OAS100,0,2.28012147740486e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3OAR40,0,1.34124728200236e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3OAR100,0,2.28012147545087e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3HAD60,0,1.34124705646887e-05,-0.312105768670222,0
ACOAD3f,-0.312106296632351,-0.312092279883814,3HAD100,0,2.28012147740486e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3HAD80,0,1.34124910732697e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3HAD40,0,1.34124728200236e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3OAS60,0,1.34124705646887e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3OAR60,0,1.34124705937211e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3OAR80,0,1.34124910573519e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3OAS80,0,1.34124910732697e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3OAS100,0,2.28012147740486e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3OAR40,0,1.34124728200236e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3OAR100,0,2.28012147545087e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3HAD60,0,1.34124705646887e-05,-0.312105768670222,0
ACOAD2f,-0.312107624666965,-0.312092279890408,3HAD100,0,2.28012147740486e-05,-0.312105768670222,0
ACOAD4f,-0.312106302018606,-0.3120828911226,3OAS100,0,2.28012147740486e-05,-0.312105768670222,0
ACOAD4f,-0.312106302018606,-0.3120828911226,3OAR100,0,2.28012147545087e-05,-0.312105768670222,0
ACOAD4f,-0.312106302018606,-0.3120828911226,3HAD100,0,2.28012147740486e-05,-0.312105768670222,0
OPHHX3,0.000162997175193524,0.000195570378817215,OPHHXy,0,3.25731443676257e-05,0.000195570378817214,0
DALAt2pp,0.0121799293769231,0.0121944968217918,DALAtex,-5.06693402257952e-06,0,0.0121849992972483,0
MN2tpp,0.000377992862652806,1000,MNt2pp,0,0.000228012442532177,0.000606005075169036,0
CLt3_2pp,0.00205437225110616,0.00228238525054619,CLtipp,0,0.000456024185822522,0.00228238525054619,0
POR5,0.0951497963202428,0.0954158107517742,FLDR2,0,0.000228012231114752,0.0953778320549645,0
CTECOAI7,-0.131934607368407,-0.131879302276047,3OAS161,0,4.56024069402095e-05,-0.131924936971814,0
CTECOAI7,-0.131934607368407,-0.131879302276047,3HAD161,0,4.56024069402095e-05,-0.131924936971814,0
CTECOAI7,-0.131934607368407,-0.131879302276047,3OAR161,0,4.56024069402095e-05,-0.131924936971814,0
RNTR1c2,0.0227194911910753,0.0459330090096159,NDPK8,-0.0229855055210919,0.000228012337174732,0.0229475091126961,0
RNTR2c2,0.0234658156152836,0.0466793334674887,NDPK5,-0.0229855055508779,0.000228012400043553,0.0236938337421734,0
I4FE4SR,0.000199517686969422,0.000228019275751011,SCYSDS,0,0.000114006042707615,0.000228019275751012,0
I4FE4SR,0.000199517686969422,0.000228019275751011,S2FE2SS,0,4.07794708799572e-05,0.000228019275751012,0
I4FE4SR,0.000199517686969422,0.000228019275751011,S4FE4SR,0,2.85015495791185e-05,0.000228019275751012,0
I4FE4SR,0.000199517686969422,0.000228019275751011,S4FE4ST,0,2.85015495791185e-05,0.000228019275751012,0
I4FE4SR,0.000199517686969422,0.000228019275751011,S2FE2SS2,0,2.85015495791185e-05,0.000228019275751012,0
RNTR3c2,0.0234658158279484,0.0237508309739208,NDPK7,-5.70030118751674e-05,0.000228012379920983,0.0236938337421734,0
I2FE2SS,0.00021004164546945,0.000252575170914472,SCYSDS,0,0.000114006042707615,0.000250821203326113,0
I2FE2SS,0.00021004164546945,0.000252575170914472,S2FE2SS,0,4.07794708799572e-05,0.000250821203326113,0
I2FE2SS,0.00021004164546945,0.000252575170914472,S4FE4SR,0,2.85015495791185e-05,0.000250821203326113,0
I2FE2SS,0.00021004164546945,0.000252575170914472,S2FE2ST,0,2.45559194175554e-05,0.000250821203326113,0
I2FE2SS,0.00021004164546945,0.000252575170914472,S4FE4ST,0,2.85015495791185e-05,0.000250821203326113,0
I2FE2SS,0.00021004164546945,0.000252575170914472,S2FE2SS2,0,2.85015495791185e-05,0.000250821203326113,0
I2FE2ST,0,2.45559220039551e-05,SCYSDS,0,0.000114006042707615,2.45559220039551e-05,0
I2FE2ST,0,2.45559220039551e-05,S2FE2SS,0,4.07794708799572e-05,2.45559220039551e-05,0
I2FE2ST,0,2.45559220039551e-05,S2FE2ST,0,2.45559194175554e-05,2.45559220039551e-05,0
I2FE2SS2,0.000199517686969422,0.000228019275751011,SCYSDS,0,0.000114006042707615,0.000228019275751012,0
I2FE2SS2,0.000199517686969422,0.000228019275751011,S2FE2SS,0,4.07794708799572e-05,0.000228019275751012,0
I2FE2SS2,0.000199517686969422,0.000228019275751011,S4FE4SR,0,2.85015495791185e-05,0.000228019275751012,0
I2FE2SS2,0.000199517686969422,0.000228019275751011,S4FE4ST,0,2.85015495791185e-05,0.000228019275751012,0
I2FE2SS2,0.000199517686969422,0.000228019275751011,S2FE2SS2,0,2.85015495791185e-05,0.000228019275751012,0
I4FE4ST,0.000199517686969422,0.000228019275751011,SCYSDS,0,0.000114006042707615,0.000228019275751012,0
I4FE4ST,0.000199517686969422,0.000228019275751011,S2FE2SS,0,4.07794708799572e-05,0.000228019275751012,0
I4FE4ST,0.000199517686969422,0.000228019275751011,S4FE4SR,0,2.85015495791185e-05,0.000228019275751012,0
I4FE4ST,0.000199517686969422,0.000228019275751011,S4FE4ST,0,2.85015495791185e-05,0.000228019275751012,0
I4FE4ST,0.000199517686969422,0.000228019275751011,S2FE2SS2,0,2.85015495791185e-05,0.000228019275751012,0
ACOAD1fr,0.312092279882865,1000,3HAD80,0,1.34124910732697e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3HAD40,0,1.34124728200236e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3OAS60,0,1.34124705646887e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3OAR60,0,1.34124705937211e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3OAR80,0,1.34124910573519e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3OAS80,0,1.34124910732697e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3OAS100,0,2.28012147740486e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3OAR40,0,1.34124728200236e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3OAR100,0,2.28012147545087e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3HAD60,0,1.34124705646887e-05,0.31210576867027,0
ACOAD1fr,0.312092279882865,1000,3HAD100,0,2.28012147740486e-05,0.31210576867027,0
AI2K,0.000389971422768198,0.00040556199821298,MTHTHFSs,0,2.92323465009119e-06,0.000392894752063282,0
AI2K,0.000389971422768198,0.00040556199821298,DHPTDCs2,0,2.92323465009119e-06,0.000392894752063282,0
PIt2rpp,0.845880564049124,0.846184580285049,PIuabcpp,0,7.60040334455425e-05,0.845956775019552,0
PAI2I,0.000389971422768198,0.00040556199821298,MTHTHFSs,0,2.92323465009119e-06,0.000392894752063282,0
PAI2I,0.000389971422768198,0.00040556199821298,DHPTDCs2,0,2.92323465009119e-06,0.000392894752063282,0
I2FE2SR,0,1.75399442885393e-06,S2FE2SR,0,0,1.75399442885394e-06,0
PAI2T,0.000389971422768198,0.00040556199821298,MTHTHFSs,0,2.92323465009119e-06,0.000392894752063282,0
PAI2T,0.000389971422768198,0.00040556199821298,DHPTDCs2,0,2.92323465009119e-06,0.000392894752063282,0
VALTA,-1000,999.118612753018,ALATA_L,-1000,999.118612753018,-0.371111895251374,-0.51027556723102
TKT1,0.611875701684767,0.611966906525822,RPE,0.889902324388913,0.890084734163338,0.61192243172593,0.889995702843521
IPDPS,0,0.00209514634526603,DMPPS,0,0.00209514634526603,0.00185134111965534,0.000243805225610698
PRPPS,-999.181460112031,0.81800667205728,PPM,-1000,-0.00053321593372857,0.817949868976825,-0.000590219125342628
GARFT,0.390606283224997,0.392914688814017,GART,0,0.00230328161880022,0.390758386848916,0.00215127416698931
PSERT,1.50645969890984,1.50676371510219,GHMT2r,0.978242651906271,0.978546667917824,1.50653607134618,0.978318895102348
GND,2.35522590263589,2.35549951702725,RPE,0.889902324388913,0.890084734163338,2.35536621979461,0.889995702843521
PSP_L,1.50645969890984,1.50676371510219,GHMT2r,0.978242651906271,0.978546667917824,1.50653607134618,0.978318895102348
O2tpp,22.1317534967708,22.1317724977753,ENO,15.5986715743129,15.5989755903837,22.1317632389456,15.5988975322028
O2tpp,22.1317534967708,22.1317724977753,PGK,-17.1054808917144,-17.1053542182255,22.1317632389456,-17.1054336035489
O2tpp,22.1317534967708,22.1317724977753,GAPD,17.1053542182255,17.1054808917144,22.1317632389456,17.1054336035489
TKT2,0.278026622729612,0.278117827529513,RPE,0.889902324388913,0.890084734163338,0.278073271117592,0.889995702843521
