Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod,g_min_Fluxes,g_max_Fluxes,l_min_Fluxes,l_max_Fluxes
ALATA_L,-1000,999.955930637651,VPAMTr,-999.981444409774,999.974486227876,-0.51027556723102,0,-1,-1,-999.628888104749,-0.51027556723102,-0.51027556701797,999.489724432769
CPPPGO,0,1.2423919638655,CPPPGO2,0,0.987801109879267,0.034125715607729,0,0,0,0,-1.39595002224269e-12,NaN,NaN
VALTA,-1000,999.955930637651,VPAMTr,-999.981444409774,999.974486227876,-0.254793123710215,0,-1,-1,0.371111895251374,999.489724432769,-999.628888104749,0.371111895248305
IMPD,0,95.4342810377059,XPPT,0,108.391036453313,0,0,0,0,0,-7.13029635335261e-12,NaN,NaN
IMPD,0,95.4342810377059,HXAND,0,52.1192941766159,0,0,0,0,0,-2.58699728306055e-11,NaN,NaN
ECOAH4,-17.5497314360529,2.28690654547688,3OAS100,0,17.56533672067,0.000243805225610698,0,-1,0,0,-1.46369166786897e-11,NaN,NaN
ECOAH4,-17.5497314360529,2.28690654547688,3OAR100,0,17.56533672067,0.000243805225610698,6.25686752569637,-1,0,0,-1.46656020660885e-11,NaN,NaN
ECOAH4,-17.5497314360529,2.28690654547688,3HAD100,0,17.56533672067,0.000243805225610698,0,-1,0,0,-1.46369166786897e-11,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3HAD80,0,9.80165198225308,0,0,-1,0,0,-6.88782364477447e-12,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3HAD40,0,9.80165198225258,0,0,-1,0,0,3.52859685914808e-12,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3OAS60,0,9.80165198225149,0,0,-1,0,0,-1.98234345605286e-11,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3OAR60,0,9.80165198225154,0,0,-1,0,0,-1.97815097635612e-11,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3OAR80,0,9.80165198225313,0,0,-1,0,0,-6.93489710101858e-12,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3OAS80,0,9.80165198225308,0,0,-1,0,0,-6.88782364477447e-12,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3OAS100,0,17.56533672067,0,0,-1,0,0,1.252402348495e-11,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3OAR40,0,9.80165198225257,0,0.000195570378817214,-1,0,0,3.5242919693701e-12,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3OAR100,0,17.56533672067,0,6.25686752569637,-1,0,0,1.25055521493778e-11,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3HAD60,0,9.80165198225149,0,0.000195570378817214,-1,0,0,-1.98234345605286e-11,NaN,NaN
ECOAH1,-9.78604669763502,7.18802865083137,3HAD100,0,17.56533672067,0,0,-1,0,0,1.252402348495e-11,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3HAD80,0,9.80165198225308,0,0,-1,0,0,-6.88782364477447e-12,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3HAD40,0,9.80165198225258,0,0,-1,0,0,3.52859685914808e-12,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3OAS60,0,9.80165198225149,0,0,-1,0,0,-1.98234345605286e-11,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3OAR60,0,9.80165198225154,0,0,-1,0,0,-1.97815097635612e-11,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3OAR80,0,9.80165198225313,0,0,-1,0,0,-6.93489710101858e-12,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3OAS80,0,9.80165198225308,0,0,-1,0,0,-6.88782364477447e-12,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3OAS100,0,17.56533672067,0,0,-1,0,0,1.252402348495e-11,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3OAR40,0,9.80165198225257,0,0.000195570378817214,-1,0,0,3.5242919693701e-12,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3OAR100,0,17.56533672067,0,6.25686752569637,-1,0,0,1.25055521493778e-11,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3HAD60,0,9.80165198225149,0,0.000195570378817214,-1,0,0,-1.98234345605286e-11,NaN,NaN
ECOAH2,-9.78604669763502,7.18802865083137,3HAD100,0,17.56533672067,0,0,-1,0,0,1.252402348495e-11,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3HAD80,0,9.80165198225308,0,0,-1,0,0,1.82431847406406e-12,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3HAD40,0,9.80165198225258,0,0,-1,0,0,4.10749212420569e-12,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3OAS60,0,9.80165198225149,0,0,-1,0,0,1.14077636226284e-12,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3OAR60,0,9.80165198225154,0,0,-1,0,0,1.13686837721616e-12,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3OAR80,0,9.80165198225313,0,0,-1,0,0,1.81898940354586e-12,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3OAS80,0,9.80165198225308,0,0,-1,0,0,1.82431847406406e-12,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3OAS100,0,17.56533672067,0,0,-1,0,0,-1.66684444025123e-11,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3OAR40,0,9.80165198225257,0,0.000195570378817214,-1,0,0,4.09272615797818e-12,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3OAR100,0,17.56533672067,0,6.25686752569637,-1,0,0,-1.67119651450776e-11,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3HAD60,0,9.80165198225149,0,0.000195570378817214,-1,0,0,1.14077636226284e-12,NaN,NaN
ECOAH3,-9.78604669763479,2.28690654547654,3HAD100,0,17.56533672067,0,0,-1,0,0,-1.66684444025123e-11,NaN,NaN
PPC,0,216.91187824113,MALS,0,55.7715948058807,0,0,0,0,0,2.83360002129029e-11,NaN,NaN
HACD4,-17.5497314360529,2.28690654547688,3OAS100,0,17.56533672067,0,0,-1,0,0,3.02995822876184e-11,NaN,NaN
HACD4,-17.5497314360529,2.28690654547688,3OAR100,0,17.56533672067,0,6.25686752569637,-1,0,0,3.03543856716715e-11,NaN,NaN
HACD4,-17.5497314360529,2.28690654547688,3HAD100,0,17.56533672067,0,0,-1,0,0,3.02995822876184e-11,NaN,NaN
TRPS3,0,5.15592041846193,TRPS1,0,4.90072839774942,0,0,0,0,0,7.02115032780171e-11,NaN,NaN
NDPK2,-234.04801816219,108.409685049065,PYK2,0,234.065519382774,0.000586711136451479,0,-1,0,0,0.372972006324098,0.350024497230449,2.27581389030968
NDPK4,-234.064372007621,108.392183828503,PYK6,0,234.06551938279,0.00209514634526603,0,-1,0,0,0.0229475090853839,0.0229475091126961,2.27581389026551
ASNS2,0,123.886040457942,ASNS1,0,78.8365712005088,0,0,0,0,0,-9.02017072146322e-11,NaN,NaN
DMPPS,0,0.00209514634526603,IPDDI,-0.00185134111961816,0.000243805225636606,0,0,0,-1,-0.00185134111961816,0.000243805225636606,0.000243805225636606,0.000243805225636606
IPDPS,0,0.00209514634526603,IPDDI,-0.00185134111961816,0.000243805225636606,0,0,0,-1,-0.00185134111961816,0.000243805225636606,-0.00185134111961816,-0.00185134111961816
TRDR,0,77.9536926382969,GTHOr,0,77.9536926382912,0,0.000391140757634467,0,0,0,0.217041024496098,0.217041024620926,0.217041024581022
TRDR,0,77.9536926382969,PAPSR2,0,18.7213648968874,0,0,0,0,0,0.217041024621458,0.217041024620919,0.217041024618187
TRDR,0,77.9536926382969,GRXR,0,73.4640276959414,0,0,0,0,0,0.217041024521126,0.217041024620918,0.217041024590847
G3PD2,-184.663250689817,216.775976549686,GLYK,0,216.782072906615,0,0,-1,0,NaN,NaN,0,8.39861513668438e-12
G3PD2,-184.663250689817,216.775976549686,ALCD19,-16.5290761622283,216.782072906611,0,0.24385433745465,-1,-1,NaN,NaN,0,-9.10631570150144e-11
G3PD2,-184.663250689817,216.775976549686,GAPP,0,216.782072906596,0,0,-1,0,NaN,NaN,0,3.88959975339276e-11
AACPS3,0,108.396632921963,3OAR160,0,25.7127509132058,0.158739126802971,1.50653607134618,0,0,0,-1.25055521493778e-12,NaN,NaN
AACPS3,0,108.396632921963,3OAS160,0,25.7127509132058,0.158739126802971,0,0,0,0,-1.22991894446756e-12,NaN,NaN
AACPS3,0,108.396632921963,3HAD160,0,25.7127509132058,0.158739126802971,0,0,0,0,-1.22991894446756e-12,NaN,NaN
AACPS4,0,108.397632698542,3OAS161,0,25.7132870252824,0.259408760049782,0,0,0,0,-3.07703862389985e-12,NaN,NaN
AACPS4,0,108.397632698542,3HAD161,0,25.7132870252824,0.259408760049782,0,0,0,0,-3.07703862389985e-12,NaN,NaN
AACPS4,0,108.397632698542,3OAR161,0,25.7132870252824,0.259408760049782,0,0,0,0,-3.07703862389985e-12,NaN,NaN
PRPPS,-999.959073005602,108.432522379803,R1PK,0,1000,0,0,-1,0,0,0.817949868975759,0.817949868976531,999.999409780826
PRPPS,-999.959073005602,108.432522379803,R15BPK,0,1000,0,0,-1,0,0,0.817949868975759,0.817949868976531,999.999409780826
PAPSR,0,18.721364896886,GTHOr,0,77.9536926382912,0.000392894752063282,0.000391140757634467,0,0,0,0.217041024496098,0.217041024621039,0.217041024374794
