,Rxn_1,Rxn_1_Type,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Type,Rxn_2_Min,Rxn_2_Max,v1,v2,Type
0,ALATA_L,pFBAOpt_Rxns,-1000.0,999.118612753018,VPAMTr,ELE_Rxns,-999.628888195486,999.4897245575321,-0.5102755672310201,0.0,RSL
1,CPPPGO,pFBAOpt_Rxns,0.00019438276668466998,0.000195897934595554,CPPPGO2,MLE_Rxns,0.0,1.18756339577766e-06,0.00019557037881721398,0.0,PSL
2,VALTA,pFBAOpt_Rxns,-1000.0,999.118612753018,VPAMTr,ELE_Rxns,-999.628888195486,999.4897245575321,-0.37111189525137395,0.0,RSL
3,IMPD,pFBAOpt_Rxns,0.21328172477434199,0.21333556100200302,XPPT,MLE_Rxns,0.0,2.8501503607003498e-05,0.21331027847064302,0.0,PSL
4,IMPD,pFBAOpt_Rxns,0.21328172477434199,0.21333556100200302,HXAND,MLE_Rxns,0.0,2.85015143262068e-05,0.21331027847064302,0.0,PSL
5,ECOAH4,pFBAOpt_Rxns,0.3120828911226,0.312106302018606,3OAS100,MLE_Rxns,0.0,2.2801214774048604e-05,0.312105768670222,0.0,PSL
6,ECOAH4,pFBAOpt_Rxns,0.3120828911226,0.312106302018606,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL
7,ECOAH4,pFBAOpt_Rxns,0.3120828911226,0.312106302018606,3HAD100,MLE_Rxns,0.0,2.2801214774048604e-05,0.312105768670222,0.0,PSL
8,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.31210762466696507,3HAD80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL
9,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.31210762466696507,3HAD40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL
10,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.31210762466696507,3OAS60,MLE_Rxns,0.0,1.3412470564688699e-05,0.312105768670222,0.0,PSL
11,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.31210762466696507,3OAR60,MLE_Rxns,0.0,1.34124705937211e-05,0.312105768670222,0.0,PSL
12,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.31210762466696507,3OAR80,MLE_Rxns,0.0,1.3412491057351899e-05,0.312105768670222,0.0,PSL
13,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.31210762466696507,3OAS80,MLE_Rxns,0.0,1.34124910732697e-05,0.312105768670222,0.0,PSL
14,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.31210762466696507,3OAS100,MLE_Rxns,0.0,2.2801214774048604e-05,0.312105768670222,0.0,PSL
15,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.31210762466696507,3OAR40,MLE_Rxns,0.0,1.34124728200236e-05,0.312105768670222,0.0,PSL
16,ECOAH1,pFBAOpt_Rxns,0.31209227989040805,0.31210762466696507,3OAR100,MLE_Rxns,0.0,2.2801214754508702e-05,0.312105768670222,0.0,PSL
