Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod,g_min_Fluxes,g_max_Fluxes,l_min_Fluxes,l_max_Fluxes
AACPS3,0,220.349437128916,3HAD160,0,30.5626919721627,0,0,0,0,0,-9.67931013118317e-11,NaN,NaN
AACPS3,0,220.349437128916,3OAR160,0,30.5626919721626,0,0,0,0,0,-9.67474989010952e-11,NaN,NaN
AACPS3,0,220.349437128916,3OAS160,0,30.5626919721627,0,0,0,0,0,-9.67931013118317e-11,NaN,NaN
AACPS4,0,220.35055734424,3HAD161,0,30.5630906928685,0,0,0,0,0,-5.7726046165385e-12,NaN,NaN
AACPS4,0,220.35055734424,3OAR161,0,30.5630906928685,0,0,0,0,0,-5.7726046165385e-12,NaN,NaN
AACPS4,0,220.35055734424,3OAS161,0,30.5630906928685,0,0,0,0,0,-5.7726046165385e-12,NaN,NaN
AACPS7,0,220.346990146372,3HAD120,0,30.5618210122596,0,0,0,0,0,-1.15862736072003e-11,NaN,NaN
AACPS7,0,220.346990146372,3OAR120,0,30.5618210122595,0,0,0,0,0,-1.15960574476048e-11,NaN,NaN
AACPS7,0,220.346990146372,3OAS120,0,30.5618210122596,0,0,0,0,0,-1.15862736072003e-11,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3HAD100,0,18.5891488631278,0,0,-1,0,0,8.40615391760466e-12,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3HAD40,0,8.88249970307183,0,-0.0157822625544668,-1,0,0,-2.49130577278933e-12,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3HAD60,0,8.88249970307001,0,0,-1,0,0,-1.99849858883994e-12,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3HAD80,0,8.88249970307235,0,0,-1,0,0,-1.39345895933118e-11,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3OAR100,0,18.5891488631278,0,0,-1,0,0,8.41282599139959e-12,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3OAR40,0,8.88249970307186,0,0,-1,0,0,-2.50111042987555e-12,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3OAR60,0,8.88249970307004,0,0,-1,0,0,-2.04636307898909e-12,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3OAR80,0,8.88249970307231,0,0,-1,0,0,-1.39834810397588e-11,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3OAS100,0,18.5891488631278,0,0,-1,0,0,8.40615391760466e-12,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3OAS60,0,8.88249970307001,0,0,-1,0,0,-1.99849858883994e-12,NaN,NaN
ACACT1r,-8.86501451794254,7.25139332381491,3OAS80,0,8.88249970307235,0,0,-1,0,0,-1.39345895933118e-11,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3HAD100,0,18.5891488631278,0,0,-1,0,0,8.40615391760466e-12,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3HAD40,0,8.88249970307183,0,-0.0157822625544668,-1,0,0,-2.49130577278933e-12,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3HAD60,0,8.88249970307001,0,0,-1,0,0,-1.99849858883994e-12,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3HAD80,0,8.88249970307235,0,0,-1,0,0,-1.39345895933118e-11,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3OAR100,0,18.5891488631278,0,0,-1,0,0,8.41282599139959e-12,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3OAR40,0,8.88249970307186,0,0,-1,0,0,-2.50111042987555e-12,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3OAR60,0,8.88249970307004,0,0,-1,0,0,-2.04636307898909e-12,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3OAR80,0,8.88249970307231,0,0,-1,0,0,-1.39834810397588e-11,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3OAS100,0,18.5891488631278,0,0,-1,0,0,8.40615391760466e-12,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3OAS60,0,8.88249970307001,0,0,-1,0,0,-1.99849858883994e-12,NaN,NaN
ACACT2r,-8.86501451794254,7.25139332381491,3OAS80,0,8.88249970307235,0,0,-1,0,0,-1.39345895933118e-11,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3HAD100,0,18.5891488631278,0,0,-1,0,0,1.36961275654102e-12,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3HAD40,0,8.88249970307183,0,-0.0157822625544668,-1,0,0,2.31231700453804e-12,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3HAD60,0,8.88249970307001,0,0,-1,0,0,1.87561540373101e-12,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3HAD80,0,8.88249970307235,0,0,-1,0,0,-0,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3OAR100,0,18.5891488631278,0,0,-1,0,0,1.36424205265939e-12,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3OAR40,0,8.88249970307186,0,0,-1,0,0,2.27373675443232e-12,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3OAR60,0,8.88249970307004,0,0,-1,0,0,1.81898940354586e-12,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3OAR80,0,8.88249970307231,0,0,-1,0,0,-0,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3OAS100,0,18.5891488631278,0,0,-1,0,0,1.36961275654102e-12,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3OAS60,0,8.88249970307001,0,0,-1,0,0,1.87561540373101e-12,NaN,NaN
ACACT3r,-8.86501451794084,2.39740744368919,3OAS80,0,8.88249970307235,0,0,-1,0,0,-0,NaN,NaN
ACACT4r,-18.5716636780039,2.39740744368908,3HAD100,0,18.5891488631278,0,0,-1,0,0,1.36790440086187e-11,NaN,NaN
ACACT4r,-18.5716636780039,2.39740744368908,3OAR100,0,18.5891488631278,0,0,-1,0,0,1.36424205265939e-11,NaN,NaN
ACACT4r,-18.5716636780039,2.39740744368908,3OAS100,0,18.5891488631278,0,0,-1,0,0,1.36790440086187e-11,NaN,NaN
ACOAD1f,-7.25139332381491,8.86501451794254,3HAD100,0,18.5891488631278,0,0,-1,0,NaN,NaN,0,8.40615391760466e-12
ACOAD1f,-7.25139332381491,8.86501451794254,3HAD40,0,8.88249970307183,0,-0.0157822625544668,-1,0,NaN,NaN,0,-2.49130577278933e-12
ACOAD1f,-7.25139332381491,8.86501451794254,3HAD60,0,8.88249970307001,0,0,-1,0,NaN,NaN,0,-1.99849858883994e-12
ACOAD1f,-7.25139332381491,8.86501451794254,3HAD80,0,8.88249970307235,0,0,-1,0,NaN,NaN,0,-1.39345895933118e-11
ACOAD1f,-7.25139332381491,8.86501451794254,3OAR100,0,18.5891488631278,0,0,-1,0,NaN,NaN,0,8.41282599139959e-12
ACOAD1f,-7.25139332381491,8.86501451794254,3OAR40,0,8.88249970307186,0,0,-1,0,NaN,NaN,0,-2.50111042987555e-12
ACOAD1f,-7.25139332381491,8.86501451794254,3OAR60,0,8.88249970307004,0,0,-1,0,NaN,NaN,0,-2.04636307898909e-12
ACOAD1f,-7.25139332381491,8.86501451794254,3OAR80,0,8.88249970307231,0,0,-1,0,NaN,NaN,0,-1.39834810397588e-11
ACOAD1f,-7.25139332381491,8.86501451794254,3OAS100,0,18.5891488631278,0,0,-1,0,NaN,NaN,0,8.40615391760466e-12
ACOAD1f,-7.25139332381491,8.86501451794254,3OAS60,0,8.88249970307001,0,0,-1,0,NaN,NaN,0,-1.99849858883994e-12
ACOAD1f,-7.25139332381491,8.86501451794254,3OAS80,0,8.88249970307235,0,0,-1,0,NaN,NaN,0,-1.39345895933118e-11
ACOAD2f,-7.25139332381491,8.86501451794254,3HAD100,0,18.5891488631278,0,0,-1,0,NaN,NaN,0,8.40615391760466e-12
ACOAD2f,-7.25139332381491,8.86501451794254,3HAD40,0,8.88249970307183,0,-0.0157822625544668,-1,0,NaN,NaN,0,-2.49130577278933e-12
ACOAD2f,-7.25139332381491,8.86501451794254,3HAD60,0,8.88249970307001,0,0,-1,0,NaN,NaN,0,-1.99849858883994e-12
ACOAD2f,-7.25139332381491,8.86501451794254,3HAD80,0,8.88249970307235,0,0,-1,0,NaN,NaN,0,-1.39345895933118e-11
ACOAD2f,-7.25139332381491,8.86501451794254,3OAR100,0,18.5891488631278,0,0,-1,0,NaN,NaN,0,8.41282599139959e-12
ACOAD2f,-7.25139332381491,8.86501451794254,3OAR40,0,8.88249970307186,0,0,-1,0,NaN,NaN,0,-2.50111042987555e-12
ACOAD2f,-7.25139332381491,8.86501451794254,3OAR60,0,8.88249970307004,0,0,-1,0,NaN,NaN,0,-2.04636307898909e-12
ACOAD2f,-7.25139332381491,8.86501451794254,3OAR80,0,8.88249970307231,0,0,-1,0,NaN,NaN,0,-1.39834810397588e-11
ACOAD2f,-7.25139332381491,8.86501451794254,3OAS100,0,18.5891488631278,0,0,-1,0,NaN,NaN,0,8.40615391760466e-12
ACOAD2f,-7.25139332381491,8.86501451794254,3OAS60,0,8.88249970307001,0,0,-1,0,NaN,NaN,0,-1.99849858883994e-12
ACOAD2f,-7.25139332381491,8.86501451794254,3OAS80,0,8.88249970307235,0,0,-1,0,NaN,NaN,0,-1.39345895933118e-11
ACOAD3f,-2.39740744368919,8.86501451794084,3HAD100,0,18.5891488631278,45.618326037541,0,-1,0,NaN,NaN,0,-2.25854890345545e-11
ACOAD3f,-2.39740744368919,8.86501451794084,3HAD40,0,8.88249970307183,45.618326037541,-0.0157822625544668,-1,0,NaN,NaN,0,-0
ACOAD3f,-2.39740744368919,8.86501451794084,3HAD60,0,8.88249970307001,45.618326037541,0,-1,0,NaN,NaN,0,-6.63715236616834e-12
ACOAD3f,-2.39740744368919,8.86501451794084,3HAD80,0,8.88249970307235,45.618326037541,0,-1,0,NaN,NaN,0,-7.66057125141847e-12
ACOAD3f,-2.39740744368919,8.86501451794084,3OAR100,0,18.5891488631278,45.618326037541,0,-1,0,NaN,NaN,0,-2.26236807066016e-11
