"","Rxn_1","Rxn_2","Rxn_1_Min","Rxn_1_Max","Rxn_2_Min","Rxn_2_Max","v1","v2","Rxn1_Prod","Rxn2_Prod","g_min_Fluxes","g_max_Fluxes","l_min_Fluxes","l_max_Fluxes","Rxn_1_Class","Rxn_2_Class","class","size","flux","short","long","common","syna","Rxn1_submodule","Rxn2_submodule"
"27","ACACT2r","3OAR60",-8.86501451794254,7.25139332381491,0,8.88249970307004,0,0,-1,0,0,-2.04636307898909e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038869","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"28","ACACT2r","3OAR80",-8.86501451794254,7.25139332381491,0,8.88249970307231,0,0,-1,0,0,-1.39834810397588e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038869","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"29","ACACT2r","3OAS100",-8.86501451794254,7.25139332381491,0,18.5891488631278,0,0,-1,0,0,8.40615391760466e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","33","13.953177733735611","16","17","0",33,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"30","ACACT2r","3OAS60",-8.86501451794254,7.25139332381491,0,8.88249970307001,0,0,-1,0,0,-1.99849858883994e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038869","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"31","ACACT2r","3OAS80",-8.86501451794254,7.25139332381491,0,8.88249970307235,0,0,-1,0,0,-1.39345895933118e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038869","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"32","ACACT3r","3HAD100",-8.86501451794084,2.39740744368919,0,18.5891488631278,0,0,-1,0,0,1.36961275654102e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","33","13.953177733736409","16","17","0",33,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"33","ACACT3r","3HAD40",-8.86501451794084,2.39740744368919,0,8.88249970307183,0,-0.0157822625544668,-1,0,0,2.31231700453804e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039781","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"34","ACACT3r","3HAD60",-8.86501451794084,2.39740744368919,0,8.88249970307001,0,0,-1,0,0,1.87561540373101e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039781","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"35","ACACT3r","3HAD80",-8.86501451794084,2.39740744368919,0,8.88249970307235,0,0,-1,0,0,0,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039781","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"36","ACACT3r","3OAR100",-8.86501451794084,2.39740744368919,0,18.5891488631278,0,0,-1,0,0,1.36424205265939e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","33","13.953177733736409","16","17","0",33,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"37","ACACT3r","3OAR40",-8.86501451794084,2.39740744368919,0,8.88249970307186,0,0,-1,0,0,2.27373675443232e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039781","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"38","ACACT3r","3OAR60",-8.86501451794084,2.39740744368919,0,8.88249970307004,0,0,-1,0,0,1.81898940354586e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039781","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"39","ACACT3r","3OAR80",-8.86501451794084,2.39740744368919,0,8.88249970307231,0,0,-1,0,0,0,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039781","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"40","ACACT3r","3OAS100",-8.86501451794084,2.39740744368919,0,18.5891488631278,0,0,-1,0,0,1.36961275654102e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","33","13.953177733736409","16","17","0",33,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"41","ACACT3r","3OAS60",-8.86501451794084,2.39740744368919,0,8.88249970307001,0,0,-1,0,0,1.87561540373101e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039781","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"42","ACACT3r","3OAS80",-8.86501451794084,2.39740744368919,0,8.88249970307235,0,0,-1,0,0,0,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039781","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"43","ACACT4r","3HAD100",-18.5716636780039,2.39740744368908,0,18.5891488631278,0,0,-1,0,0,1.36790440086187e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","14","4.6510592445779757","6","8","0",14,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"44","ACACT4r","3OAR100",-18.5716636780039,2.39740744368908,0,18.5891488631278,0,0,-1,0,0,1.36424205265939e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","14","4.6510592445779757","6","8","0",14,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"45","ACACT4r","3OAS100",-18.5716636780039,2.39740744368908,0,18.5891488631278,0,0,-1,0,0,1.36790440086187e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","14","4.6510592445779757","6","8","0",14,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"46","ACOAD1f","3HAD100",-7.25139332381491,8.86501451794254,0,18.5891488631278,0,0,-1,0,NA,NA,0,8.40615391760466e-12,"ELE_Rxns","ELE_Rxns","PSL","37","15.282051803617046","18","19","0",37,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"47","ACOAD1f","3HAD40",-7.25139332381491,8.86501451794254,0,8.88249970307183,0,-0.0157822625544668,-1,0,NA,NA,0,-2.49130577278933e-12,"ELE_Rxns","ELE_Rxns","PSL","29","11.627648111450197","14","15","0",29,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"48","ACOAD1f","3HAD60",-7.25139332381491,8.86501451794254,0,8.88249970307001,0,0,-1,0,NA,NA,0,-1.99849858883994e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039239","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"49","ACOAD1f","3HAD80",-7.25139332381491,8.86501451794254,0,8.88249970307235,0,0,-1,0,NA,NA,0,-1.39345895933118e-11,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039239","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"50","ACOAD1f","3OAR100",-7.25139332381491,8.86501451794254,0,18.5891488631278,0,0,-1,0,NA,NA,0,8.41282599139959e-12,"ELE_Rxns","ELE_Rxns","PSL","37","15.282051803617046","18","19","0",37,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"51","ACOAD1f","3OAR40",-7.25139332381491,8.86501451794254,0,8.88249970307186,0,0,-1,0,NA,NA,0,-2.50111042987555e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039239","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"52","ACOAD1f","3OAR60",-7.25139332381491,8.86501451794254,0,8.88249970307004,0,0,-1,0,NA,NA,0,-2.04636307898909e-12,"ELE_Rxns","ELE_Rxns","PSL","29","11.627648111450197","14","15","0",29,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"53","ACOAD1f","3OAR80",-7.25139332381491,8.86501451794254,0,8.88249970307231,0,0,-1,0,NA,NA,0,-1.39834810397588e-11,"ELE_Rxns","ELE_Rxns","PSL","29","11.627648111450197","14","15","0",29,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"54","ACOAD1f","3OAS100",-7.25139332381491,8.86501451794254,0,18.5891488631278,0,0,-1,0,NA,NA,0,8.40615391760466e-12,"ELE_Rxns","ELE_Rxns","PSL","37","15.282051803617046","18","19","0",37,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"55","ACOAD1f","3OAS60",-7.25139332381491,8.86501451794254,0,8.88249970307001,0,0,-1,0,NA,NA,0,-1.99849858883994e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039239","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"56","ACOAD1f","3OAS80",-7.25139332381491,8.86501451794254,0,8.88249970307235,0,0,-1,0,NA,NA,0,-1.39345895933118e-11,"ELE_Rxns","ELE_Rxns","PSL","29","11.627648111450197","14","15","0",29,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"57","ACOAD2f","3HAD100",-7.25139332381491,8.86501451794254,0,18.5891488631278,0,0,-1,0,NA,NA,0,8.40615391760466e-12,"ELE_Rxns","ELE_Rxns","PSL","37","15.28205180361968","17","20","0",37,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"58","ACOAD2f","3HAD40",-7.25139332381491,8.86501451794254,0,8.88249970307183,0,-0.0157822625544668,-1,0,NA,NA,0,-2.49130577278933e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039965","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"59","ACOAD2f","3HAD60",-7.25139332381491,8.86501451794254,0,8.88249970307001,0,0,-1,0,NA,NA,0,-1.99849858883994e-12,"ELE_Rxns","ELE_Rxns","PSL","29","11.627648111425266","13","16","0",29,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"60","ACOAD2f","3HAD80",-7.25139332381491,8.86501451794254,0,8.88249970307235,0,0,-1,0,NA,NA,0,-1.39345895933118e-11,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039965","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"61","ACOAD2f","3OAR100",-7.25139332381491,8.86501451794254,0,18.5891488631278,0,0,-1,0,NA,NA,0,8.41282599139959e-12,"ELE_Rxns","ELE_Rxns","PSL","33","13.953177733740157","16","17","0",33,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"62","ACOAD2f","3OAR40",-7.25139332381491,8.86501451794254,0,8.88249970307186,0,0,-1,0,NA,NA,0,-2.50111042987555e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039965","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"63","ACOAD2f","3OAR60",-7.25139332381491,8.86501451794254,0,8.88249970307004,0,0,-1,0,NA,NA,0,-2.04636307898909e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039965","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"64","ACOAD2f","3OAR80",-7.25139332381491,8.86501451794254,0,8.88249970307231,0,0,-1,0,NA,NA,0,-1.39834810397588e-11,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039965","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"65","ACOAD2f","3OAS100",-7.25139332381491,8.86501451794254,0,18.5891488631278,0,0,-1,0,NA,NA,0,8.40615391760466e-12,"ELE_Rxns","ELE_Rxns","PSL","33","13.953177733740157","16","17","0",33,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"66","ACOAD2f","3OAS60",-7.25139332381491,8.86501451794254,0,8.88249970307001,0,0,-1,0,NA,NA,0,-1.99849858883994e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039965","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"67","ACOAD2f","3OAS80",-7.25139332381491,8.86501451794254,0,8.88249970307235,0,0,-1,0,NA,NA,0,-1.39345895933118e-11,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039965","12","13","1",25,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"68","ACOAD3f","3HAD100",-2.39740744368919,8.86501451794084,0,18.5891488631278,45.618326037541,0,-1,0,NA,NA,0,-2.25854890345545e-11,"ELE_Rxns","ELE_Rxns","PSL","33","13.953177733752479","10","17","6",27,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"69","ACOAD3f","3HAD40",-2.39740744368919,8.86501451794084,0,8.88249970307183,45.618326037541,-0.0157822625544668,-1,0,NA,NA,0,0,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038162","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"70","ACOAD3f","3HAD60",-2.39740744368919,8.86501451794084,0,8.88249970307001,45.618326037541,0,-1,0,NA,NA,0,-6.63715236616834e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038162","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"71","ACOAD3f","3HAD80",-2.39740744368919,8.86501451794084,0,8.88249970307235,45.618326037541,0,-1,0,NA,NA,0,-7.66057125141847e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038162","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"72","ACOAD3f","3OAR100",-2.39740744368919,8.86501451794084,0,18.5891488631278,45.618326037541,0,-1,0,NA,NA,0,-2.26236807066016e-11,"ELE_Rxns","ELE_Rxns","PSL","33","13.953177733752479","10","17","6",27,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"73","ACOAD3f","3OAR40",-2.39740744368919,8.86501451794084,0,8.88249970307186,45.618326037541,0,-1,0,NA,NA,0,0,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038162","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"74","ACOAD3f","3OAR60",-2.39740744368919,8.86501451794084,0,8.88249970307004,45.618326037541,0,-1,0,NA,NA,0,-6.59383658785373e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038162","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"75","ACOAD3f","3OAR80",-2.39740744368919,8.86501451794084,0,8.88249970307231,45.618326037541,0,-1,0,NA,NA,0,-7.61701812734827e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038162","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"76","ACOAD3f","3OAS100",-2.39740744368919,8.86501451794084,0,18.5891488631278,45.618326037541,0,-1,0,NA,NA,0,-2.25854890345545e-11,"ELE_Rxns","ELE_Rxns","PSL","33","13.953177733752479","10","17","6",27,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"77","ACOAD3f","3OAS60",-2.39740744368919,8.86501451794084,0,8.88249970307001,45.618326037541,0,-1,0,NA,NA,0,-6.63715236616834e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038162","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"78","ACOAD3f","3OAS80",-2.39740744368919,8.86501451794084,0,8.88249970307235,45.618326037541,0,-1,0,NA,NA,0,-7.66057125141847e-12,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559038162","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"79","ACOAD4f","3HAD100",-2.39740744368908,18.5716636780039,0,18.5891488631278,0,0,-1,0,NA,NA,0,-2.46742626330843e-11,"ELE_Rxns","ELE_Rxns","PSL","15","4.9832777620505677","6","9","0",15,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"80","ACOAD4f","3OAR100",-2.39740744368908,18.5716636780039,0,18.5891488631278,0,0,-1,0,NA,NA,0,-2.46700437855907e-11,"ELE_Rxns","ELE_Rxns","PSL","15","4.9832777620505677","6","9","0",15,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"81","ACOAD4f","3OAS100",-2.39740744368908,18.5716636780039,0,18.5891488631278,0,0,-1,0,NA,NA,0,-2.46742626330843e-11,"ELE_Rxns","ELE_Rxns","PSL","15","4.9832777620505677","6","9","0",15,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"82","ASNS2","ASNS1",0,220.355010052613,0,110.17750502634,0,0,0,0,0,-6.45231090778964e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","3","0.67508374785500058","1","2","0",3,"Alanine and Aspartate Metabolism","Alanine and Aspartate Metabolism"
"83","CBMKr","CBPS",-110.140797609915,40.3693361541957,0,110.171583239048,0,0.0764733703402405,-1,0,0,-4.14364098588749e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","202","2.6061080861855901","80","95","27",175,"Unassigned","Arginine and Proline Metabolism"
"84","CPPPGO","CPPPGO2",0,1.29459948539325,0,1.03237598516223,0,0,0,0,0,-1.54426471610236e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","24","0.003739685384568201","4","15","5",19,"Cofactor and Prosthetic Group Biosynthesis","Cofactor and Prosthetic Group Biosynthesis"
"85","CTECOAI7_copy1","3HAD161",-1000,30.5556998267527,0,30.5630906928685,0,0,-1,0,NA,NA,0,-4.81907846960894e-11,"ELE_Rxns","ELE_Rxns","PSL","17","2.3872497512686244","6","7","4",13,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"86","CTECOAI7_copy1","3OAR161",-1000,30.5556998267527,0,30.5630906928685,0,0,-1,0,NA,NA,0,-4.81907846960894e-11,"ELE_Rxns","ELE_Rxns","PSL","17","2.3872497512686244","6","7","4",13,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"87","CTECOAI7_copy1","3OAS161",-1000,30.5556998267527,0,30.5630906928685,0,0,-1,0,NA,NA,0,-4.81907846960894e-11,"ELE_Rxns","ELE_Rxns","PSL","17","2.3872497512686244","6","7","4",13,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"88","CYTK1","NTD4",-73.438833889703,220.352054747769,0,220.343166478192,0,0,-1,0,0,-9.5492502794059e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","9","1.5198941163409765","2","4","3",6,"Nucleotide Salvage Pathway","Nucleotide Salvage Pathway"
"89","DALAt2pp","DALAtex",0,43.9164627704396,-13.8391568906412,0,0,0,0,0,5.22959453519434e-12,0,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","8","0.064851130742450552","3","4","1",7,"Transport, Inner Membrane","Transport, Outer Membrane Porin"
"90","DMPPS","IPDDI",0,0.00234753908489456,-0.00207436375399084,0.000273175330903541,2.57743479613168,0,0,-1,-0.00207436375353609,0.000273175330903541,0.000273175330903541,0.000273175330562481,"MLE_Rxns","MLE_Rxns","PSL","3","0.00077854963347453933","1","1","1",2,"Cofactor and Prosthetic Group Biosynthesis","Cofactor and Prosthetic Group Biosynthesis"
"91","ECOAH1","3HAD100",-8.86501451794254,7.25139332381491,0,18.5891488631278,0.000438259703584122,0,-1,0,0,-2.26599849995068e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","37","15.282051803617046","18","19","0",37,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"92","ECOAH1","3HAD40",-8.86501451794254,7.25139332381491,0,8.88249970307183,0.000438259703584122,-0.0157822625544668,-1,0,0,4.06537026265141e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039239","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"93","ECOAH1","3HAD60",-8.86501451794254,7.25139332381491,0,8.88249970307001,0.000438259703584122,0,-1,0,0,-7.43277661641173e-12,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039239","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
"94","ECOAH1","3HAD80",-8.86501451794254,7.25139332381491,0,8.88249970307235,0.000438259703584122,0,-1,0,0,1.09712516849214e-11,NA,NA,"ELE_Rxns","ELE_Rxns","PSL","26","10.630992559039239","13","13","0",26,"Membrane Lipid Metabolism","Cell Envelope Biosynthesis"
