Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod
3OAS120,0.223046406215928,0.22313899703845,AACPS7,0,0.000126606667294027,0.271711331972902,0.271711331972938,0.049770351376053,0
3OAS120,0.223046406215928,0.22313899703845,FACOAE120,0,4.82311044707751e-05,0.271711331972902,0,0.049770351376053,0
3OAS120,0.223046406215928,0.22313899703845,ECOAH6,-3.49259722725037e-05,0,0.271711331972902,0,0.049770351376053,-0
3OAS120,0.223046406215928,0.22313899703845,HACD6i,0,3.49259723056161e-05,0.271711331972902,0,0.049770351376053,0
3OAS120,0.223046406215928,0.22313899703845,ACACT9,0,3.49259723056161e-05,0.271711331972902,0,0.049770351376053,0
3OAS160,0.0954573180969511,0.0955353390108763,AACPS3,0,0.000126606647715688,0,0,0.00911954724546128,0
3OAS160,0.0954573180969511,0.0955353390108763,FACOAE160,0,4.82311057581897e-05,0,0,0.00911954724546128,0
3HAD120,0.223046406215928,0.22313899703845,AACPS7,0,0.000126606667294027,0,0.271711331972938,0.049770351376053,0
3HAD120,0.223046406215928,0.22313899703845,FACOAE120,0,4.82311044707751e-05,0,0,0.049770351376053,0
3HAD120,0.223046406215928,0.22313899703845,ECOAH6,-3.49259722725037e-05,0,0,0,0.049770351376053,-0
3HAD120,0.223046406215928,0.22313899703845,HACD6i,0,3.49259723056161e-05,0,0,0.049770351376053,0
3HAD120,0.223046406215928,0.22313899703845,ACACT9,0,3.49259723056161e-05,0,0,0.049770351376053,0
3HAD140,0.137967227015288,0.138059817836224,FACOAE140,0,7.79117846505528e-05,0,0,0.0190477302290996,0
3HAD160,0.0954573180969511,0.0955353390108763,AACPS3,0,0.000126606647715688,0,0,0.00911954724546128,0
3HAD160,0.0954573180969511,0.0955353390108763,FACOAE160,0,4.82311057581897e-05,0,0,0.00911954724546128,0
ACHBS,0,0.207488599564068,ACLS_a,0,0.207488599564068,0.319047074381075,0,0,0
ACHBS,0,0.207488599564068,ilvg,0,0.207488599564068,0.319047074381075,0,0,0
3OAR120,0.223046406215872,0.223138997038404,AACPS7,0,0.000126606667294027,0,0.271711331972938,0.0497703513760301,0
3OAR120,0.223046406215872,0.223138997038404,FACOAE120,0,4.82311044707751e-05,0,0,0.0497703513760301,0
3OAR120,0.223046406215872,0.223138997038404,ECOAH6,-3.49259722725037e-05,0,0,0,0.0497703513760301,-0
3OAR120,0.223046406215872,0.223138997038404,HACD6i,0,3.49259723056161e-05,0,0,0.0497703513760301,0
3OAR120,0.223046406215872,0.223138997038404,ACACT9,0,3.49259723056161e-05,0,0,0.0497703513760301,0
3OAR160,0.0954573180969192,0.0955353390108939,AACPS3,0,0.000126606647715688,0,0,0.00911954724545991,0
3OAR160,0.0954573180969192,0.0955353390108939,FACOAE160,0,4.82311057581897e-05,0,0,0.00911954724545991,0
ACONTa,7.71975396771484,7.71996497879832,FGLU,0,2.23423523822985e-05,0,0,59.5962302756979,0
ACONTa,7.71975396771484,7.71996497879832,FORAMD,0,2.23423523822985e-05,0,-48.2595357728449,59.5962302756979,0
ACONTa,7.71975396771484,7.71996497879832,HISDr,0,2.23423523948441e-05,0,0,59.5962302756979,0
ACONTa,7.71975396771484,7.71996497879832,IZPN,0,2.23423523822985e-05,0,0,59.5962302756979,0
ACONTa,7.71975396771484,7.71996497879832,URCN,0,2.23423523822985e-05,0,0.0229380249555021,59.5962302756979,0
ACONTb,7.71975396771484,7.71996497879832,FGLU,0,2.23423523822985e-05,0,0,59.5962302756979,0
ACONTb,7.71975396771484,7.71996497879832,FORAMD,0,2.23423523822985e-05,0,-48.2595357728449,59.5962302756979,0
ACONTb,7.71975396771484,7.71996497879832,HISDr,0,2.23423523948441e-05,0,0,59.5962302756979,0
ACONTb,7.71975396771484,7.71996497879832,IZPN,0,2.23423523822985e-05,0,0,59.5962302756979,0
ACONTb,7.71975396771484,7.71996497879832,URCN,0,2.23423523822985e-05,0,0.0229380249555021,59.5962302756979,0
ASNS2,0.212571341354103,0.212824554643206,ASNS1,0,0.000126606681084107,0,0,0.0452404010535958,0
CS,7.71975396771525,7.72000718101494,FGLU,0,2.23423523822985e-05,0,0,59.5965560664303,0
CS,7.71975396771525,7.72000718101494,FORAMD,0,2.23423523822985e-05,0,-48.2595357728449,59.5965560664303,0
CS,7.71975396771525,7.72000718101494,HISDr,0,2.23423523948441e-05,0,0,59.5965560664303,0
CS,7.71975396771525,7.72000718101494,IZPN,0,2.23423523822985e-05,0,0,59.5965560664303,0
CS,7.71975396771525,7.72000718101494,URCN,0,2.23423523822985e-05,0,0.0229380249555021,59.5965560664303,0
CYSTGL,0,0.207488599565863,THRD_L,0,0.207488599564344,0.0688140748665063,0,0,0
CYS,0.180249594314432,0.180502807639414,CYSS,0,0.000126606649383576,0.207484862097496,0,0.0325355578496203,0
CYS,0.180249594314432,0.180502807639414,SERAT,0,0.000126606649928362,0.207484862097496,0,0.0325355578496203,0
CYTK1,0.0720040144703944,0.0721728233493195,NTD4,0,0.000126606715385447,0,0,0.00519673301681362,0
DALAt2pp,0.0114584564424831,0.0114717819402498,DALAtex,-1.05505541796447e-05,0,0,0.272128386972093,0.000131448913680016,-0
DHORD2,0,0.505686736178061,DHORD5,0,0.50568673617838,0.165779362178455,0,0,0
DNAMTn2r,-0.0990505623078661,-0.0990274956037638,METS,0,2.3019399412294e-05,0,0,0.00980872912349254,0
