Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod,g_min_Fluxes,g_max_Fluxes,l_min_Fluxes,l_max_Fluxes
GLYCtpp,-28.9551806110794,15.6538953499191,GLYCtex,-15.6539944004353,0,0,0,-1,-0,NaN,NaN,0,-0
FLDR,0,48.0673746643943,NDPK7,-28.6182679540237,115.821473142949,0,0.165779362178455,0,-1,1.06865627458319e-11,0.0229380249899123,0.0229380249554652,0.0229380249412543
FLDR,0,48.0673746643943,NDPK8,-48.0586686454392,115.821212483709,0,0,0,-1,8.92441676114686e-11,0.0177248374401415,0.0177248374656074,0.0177248374036481
HCYSMT,0,57.9151156468785,METS,0,29.4944146490386,0,0,0,0,0,-7.59525775606562e-12,NaN,NaN
HCYSMT,0,57.9151156468785,MTHFR2,0,29.4944146490386,0,0,0,0,0,-7.59525775606562e-12,NaN,NaN
ICDHyr,-13.6111016250674,28.5387550039979,FGLU,0,14.0157674785579,0,0,-1,0,0,-1.58878049605349e-11,NaN,NaN
ICDHyr,-13.6111016250674,28.5387550039979,FORAMD,0,14.0157674785579,0,-48.2595357728449,-1,0,0,-1.58878049605349e-11,NaN,NaN
ICDHyr,-13.6111016250674,28.5387550039979,HISDr,0,14.0157674785579,0,0,-1,0,0,-1.59161572810262e-11,NaN,NaN
ICDHyr,-13.6111016250674,28.5387550039979,IZPN,0,14.0157674785579,0,0,-1,0,0,-1.58878049605349e-11,NaN,NaN
ICDHyr,-13.6111016250674,28.5387550039979,URCN,0,14.0157674785579,0,0.0229380249555021,-1,0,0,-1.58878049605349e-11,NaN,NaN
KAS15,0,5.1055383128221,KAS14,0,5.10553831282219,0.306535424405346,0.276298936964003,0,0,0,0.271711331967681,0.271711331972902,0.271711331968177
NDPK1,-999.97419473425,1000,ADK3,-1000,999.97419473425,0,0,-1,-1,-0.539043586461503,999.483894438501,-1000,-0.516105561498534
NDPK5,-48.0586686454441,115.821473142972,RNTR2c,0,48.0598155461403,0,0,-1,0,0,0.0229380249469362,0.0229380249555021,0.0229380250152868
MTHFC,-30.2283776600558,37.7167175737909,GART,0,115.820326242257,0,0,-1,0,0,-5.71844793739729e-11,NaN,NaN
MTHFC,-30.2283776600558,37.7167175737909,PFL,0,54.5780246218964,0,0,-1,0,0,1.76825665221259e-10,NaN,NaN
MTHFD,-30.2283776600558,37.7167175737909,GART,0,115.820326242257,0.662074811215689,0,-1,0,0,-5.71844793739729e-11,NaN,NaN
MTHFD,-30.2283776600558,37.7167175737909,PFL,0,54.5780246218964,0.662074811215689,0,-1,0,0,1.76825665221259e-10,NaN,NaN
PAPSR,0,11.06890185164,GRXR,0,48.0763934744443,0,0,0,0,0,0.409756536663501,0.180376287150085,0.409756536719544
PAPSR,0,11.06890185164,GTHOr,0,48.0763934744443,0,0,0,0,0,0.409756536663508,0.180376287150125,0.409756536719556
PAPSR,0,11.06890185164,PAPSR2,0,11.0689018516392,0,0,0,0,0,0.180376287149203,0.180376287150085,0.180376287150098
PGPP181,0,28.9551232660263,2AGPG181tipp,0,38.6067754140848,0.00975908698106817,0.0485869074057454,0,0,0,2.75318656761669e-12,NaN,NaN
PGPP181,0,28.9551232660263,2AGPGAT181,0,38.6067754140856,0.00975908698106817,0,0,0,0,4.32009983342141e-12,NaN,NaN
PGPP181,0,28.9551232660263,FACOAL181t2pp,0,44.1220290446723,0.00975908698106817,0,0,0,0,3.30483118825254e-11,NaN,NaN
PGPP181,0,28.9551232660263,PGPP181pp,0,27.251872809207,0.00975908698106817,0,0,0,0,-2.86691937551042e-11,NaN,NaN
PGPP181,0,28.9551232660263,PGP181abcpp,0,27.251872809207,0.00975908698106817,0,0,0,0,-2.86691937551042e-11,NaN,NaN
