,rxns,diff_flux,abs_diff_flux,PathShort,PathLong,pathCommon,del_rxn1,del_rxn2,totalFluxDiff,solStatus,sl_size,common_sl_size,num_diff,net_diff,Organism,rxn1_short_bool,rxn2_short_bool,rxn1_cluster_len,rxn2_cluster_len,Subsystem 1,Subsystem 2,same_subsystems,Rxn_1_Type,Rxn_2_Type,PSL RSL Type,PSL Type
70,"['ACOATA', 'KAS14']","[0.25812564209, 0.25812564209]","[0.25812564209, 0.25812564209]",[],"['ACOATA', 'KAS14']",[],KAS15,KAS14,0.7743769262699938,1,2,0,2.0,0.51625128418,iYL1228,False,False,2,2,Membrane Lipid Metabolism,Membrane Lipid Metabolism,True,pFBAOpt_Rxns,ELE_Rxns,PSL,True
71,[],[],[],[],[],[],NDPK1,ADK3,1.4709001477512829,1,0,0,0.0,0.0,iYL1228,False,False,0,0,Nucleotide Salvage Pathway,Nucleotide Salvage Pathway,True,pFBAOpt_Rxns,ELE_Rxns,RSL,False
72,"['FLDR', 'RNTR2c']","[0.021791113299999998, 0.021791113299999998]","[0.021791113299999998, 0.021791113299999998]",[],['RNTR2c'],['FLDR'],NDPK5,RNTR2c,0.1307466798,1,2,1,2.0,0.043582226599999996,iYL1228,False,False,1,1,Nucleotide Salvage Pathway,Nucleotide Salvage Pathway,True,pFBAOpt_Rxns,pFBAOpt_Rxns,PSL,True
73,"['A5PISO', 'AACPS1', 'AACPS4', 'AACPS5', 'AGM4PApp', 'ACSERtpp', 'ASNN', 'ALDD2y', 'CLIPAtex', 'CLPNH160pp', 'CLPNH161pp', 'CLPNH181pp', 'AMPN', 'CYSTS', 'CYTD', 'DRPA', 'EDTXS3', 'EDTXS4', 'GART', 'G6PDH2r', 'GLCDpp', 'GLUCYS', 'GND', 'GLYCLTt2rpp', 'GLYCLTt4pp', 'GLYCLTtex', 'GTHS', 'HACD7i', 'FORtex', 'ICL', 'ACACT12', 'KDOCT2', 'KDOPP', 'KDOPS', 'MDDCP1pp', 'MDDCP3pp', 'MDDCP4pp', 'MDDEP1pp', 'LPLIPAL2E160', 'LPLIPAL2E161', 'LPLIPAL2E181', 'ME2', 'MACPD', 'MALS', 'MLTGY1pp', 'MOAT', 'MOAT2', 'LIPACabcpp', 'NTPTP1', 'NTD4', 'P5CD', 'NTPP2', 'LPLIPAL1E160pp', 'NTPP7', 'NTPP8', 'PFL', 'PGL', 'PLIPA2E160pp', 'PUNP4', 'PYNP2r', 'SERAT', 'SERD_L', 'PPM2', 'THYMt3pp', 'TMDPP', 'TRE6PH', 'TRE6PS', 'TRPS1', 'UM3PL', 'EX_glyc3p_e', 'EX_LalaDgluMdapDala_e', 'EX_ac_e', 'EX_gthrd_e', 'EX_acser_e', 'EX_ade_e', 'EX_gua_e', 'EX_anhgm_e', 'EX_arg__L_e', 'EX_asn__L_e', 'EX_fum_e', 'EX_g3pe_e', 'EX_his__L_e', 'EX_glcn_e', 'EX_succ_e', 'EX_ile__L_e', 'EX_thym_e', 'EX_trp__L_e', 'EX_tyr__L_e', 'EX_ura_e', 'EX_val__L_e', 'EX_leu__L_e', 'EX_lipa_cold_e']","[0.0006130566758376218, 0.0003364822471810802, 0.00019470041007872696, 9.61021254876071e-05, 0.0004832564023718785, 0.01307303755522149, 0.0008397844715197778, 0.0013554143932404394, 0.00032524953119561495, 9.735020503936521e-06, 2.995390924284691e-06, 1.4976954621440802e-06, 0.0008162440270617494, 0.0007114053445184676, 0.00025311053302615183, 0.0013554143932404394, 0.00032524953119561495, 0.00032524953119561495, 0.5933125848499724, 0.0012675495930853375, 0.0005990781848570492, 8.561825725567074e-05, 0.0012675495930853375, 0.02543844062884195, 0.0017003835813543047, 0.027138824210196255, 8.561825725567074e-05, 3.0952372903680914e-05, 0.009973843022700934, 0.24911421149974633, 3.0952372903680914e-05, 0.0006504990623912299, 0.0006130566758376218, 0.0006130566758376218, 8.237325041792441e-05, 0.00015925495076801483, 0.00015925495076801483, 8.237325041792441e-05, 0.0003034081390296539, 9.735020503936521e-05, 4.805106274380355e-05, 0.27134955830200275, 0.000786789349426921, 0.2762530357099426, 0.00024162820118593924, 0.00032524953119561495, 0.00032524953119561495, 0.00032524953119561495, 0.00016474650083586617, 0.00025311053302615183, 0.0014302991663475983, 0.0009285711865293436, 3.6194307098842693e-06, 0.0011906678924045733, 0.0006070658940653811, 0.560425611279151, 0.0012675495930853375, 3.6194307098842693e-06, 0.00016474650083586617, 0.00025311053302615183, 0.01307303755522149, 0.2848061232145097, 0.0013554143932404394, 0.0011906678924045733, 0.0011906678924045733, 0.0005990781848576321, 0.0005990781848576321, 0.0031167042568181202, 0.00031850990161583215, 9.21082709218618e-05, 0.001954492578018238, 0.0017003835814648482, 0.0012955065747553007, 0.01307303755522149, 0.0008162440270617494, 0.0010933176873652098, 0.0004832564023718785, 0.002291474057080467, 0.000687864899867191, 0.011496234650511195, 0.0004642855932646718, 0.0006664744806541278, 0.0005990781848570492, 0.0017654584488910885, 0.0014902069848333754, 0.0011906678924045733, 0.0036109437593256632, 0.000494239502507543, 0.002441243603294667, 0.0023888242621198374, 0.0028680868100064982, 0.00032524953119561495]","[0.0006130566758376218, 0.0003364822471810802, 0.00019470041007872696, 9.61021254876071e-05, 0.0004832564023718785, 0.01307303755522149, 0.0008397844715197778, 0.0013554143932404394, 0.00032524953119561495, 9.735020503936521e-06, 2.995390924284691e-06, 1.4976954621440802e-06, 0.0008162440270617494, 0.0007114053445184676, 0.00025311053302615183, 0.0013554143932404394, 0.00032524953119561495, 0.00032524953119561495, 0.5933125848499724, 0.0012675495930853375, 0.0005990781848570492, 8.561825725567074e-05, 0.0012675495930853375, 0.02543844062884195, 0.0017003835813543047, 0.027138824210196255, 8.561825725567074e-05, 3.0952372903680914e-05, 0.009973843022700934, 0.24911421149974633, 3.0952372903680914e-05, 0.0006504990623912299, 0.0006130566758376218, 0.0006130566758376218, 8.237325041792441e-05, 0.00015925495076801483, 0.00015925495076801483, 8.237325041792441e-05, 0.0003034081390296539, 9.735020503936521e-05, 4.805106274380355e-05, 0.27134955830200275, 0.000786789349426921, 0.2762530357099426, 0.00024162820118593924, 0.00032524953119561495, 0.00032524953119561495, 0.00032524953119561495, 0.00016474650083586617, 0.00025311053302615183, 0.0014302991663475983, 0.0009285711865293436, 3.6194307098842693e-06, 0.0011906678924045733, 0.0006070658940653811, 0.560425611279151, 0.0012675495930853375, 3.6194307098842693e-06, 0.00016474650083586617, 0.00025311053302615183, 0.01307303755522149, 0.2848061232145097, 0.0013554143932404394, 0.0011906678924045733, 0.0011906678924045733, 0.0005990781848576321, 0.0005990781848576321, 0.0031167042568181202, 0.00031850990161583215, 9.21082709218618e-05, 0.001954492578018238, 0.0017003835814648482, 0.0012955065747553007, 0.01307303755522149, 0.0008162440270617494, 0.0010933176873652098, 0.0004832564023718785, 0.002291474057080467, 0.000687864899867191, 0.011496234650511195, 0.0004642855932646718, 0.0006664744806541278, 0.0005990781848570492, 0.0017654584488910885, 0.0014902069848333754, 0.0011906678924045733, 0.0036109437593256632, 0.000494239502507543, 0.002441243603294667, 0.0023888242621198374, 0.0028680868100064982, 0.00032524953119561495]","['GLYCLTtex', 'FORtex']","['AACPS1', 'AACPS4', 'AACPS5', 'ACSERtpp', 'ASNN', 'ALDD2y', 'CLIPAtex', 'CLPNH160pp', 'CLPNH161pp', 'CLPNH181pp', 'AMPN', 'CYSTS', 'CYTD', 'DRPA', 'EDTXS3', 'EDTXS4', 'GART', 'G6PDH2r', 'GLCDpp', 'GND', 'GLYCLTt4pp', 'HACD7i', 'ACACT12', 'KDOCT2', 'MDDCP1pp', 'MDDCP3pp', 'MDDCP4pp', 'LPLIPAL2E160', 'LPLIPAL2E161', 'LPLIPAL2E181', 'ME2', 'MACPD', 'MALS', 'MOAT', 'MOAT2', 'LIPACabcpp', 'NTPTP1', 'P5CD', 'NTPP2', 'LPLIPAL1E160pp', 'NTPP7', 'NTPP8', 'PGL', 'PLIPA2E160pp', 'PYNP2r', 'SERAT', 'SERD_L', 'PPM2', 'THYMt3pp', 'TMDPP', 'TRE6PH', 'TRE6PS', 'TRPS1', 'UM3PL', 'EX_glyc3p_e', 'EX_LalaDgluMdapDala_e', 'EX_ac_e', 'EX_gthrd_e', 'EX_acser_e', 'EX_ade_e', 'EX_gua_e', 'EX_arg__L_e', 'EX_asn__L_e', 'EX_fum_e', 'EX_g3pe_e', 'EX_his__L_e', 'EX_glcn_e', 'EX_succ_e', 'EX_ile__L_e', 'EX_thym_e', 'EX_trp__L_e', 'EX_tyr__L_e', 'EX_ura_e', 'EX_val__L_e', 'EX_leu__L_e', 'EX_lipa_cold_e']","['A5PISO', 'AGM4PApp', 'GLUCYS', 'GLYCLTt2rpp', 'GTHS', 'ICL', 'KDOPP', 'KDOPS', 'MDDEP1pp', 'MLTGY1pp', 'NTD4', 'PFL', 'PUNP4', 'EX_anhgm_e']",MTHFC,GART,7.079885491015413,1,92,14,92.0,2.409809708837469,iYL1228,False,False,76,76,Folate Metabolism,Purine and Pyrimidine Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
74,"['ICL', 'ME2', 'MALS', 'PFL', 'SERD_L']","[0.29665629242543545, 0.2966562924265457, 0.29665629242543545, 0.5933125848504734, 0.29665629242402397]","[0.29665629242543545, 0.2966562924265457, 0.29665629242543545, 0.5933125848504734, 0.29665629242402397]",[],"['ME2', 'PFL', 'SERD_L']","['ICL', 'MALS']",MTHFC,PFL,6.229782140919554,1,5,2,5.0,1.779937754551914,iYL1228,False,False,3,3,Folate Metabolism,Pyruvate Metabolism,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
75,"['A5PISO', 'AACPS1', 'AACPS4', 'AACPS5', 'AGM4PApp', 'ACSERtpp', 'ASNN', 'ALDD2y', 'CLIPAtex', 'CLPNH160pp', 'CLPNH161pp', 'CLPNH181pp', 'AMPN', 'CYSTS', 'CYTD', 'DRPA', 'EDTXS3', 'EDTXS4', 'GART', 'G6PDH2r', 'GLCDpp', 'GLUCYS', 'GND', 'GLYCLTt2rpp', 'GLYCLTt4pp', 'GLYCLTtex', 'GTHS', 'HACD7i', 'FORtex', 'ICL', 'ACACT12', 'KDOCT2', 'KDOPP', 'KDOPS', 'MDDCP1pp', 'MDDCP3pp', 'MDDCP4pp', 'MDDEP1pp', 'LPLIPAL2E160', 'LPLIPAL2E161', 'LPLIPAL2E181', 'ME2', 'MACPD', 'MALS', 'MLTGY1pp', 'MOAT', 'MOAT2', 'LIPACabcpp', 'NTPTP1', 'NTD4', 'P5CD', 'NTPP2', 'LPLIPAL1E160pp', 'NTPP7', 'NTPP8', 'PFL', 'PGL', 'PLIPA2E160pp', 'PUNP4', 'PYNP2r', 'SERAT', 'SERD_L', 'PPM2', 'THYMt3pp', 'TMDPP', 'TRE6PH', 'TRE6PS', 'TRPS1', 'UM3PL', 'EX_glyc3p_e', 'EX_LalaDgluMdapDala_e', 'EX_ac_e', 'EX_gthrd_e', 'EX_acser_e', 'EX_ade_e', 'EX_gua_e', 'EX_anhgm_e', 'EX_arg__L_e', 'EX_asn__L_e', 'EX_fum_e', 'EX_g3pe_e', 'EX_his__L_e', 'EX_glcn_e', 'EX_succ_e', 'EX_ile__L_e', 'EX_thym_e', 'EX_trp__L_e', 'EX_tyr__L_e', 'EX_ura_e', 'EX_val__L_e', 'EX_leu__L_e', 'EX_lipa_cold_e']","[0.0006130566758376218, 0.0003364822471810802, 0.00019470041007872696, 9.61021254876071e-05, 0.0004832564023718785, 0.01307303755522149, 0.0008397844715197778, 0.0013554143932404394, 0.00032524953119561495, 9.735020503936521e-06, 2.995390924284691e-06, 1.4976954621440802e-06, 0.0008162440270617494, 0.0007114053445184676, 0.00025311053302615183, 0.0013554143932404394, 0.00032524953119561495, 0.00032524953119561495, 0.5933125848499724, 0.0012675495930853375, 0.0005990781848570492, 8.561825725567074e-05, 0.0012675495930853375, 0.02543844062884195, 0.0017003835813543047, 0.027138824210196255, 8.561825725567074e-05, 3.0952372903680914e-05, 0.009973843022700934, 0.24911421149974633, 3.0952372903680914e-05, 0.0006504990623912299, 0.0006130566758376218, 0.0006130566758376218, 8.237325041792441e-05, 0.00015925495076801483, 0.00015925495076801483, 8.237325041792441e-05, 0.0003034081390296539, 9.735020503936521e-05, 4.805106274380355e-05, 0.27134955830200275, 0.000786789349426921, 0.2762530357099426, 0.00024162820118593924, 0.00032524953119561495, 0.00032524953119561495, 0.00032524953119561495, 0.00016474650083586617, 0.00025311053302615183, 0.0014302991663475983, 0.0009285711865293436, 3.6194307098842693e-06, 0.0011906678924045733, 0.0006070658940653811, 0.560425611279151, 0.0012675495930853375, 3.6194307098842693e-06, 0.00016474650083586617, 0.00025311053302615183, 0.01307303755522149, 0.2848061232145097, 0.0013554143932404394, 0.0011906678924045733, 0.0011906678924045733, 0.0005990781848576321, 0.0005990781848576321, 0.0031167042568181202, 0.00031850990161583215, 9.21082709218618e-05, 0.001954492578018238, 0.0017003835814648482, 0.0012955065747553007, 0.01307303755522149, 0.0008162440270617494, 0.0010933176873652098, 0.0004832564023718785, 0.002291474057080467, 0.000687864899867191, 0.011496234650511195, 0.0004642855932646718, 0.0006664744806541278, 0.0005990781848570492, 0.0017654584488910885, 0.0014902069848333754, 0.0011906678924045733, 0.0036109437593256632, 0.000494239502507543, 0.002441243603294667, 0.0023888242621198374, 0.0028680868100064982, 0.00032524953119561495]","[0.0006130566758376218, 0.0003364822471810802, 0.00019470041007872696, 9.61021254876071e-05, 0.0004832564023718785, 0.01307303755522149, 0.0008397844715197778, 0.0013554143932404394, 0.00032524953119561495, 9.735020503936521e-06, 2.995390924284691e-06, 1.4976954621440802e-06, 0.0008162440270617494, 0.0007114053445184676, 0.00025311053302615183, 0.0013554143932404394, 0.00032524953119561495, 0.00032524953119561495, 0.5933125848499724, 0.0012675495930853375, 0.0005990781848570492, 8.561825725567074e-05, 0.0012675495930853375, 0.02543844062884195, 0.0017003835813543047, 0.027138824210196255, 8.561825725567074e-05, 3.0952372903680914e-05, 0.009973843022700934, 0.24911421149974633, 3.0952372903680914e-05, 0.0006504990623912299, 0.0006130566758376218, 0.0006130566758376218, 8.237325041792441e-05, 0.00015925495076801483, 0.00015925495076801483, 8.237325041792441e-05, 0.0003034081390296539, 9.735020503936521e-05, 4.805106274380355e-05, 0.27134955830200275, 0.000786789349426921, 0.2762530357099426, 0.00024162820118593924, 0.00032524953119561495, 0.00032524953119561495, 0.00032524953119561495, 0.00016474650083586617, 0.00025311053302615183, 0.0014302991663475983, 0.0009285711865293436, 3.6194307098842693e-06, 0.0011906678924045733, 0.0006070658940653811, 0.560425611279151, 0.0012675495930853375, 3.6194307098842693e-06, 0.00016474650083586617, 0.00025311053302615183, 0.01307303755522149, 0.2848061232145097, 0.0013554143932404394, 0.0011906678924045733, 0.0011906678924045733, 0.0005990781848576321, 0.0005990781848576321, 0.0031167042568181202, 0.00031850990161583215, 9.21082709218618e-05, 0.001954492578018238, 0.0017003835814648482, 0.0012955065747553007, 0.01307303755522149, 0.0008162440270617494, 0.0010933176873652098, 0.0004832564023718785, 0.002291474057080467, 0.000687864899867191, 0.011496234650511195, 0.0004642855932646718, 0.0006664744806541278, 0.0005990781848570492, 0.0017654584488910885, 0.0014902069848333754, 0.0011906678924045733, 0.0036109437593256632, 0.000494239502507543, 0.002441243603294667, 0.0023888242621198374, 0.0028680868100064982, 0.00032524953119561495]","['GLYCLTtex', 'FORtex']","['AACPS1', 'AACPS4', 'AACPS5', 'ACSERtpp', 'ASNN', 'ALDD2y', 'CLIPAtex', 'CLPNH160pp', 'CLPNH161pp', 'CLPNH181pp', 'AMPN', 'CYSTS', 'CYTD', 'DRPA', 'EDTXS3', 'EDTXS4', 'GART', 'G6PDH2r', 'GLCDpp', 'GND', 'GLYCLTt4pp', 'HACD7i', 'ACACT12', 'KDOCT2', 'MDDCP1pp', 'MDDCP3pp', 'MDDCP4pp', 'LPLIPAL2E160', 'LPLIPAL2E161', 'LPLIPAL2E181', 'ME2', 'MACPD', 'MALS', 'MOAT', 'MOAT2', 'LIPACabcpp', 'NTPTP1', 'P5CD', 'NTPP2', 'LPLIPAL1E160pp', 'NTPP7', 'NTPP8', 'PGL', 'PLIPA2E160pp', 'PYNP2r', 'SERAT', 'SERD_L', 'PPM2', 'THYMt3pp', 'TMDPP', 'TRE6PH', 'TRE6PS', 'TRPS1', 'UM3PL', 'EX_glyc3p_e', 'EX_LalaDgluMdapDala_e', 'EX_ac_e', 'EX_gthrd_e', 'EX_acser_e', 'EX_ade_e', 'EX_gua_e', 'EX_arg__L_e', 'EX_asn__L_e', 'EX_fum_e', 'EX_g3pe_e', 'EX_his__L_e', 'EX_glcn_e', 'EX_succ_e', 'EX_ile__L_e', 'EX_thym_e', 'EX_trp__L_e', 'EX_tyr__L_e', 'EX_ura_e', 'EX_val__L_e', 'EX_leu__L_e', 'EX_lipa_cold_e']","['A5PISO', 'AGM4PApp', 'GLUCYS', 'GLYCLTt2rpp', 'GTHS', 'ICL', 'KDOPP', 'KDOPS', 'MDDEP1pp', 'MLTGY1pp', 'NTD4', 'PFL', 'PUNP4', 'EX_anhgm_e']",MTHFD,GART,7.079885491015413,1,92,14,92.0,2.409809708837469,iYL1228,False,False,76,76,Folate Metabolism,Purine and Pyrimidine Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
76,"['ICL', 'ME2', 'MALS', 'PFL', 'SERD_L']","[0.29665629242543545, 0.2966562924265457, 0.29665629242543545, 0.5933125848504734, 0.29665629242402397]","[0.29665629242543545, 0.2966562924265457, 0.29665629242543545, 0.5933125848504734, 0.29665629242402397]",[],"['ME2', 'PFL', 'SERD_L']","['ICL', 'MALS']",MTHFD,PFL,6.229782140919554,1,5,2,5.0,1.779937754551914,iYL1228,False,False,3,3,Folate Metabolism,Pyruvate Metabolism,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
77,"['GRXR', 'GTHOr', 'PAPSR2']","[0.17135739094999997, 0.17135739094999997, 0.17135739094999997]","[0.17135739094999997, 0.17135739094999997, 0.17135739094999997]",[],"['GRXR', 'GTHOr', 'PAPSR2']",[],PAPSR,GRXR,0.85678695475,1,3,0,3.0,0.51407217285,iYL1228,False,False,3,3,Cysteine Metabolism,Unassigned,False,pFBAOpt_Rxns,ELE_Rxns,PSL,True
78,"['GRXR', 'GTHOr', 'PAPSR2']","[0.17135739094999997, 0.17135739094999997, 0.17135739094999997]","[0.17135739094999997, 0.17135739094999997, 0.17135739094999997]",[],"['GRXR', 'GTHOr', 'PAPSR2']",[],PAPSR,GTHOr,0.85678695475,1,3,0,3.0,0.51407217285,iYL1228,False,False,3,3,Cysteine Metabolism,Cofactor and Prosthetic Group Biosynthesis,False,pFBAOpt_Rxns,ELE_Rxns,PSL,True
79,"['PAPSR2', 'RNDR3', 'RNDR4']","[0.17135739095, 0.021791113299999998, 0.14956627765001423]","[0.17135739095, 0.021791113299999998, 0.14956627765001423]",[],"['PAPSR2', 'RNDR3', 'RNDR4']",[],PAPSR,PAPSR2,0.685429563800276,1,3,0,3.0,0.34271478190001425,iYL1228,False,False,3,3,Cysteine Metabolism,Cysteine Metabolism,True,pFBAOpt_Rxns,ELE_Rxns,PSL,True
80,"['2AGPG181tipp', '2AGPGAT181', 'CDAPPA181', 'GLYCtpp', 'PGPP181pp', 'PGP181abcpp', 'PLIPA1G181pp']","[0.00021295852701180455, 0.00021295852701180455, 0.00010627531084925201, 0.00010633675845948863, 0.00010677918940051447, 0.00010677918940051447, 0.00021295852701180455]","[0.00021295852701180455, 0.00021295852701180455, 0.00010627531084925201, 0.00010633675845948863, 0.00010677918940051447, 0.00010677918940051447, 0.00021295852701180455]",[],"['2AGPG181tipp', '2AGPGAT181', 'CDAPPA181', 'PLIPA1G181pp']","['GLYCtpp', 'PGPP181pp', 'PGP181abcpp']",PGPP181,2AGPG181tipp,0.0023691661182143864,1,7,3,7.0,0.0010650460291451833,iYL1228,False,False,4,4,Glycerophospholipid Metabolism,"Tranpsort, Inner Membrane",False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
81,"['2AGPG181tipp', '2AGPGAT181', 'CDAPPA181', 'FACOAE181', 'FACOAL181t2pp', 'PGPP181pp', 'PIuabcpp', 'PGP181abcpp', 'PLIPA1G181pp']","[7.098620256845568e-05, 0.00021295860724999979, 0.00014197240468155278, 7.09862025684366e-05, 7.09862025684366e-05, 7.098620256845505e-05, 7.098620256847793e-05, 7.098620256845505e-05, 7.098620256845568e-05]","[7.098620256845568e-05, 0.00021295860724999979, 0.00014197240468155278, 7.09862025684366e-05, 7.09862025684366e-05, 7.098620256845505e-05, 7.098620256847793e-05, 7.098620256845505e-05, 7.098620256845568e-05]",[],"['2AGPGAT181', 'CDAPPA181', 'PIuabcpp']","['2AGPG181tipp', 'FACOAE181', 'FACOAL181t2pp', 'PGPP181pp', 'PGP181abcpp', 'PLIPA1G181pp']",PGPP181,2AGPGAT181,0.002342544679750091,1,9,6,9.0,0.0008518344299107252,iYL1228,False,False,3,3,Glycerophospholipid Metabolism,Glycerophospholipid Metabolism,True,pFBAOpt_Rxns,MLE_Rxns,PSL,True
82,"['2AGPG181tipp', '2AGPGAT181', 'CYStex', 'DRPA', 'FACOAE181', 'FACOAL181t2pp', 'PGPP181pp', 'PGP181abcpp', 'PLIPA1G181pp', 'SERD_L', 'PPM2', 'EX_LalaDgluMdapDala_e', 'EX_gthrd_e', 'EX_g3pe_e', 'EX_thr__L_e', 'EX_ura_e', 'EX_leu__L_e']","[0.0002129579945, 0.0002129579945, 1.6418825401209869e-06, 1.1550458671722996e-06, 0.00021254478441309319, 0.00021337120458690684, 0.0002118728974733491, 0.0002118728974733491, 0.0002129579945, 1.7104090480335454e-06, 1.1550458671722996e-06, 1.2024936329184562e-06, 1.2559594209926583e-06, 1.6709743170667535e-06, 1.0068215987035778e-06, 1.5654771201023543e-06, 1.362588943232268e-06]","[0.0002129579945, 0.0002129579945, 1.6418825401209869e-06, 1.1550458671722996e-06, 0.00021254478441309319, 0.00021337120458690684, 0.0002118728974733491, 0.0002118728974733491, 0.0002129579945, 1.7104090480335454e-06, 1.1550458671722996e-06, 1.2024936329184562e-06, 1.2559594209926583e-06, 1.6709743170667535e-06, 1.0068215987035778e-06, 1.5654771201023543e-06, 1.362588943232268e-06]",['CYStex'],"['2AGPG181tipp', '2AGPGAT181', 'FACOAE181', 'FACOAL181t2pp', 'PLIPA1G181pp', 'SERD_L', 'EX_LalaDgluMdapDala_e', 'EX_gthrd_e', 'EX_g3pe_e', 'EX_thr__L_e', 'EX_ura_e', 'EX_leu__L_e']","['DRPA', 'PGPP181pp', 'PGP181abcpp', 'PPM2']",PGPP181,FACOAL181t2pp,0.0029303876935970687,1,17,4,17.0,0.0015022624658022135,iYL1228,False,False,12,12,Glycerophospholipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
83,"['GLYCL', 'PGPP181pp', 'PGP181abcpp', 'EX_asn__L_e', 'EX_his__L_e', 'EX_ser__L_e', 'EX_ura_e']","[1.0423126124980975e-06, 0.0007924020791483423, 0.0007924020791483423, 1.4137979433004322e-06, 2.5187902478740476e-06, 2.499831835301586e-06, 1.2372663175305258e-06]","[1.0423126124980975e-06, 0.0007924020791483423, 0.0007924020791483423, 1.4137979433004322e-06, 2.5187902478740476e-06, 2.499831835301586e-06, 1.2372663175305258e-06]",[],"['GLYCL', 'PGPP181pp', 'PGP181abcpp', 'EX_asn__L_e', 'EX_his__L_e', 'EX_ser__L_e', 'EX_ura_e']",[],PGPP181,PGPP181pp,0.00502764699356908,1,7,0,7.0,0.0015935161572531893,iYL1228,False,False,7,7,Glycerophospholipid Metabolism,Glycerophospholipid Metabolism,True,pFBAOpt_Rxns,MLE_Rxns,PSL,True
84,"['GLYCL', 'PGPP181pp', 'PGP181abcpp', 'EX_asn__L_e', 'EX_his__L_e', 'EX_ser__L_e', 'EX_ura_e']","[1.0423126124980975e-06, 0.0007924020791483423, 0.0007924020791483423, 1.4137979433004322e-06, 2.5187902478740476e-06, 2.499831835301586e-06, 1.2372663175305258e-06]","[1.0423126124980975e-06, 0.0007924020791483423, 0.0007924020791483423, 1.4137979433004322e-06, 2.5187902478740476e-06, 2.499831835301586e-06, 1.2372663175305258e-06]",[],"['GLYCL', 'PGPP181pp', 'PGP181abcpp', 'EX_asn__L_e', 'EX_his__L_e', 'EX_ser__L_e', 'EX_ura_e']",[],PGPP181,PGP181abcpp,0.00502764699356908,1,7,0,7.0,0.0015935161572531893,iYL1228,False,False,7,7,Glycerophospholipid Metabolism,"Transport, Inner Membrane",False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
85,"['2AGPG181tipp', '2AGPGAT181', 'CDAPPA181', 'GLYCtpp', 'PGPP181pp', 'PGP181abcpp', 'PLIPA1G181pp']","[0.00021295852701180455, 0.00021295852701180455, 0.00010627531084925201, 0.00010633675845948863, 0.00010677918940051447, 0.00010677918940051447, 0.00021295852701180455]","[0.00021295852701180455, 0.00021295852701180455, 0.00010627531084925201, 0.00010633675845948863, 0.00010677918940051447, 0.00010677918940051447, 0.00021295852701180455]",[],"['2AGPG181tipp', '2AGPGAT181', 'CDAPPA181', 'PLIPA1G181pp']","['GLYCtpp', 'PGPP181pp', 'PGP181abcpp']",PGPP181,PLIPA1G181pp,0.0023691661182143864,1,7,3,7.0,0.0010650460291451833,iYL1228,False,False,4,4,Glycerophospholipid Metabolism,Glycerophospholipid Metabolism,True,pFBAOpt_Rxns,MLE_Rxns,PSL,True
