,Rxn_1,Rxn_1_Type,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Type,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn_1_Prod,Rxn_2_Prod,Type
0,3OAS120,pFBAOpt_Rxns,0.0,16.8577491238619,AACPS7,MLE_Rxns,0.0,115.820326242256,0.271711331972902,0.271711331972938,0.0,0.0,PSL
1,3OAS120,pFBAOpt_Rxns,0.0,16.8577491238619,FACOAE120,MLE_Rxns,0.0,44.1220290446693,0.271711331972902,0.0,0.0,0.0,PSL
2,3OAS120,pFBAOpt_Rxns,0.0,16.8577491238619,ECOAH6,MLE_Rxns,-16.8518667554808,0.0,0.271711331972902,0.0,0.0,-0.0,PSL
3,3OAS120,pFBAOpt_Rxns,0.0,16.8577491238619,HACD6i,MLE_Rxns,0.0,16.8518667554809,0.271711331972902,0.0,0.0,0.0,PSL
4,3OAS120,pFBAOpt_Rxns,0.0,16.8577491238619,ACACT9,MLE_Rxns,0.0,16.8518667554809,0.271711331972902,0.0,0.0,0.0,PSL
5,3OAS160,pFBAOpt_Rxns,0.0,16.8523050421605,AACPS3,MLE_Rxns,0.0,115.820326242244,0.0,0.0,0.0,0.0,PSL
6,3OAS160,pFBAOpt_Rxns,0.0,16.8523050421605,FACOAE160,MLE_Rxns,0.0,44.1220290446685,0.0,0.0,0.0,0.0,PSL
7,3HAD120,pFBAOpt_Rxns,0.0,16.8577491238619,AACPS7,MLE_Rxns,0.0,115.820326242256,0.0,0.271711331972938,0.0,0.0,PSL
8,3HAD120,pFBAOpt_Rxns,0.0,16.8577491238619,FACOAE120,MLE_Rxns,0.0,44.1220290446693,0.0,0.0,0.0,0.0,PSL
9,3HAD120,pFBAOpt_Rxns,0.0,16.8577491238619,ECOAH6,MLE_Rxns,-16.8518667554808,0.0,0.0,0.0,0.0,-0.0,PSL
10,3HAD120,pFBAOpt_Rxns,0.0,16.8577491238619,HACD6i,MLE_Rxns,0.0,16.8518667554809,0.0,0.0,0.0,0.0,PSL
11,3HAD120,pFBAOpt_Rxns,0.0,16.8577491238619,ACACT9,MLE_Rxns,0.0,16.8518667554809,0.0,0.0,0.0,0.0,PSL
12,3HAD140,pFBAOpt_Rxns,0.0,16.8534951649036,FACOAE140,MLE_Rxns,0.0,44.1228393225592,0.0,0.0,0.0,0.0,PSL
13,3HAD160,pFBAOpt_Rxns,0.0,16.8523050421605,AACPS3,MLE_Rxns,0.0,115.820326242244,0.0,0.0,0.0,0.0,PSL
14,3HAD160,pFBAOpt_Rxns,0.0,16.8523050421605,FACOAE160,MLE_Rxns,0.0,44.1220290446685,0.0,0.0,0.0,0.0,PSL
15,ACHBS,pFBAOpt_Rxns,0.0,7.64152291482662,ACLS_a,ELE_Rxns,0.0,7.64152291482662,0.319047074381075,0.0,0.0,0.0,PSL
16,ACHBS,pFBAOpt_Rxns,0.0,7.64152291482662,ilvg,ELE_Rxns,0.0,7.64152291482662,0.319047074381075,0.0,0.0,0.0,PSL
17,3OAR120,pFBAOpt_Rxns,0.0,16.8577491238618,AACPS7,MLE_Rxns,0.0,115.820326242256,0.0,0.271711331972938,0.0,0.0,PSL
18,3OAR120,pFBAOpt_Rxns,0.0,16.8577491238618,FACOAE120,MLE_Rxns,0.0,44.1220290446693,0.0,0.0,0.0,0.0,PSL
19,3OAR120,pFBAOpt_Rxns,0.0,16.8577491238618,ECOAH6,MLE_Rxns,-16.8518667554808,0.0,0.0,0.0,0.0,-0.0,PSL
20,3OAR120,pFBAOpt_Rxns,0.0,16.8577491238618,HACD6i,MLE_Rxns,0.0,16.8518667554809,0.0,0.0,0.0,0.0,PSL
21,3OAR120,pFBAOpt_Rxns,0.0,16.8577491238618,ACACT9,MLE_Rxns,0.0,16.8518667554809,0.0,0.0,0.0,0.0,PSL
22,3OAR160,pFBAOpt_Rxns,0.0,16.8523050421604,AACPS3,MLE_Rxns,0.0,115.820326242244,0.0,0.0,0.0,0.0,PSL
23,3OAR160,pFBAOpt_Rxns,0.0,16.8523050421604,FACOAE160,MLE_Rxns,0.0,44.1220290446685,0.0,0.0,0.0,0.0,PSL
24,ACONTa,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,FGLU,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,-528.3485513997207,0.0,PSL
25,ACONTa,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,FORAMD,MLE_Rxns,0.0,14.0157674785579,0.0,-48.2595357728449,-528.3485513997207,0.0,PSL
26,ACONTa,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,HISDr,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,-528.3485513997207,0.0,PSL
27,ACONTa,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,IZPN,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,-528.3485513997207,0.0,PSL
28,ACONTa,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,URCN,MLE_Rxns,0.0,14.0157674785579,0.0,0.0229380249555021,-528.3485513997207,0.0,PSL
29,ACONTb,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,FGLU,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,-528.3485513997207,0.0,PSL
30,ACONTb,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,FORAMD,MLE_Rxns,0.0,14.0157674785579,0.0,-48.2595357728449,-528.3485513997207,0.0,PSL
31,ACONTb,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,HISDr,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,-528.3485513997207,0.0,PSL
32,ACONTb,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,IZPN,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,-528.3485513997207,0.0,PSL
33,ACONTb,pFBAOpt_Rxns,-13.3397586289327,39.6070548273476,URCN,MLE_Rxns,0.0,14.0157674785579,0.0,0.0229380249555021,-528.3485513997207,0.0,PSL
34,ASNS2,pFBAOpt_Rxns,0.0,115.830961139655,ASNS1,MLE_Rxns,0.0,57.9154805698265,0.0,0.0,0.0,0.0,PSL
35,CS,pFBAOpt_Rxns,0.0,116.645368132656,FGLU,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,0.0,0.0,PSL
36,CS,pFBAOpt_Rxns,0.0,116.645368132656,FORAMD,MLE_Rxns,0.0,14.0157674785579,0.0,-48.2595357728449,0.0,0.0,PSL
37,CS,pFBAOpt_Rxns,0.0,116.645368132656,HISDr,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,0.0,0.0,PSL
38,CS,pFBAOpt_Rxns,0.0,116.645368132656,IZPN,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,0.0,0.0,PSL
39,CS,pFBAOpt_Rxns,0.0,116.645368132656,URCN,MLE_Rxns,0.0,14.0157674785579,0.0,0.0229380249555021,0.0,0.0,PSL
40,CYSTGL,pFBAOpt_Rxns,0.0,7.64152291482779,THRD_L,ELE_Rxns,0.0,7.64152291482707,0.0688140748665063,0.0,0.0,0.0,PSL
41,CYS,pFBAOpt_Rxns,-115.811307432208,66.9393641836125,CYSS,MLE_Rxns,0.0,115.820326242258,0.207484862097496,0.0,-7752.33528478488,0.0,PSL
42,CYS,pFBAOpt_Rxns,-115.811307432208,66.9393641836125,SERAT,MLE_Rxns,0.0,115.820326242259,0.207484862097496,0.0,-7752.33528478488,0.0,PSL
43,CYTK1,pFBAOpt_Rxns,-38.6031731032512,115.823928553094,NTD4,MLE_Rxns,0.0,115.820326242253,0.0,0.0,-4471.171163433687,0.0,PSL
44,DALAt2pp,pFBAOpt_Rxns,0.0,5.50062339535703,DALAtex,MLE_Rxns,-4.36744776026171,0.0,0.0,0.272128386972093,0.0,-0.0,PSL
45,DHORD2,pFBAOpt_Rxns,0.0,15.443077583521,DHORD5,ELE_Rxns,0.0,15.4430775835212,0.165779362178455,0.0,0.0,0.0,PSL
46,DNAMTn2r,pFBAOpt_Rxns,-0.0990505623078661,29.4894621232959,METS,MLE_Rxns,0.0,29.4944146490386,0.0,0.0,-2.920947805468978,0.0,PSL
47,DNAMTn2r,pFBAOpt_Rxns,-0.0990505623078661,29.4894621232959,MTHFR2,MLE_Rxns,0.0,29.4944146490386,0.0,0.0,-2.920947805468978,0.0,PSL
48,EAR121y,pFBAOpt_Rxns,0.0,9.56503682040597,EAR121x,pFBAOpt_Rxns,0.0,9.56503682040641,0.223124424567157,0.0,0.0,0.0,PSL
49,EAR141y,pFBAOpt_Rxns,0.0,9.5650368204065,EAR141x,pFBAOpt_Rxns,0.0,9.56503682040628,0.0,0.223124424567157,0.0,0.0,PSL
50,EAR161x,pFBAOpt_Rxns,0.0,7.08437808180316,EAR161y,pFBAOpt_Rxns,0.0,7.08437808180317,0.0485869074057454,0.095505594814727,0.0,0.0,PSL
51,EAR181y,pFBAOpt_Rxns,0.0,5.62355560919402,EAR181x,pFBAOpt_Rxns,0.0,5.62355560919428,0.0,0.0425396099174766,0.0,0.0,PSL
52,EAR40x,pFBAOpt_Rxns,0.0,5.1055383128224,EAR40y,pFBAOpt_Rxns,0.0,5.105538312822,0.0,0.0,0.0,0.0,PSL
53,EAR60x,pFBAOpt_Rxns,0.0,5.10553831282198,EAR60y,pFBAOpt_Rxns,0.0,5.1055383128222,0.0,0.271711331972902,0.0,0.0,PSL
54,EAR80y,pFBAOpt_Rxns,0.0,5.10553831282234,EAR80x,pFBAOpt_Rxns,0.0,5.10553831282212,0.0,0.0,0.0,0.0,PSL
55,FUM,pFBAOpt_Rxns,-17.9284103626165,1000.0,SUCCt3pp,MLE_Rxns,0.0,154.427101656337,0.0,0.0,-17928.4103626165,0.0,PSL
56,GARFT,pFBAOpt_Rxns,-115.807032620507,8.92102397628503,GART,MLE_Rxns,0.0,115.820326242257,0.0,0.0,-1033.1173146299654,0.0,PSL
57,G5SD,pFBAOpt_Rxns,0.0,115.830283425597,NACODA,MLE_Rxns,0.0,57.9151417128043,0.0,0.0,0.0,0.0,PSL
58,GLCtex_copy2,pFBAOpt_Rxns,0.0,1000.0,GLCtex_copy1,pFBAOpt_Rxns,-999.228688705013,10.457,0.0,0.0,0.0,-10448.934397788322,PSL
59,GLU5K,pFBAOpt_Rxns,0.0,115.830283425597,NACODA,MLE_Rxns,0.0,57.9151417128043,0.0,0.0,0.0,0.0,PSL
60,GLYCtpp,pFBAOpt_Rxns,-28.9551806110794,15.6538953499191,GLYCtex,MLE_Rxns,-15.6539944004353,0.0,0.0,0.0,-453.2613671238435,-0.0,PSL
61,FLDR,pFBAOpt_Rxns,0.0,48.0673746643943,NDPK7,pFBAOpt_Rxns,-28.6182679540237,115.821473142949,0.0,0.165779362178455,0.0,-3314.6099532346743,RSL
62,FLDR,pFBAOpt_Rxns,0.0,48.0673746643943,NDPK8,ELE_Rxns,-48.0586686454392,115.821212483709,0.0,0.0,0.0,-5566.213272867577,RSL
63,HCYSMT,pFBAOpt_Rxns,0.0,57.9151156468785,METS,MLE_Rxns,0.0,29.4944146490386,0.0,0.0,0.0,0.0,PSL
64,HCYSMT,pFBAOpt_Rxns,0.0,57.9151156468785,MTHFR2,MLE_Rxns,0.0,29.4944146490386,0.0,0.0,0.0,0.0,PSL
65,ICDHyr,pFBAOpt_Rxns,-13.6111016250674,28.5387550039979,FGLU,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,-388.4438946123162,0.0,PSL
66,ICDHyr,pFBAOpt_Rxns,-13.6111016250674,28.5387550039979,FORAMD,MLE_Rxns,0.0,14.0157674785579,0.0,-48.2595357728449,-388.4438946123162,0.0,PSL
67,ICDHyr,pFBAOpt_Rxns,-13.6111016250674,28.5387550039979,HISDr,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,-388.4438946123162,0.0,PSL
68,ICDHyr,pFBAOpt_Rxns,-13.6111016250674,28.5387550039979,IZPN,MLE_Rxns,0.0,14.0157674785579,0.0,0.0,-388.4438946123162,0.0,PSL
69,ICDHyr,pFBAOpt_Rxns,-13.6111016250674,28.5387550039979,URCN,MLE_Rxns,0.0,14.0157674785579,0.0,0.0229380249555021,-388.4438946123162,0.0,PSL
70,KAS15,pFBAOpt_Rxns,0.0,5.1055383128221,KAS14,ELE_Rxns,0.0,5.10553831282219,0.306535424405346,0.276298936964003,0.0,0.0,PSL
71,NDPK1,pFBAOpt_Rxns,-999.97419473425,1000.0,ADK3,ELE_Rxns,-1000.0,999.97419473425,0.0,0.0,-999974.19473425,-999974.19473425,PSL
72,NDPK5,pFBAOpt_Rxns,-48.0586686454441,115.821473142972,RNTR2c,pFBAOpt_Rxns,0.0,48.0598155461403,0.0,0.0,-5566.225799805295,0.0,PSL
73,MTHFC,pFBAOpt_Rxns,-30.2283776600558,37.7167175737909,GART,MLE_Rxns,0.0,115.820326242257,0.0,0.0,-1140.115182918215,0.0,PSL
