,rxns,diff_flux,abs_diff_flux,PathShort,PathLong,pathCommon,del_rxn1,del_rxn2,totalFluxDiff,solStatus,sl_size,common_sl_size,num_diff,net_diff,Organism,Type,Rxn_1_Active,Rxn_2_Active,Rxn_1_Min,Rxn_2_Min,v1,v2
0,"['3HAD160', 'AACPS1', 'AACPS3', '3OAR160', 'ACACT7r', '3OAS160', 'ACOAD7f', 'ACOATA', 'EAR160x', 'FACOAE140', 'FACOAE160', 'ECOAH7', 'FADRx2', 'HACD7', 'MACPD']","[0.11914236525715147, 0.11914236525638341, -0.119142365257, 0.11914236525715147, -0.11914236525638341, 0.11914236525715147, 0.119142365257, 0.11914236525539912, 0.11914236525715147, 0.11914236525638341, -0.119142365257, -0.11914236525638341, -0.11914236525699426, -0.11914236525638341, -0.11914236525539912]","[0.11914236525715147, 0.11914236525638341, 0.119142365257, 0.11914236525715147, 0.11914236525638341, 0.11914236525715147, 0.119142365257, 0.11914236525539912, 0.11914236525715147, 0.11914236525638341, 0.119142365257, 0.11914236525638341, 0.11914236525699426, 0.11914236525638341, 0.11914236525539912]","['AACPS3', 'ACOAD7f', 'ACOATA', 'FACOAE160', 'FADRx2', 'MACPD']","['3HAD160', 'AACPS1', '3OAR160', '3OAS160', 'EAR160x', 'FACOAE140']","['ACACT7r', 'ECOAH7', 'HACD7']",AACPS3,3HAD160,1.7871354788550173,1,15,3,1.0,0.11914236525822822,iSSON_1240,PSL,False,False,0.0,0.0,0.0,0.0
1,"['3HAD160', 'AACPS1', 'AACPS3', '3OAR160', 'ACACT7r', '3OAS160', 'ACOAD7f', 'ACOATA', 'EAR160x', 'FACOAE140', 'FACOAE160', 'ECOAH7', 'FADRx2', 'HACD7', 'MACPD']","[0.11914236525715147, 0.11914236525638341, -0.119142365257, 0.11914236525715147, -0.11914236525638341, 0.11914236525715147, 0.119142365257, 0.11914236525539912, 0.11914236525715147, 0.11914236525638341, -0.119142365257, -0.11914236525638341, -0.11914236525699426, -0.11914236525638341, -0.11914236525539912]","[0.11914236525715147, 0.11914236525638341, 0.119142365257, 0.11914236525715147, 0.11914236525638341, 0.11914236525715147, 0.119142365257, 0.11914236525539912, 0.11914236525715147, 0.11914236525638341, 0.119142365257, 0.11914236525638341, 0.11914236525699426, 0.11914236525638341, 0.11914236525539912]","['AACPS3', 'ACOAD7f', 'ACOATA', 'FACOAE160', 'FADRx2', 'MACPD']","['3HAD160', 'AACPS1', '3OAR160', '3OAS160', 'EAR160x', 'FACOAE140']","['ACACT7r', 'ECOAH7', 'HACD7']",AACPS3,3OAR160,1.7871354788550173,1,15,3,1.0,0.11914236525822822,iSSON_1240,PSL,False,False,0.0,0.0,0.0,0.0
2,"['3HAD160', 'AACPS1', 'AACPS3', '3OAR160', 'ACACT7r', '3OAS160', 'ACOAD7f', 'ACOATA', 'EAR160x', 'FACOAE140', 'FACOAE160', 'ECOAH7', 'FADRx2', 'HACD7', 'MACPD']","[0.11914236525715147, 0.11914236525638341, -0.119142365257, 0.11914236525715147, -0.11914236525638341, 0.11914236525715147, 0.119142365257, 0.11914236525539912, 0.11914236525715147, 0.11914236525638341, -0.119142365257, -0.11914236525638341, -0.11914236525699426, -0.11914236525638341, -0.11914236525539912]","[0.11914236525715147, 0.11914236525638341, 0.119142365257, 0.11914236525715147, 0.11914236525638341, 0.11914236525715147, 0.119142365257, 0.11914236525539912, 0.11914236525715147, 0.11914236525638341, 0.119142365257, 0.11914236525638341, 0.11914236525699426, 0.11914236525638341, 0.11914236525539912]","['AACPS3', 'ACOAD7f', 'ACOATA', 'FACOAE160', 'FADRx2', 'MACPD']","['3HAD160', 'AACPS1', '3OAR160', '3OAS160', 'EAR160x', 'FACOAE140']","['ACACT7r', 'ECOAH7', 'HACD7']",AACPS3,3OAS160,1.7871354788550173,1,15,3,1.0,0.11914236525822822,iSSON_1240,PSL,False,False,0.0,0.0,0.0,0.0
3,"['AACPS2', '3HAD161', 'AACPS4', '3OAR161', 'ACACT7r', '3OAS161', 'ACOAD6f', 'ACOATA', 'EAR161x', 'FACOAE141', 'FACOAE161', 'ECOAH7', 'FADRx2', 'HACD7', 'MACPD', 'CTECOAI7_copy2']","[0.14042645595728184, 0.140426455957, -0.140426455957, 0.140426455957, -0.14042645595714096, 0.140426455957, 0.14042645595714096, 0.14042645595657724, 0.140426455957, 0.14042645595728184, -0.140426455957, -0.14042645595714096, -0.14042645595769987, -0.14042645595714096, -0.14042645595657724, 0.140426455957]","[0.14042645595728184, 0.140426455957, 0.140426455957, 0.140426455957, 0.14042645595714096, 0.140426455957, 0.14042645595714096, 0.14042645595657724, 0.140426455957, 0.14042645595728184, 0.140426455957, 0.14042645595714096, 0.14042645595769987, 0.14042645595714096, 0.14042645595657724, 0.140426455957]","['AACPS4', 'FACOAE161', 'FADRx2', 'MACPD']","['AACPS2', '3HAD161', '3OAR161', '3OAS161', 'EAR161x', 'FACOAE141', 'CTECOAI7_copy2']","['ACACT7r', 'ACOAD6f', 'ACOATA', 'ECOAH7', 'HACD7']",AACPS4,3HAD161,2.3872497512680493,1,16,5,2.0,0.2808529119135819,iSSON_1240,PSL,False,False,0.0,0.0,0.0,0.0
4,"['AACPS2', '3HAD161', 'AACPS4', '3OAR161', 'ACACT7r', '3OAS161', 'ACOAD6f', 'ACOATA', 'EAR161x', 'FACOAE141', 'FACOAE161', 'ECOAH7', 'FADRx2', 'HACD7', 'MACPD', 'CTECOAI7_copy2']","[0.14042645595728184, 0.140426455957, -0.140426455957, 0.140426455957, -0.14042645595714096, 0.140426455957, 0.14042645595714096, 0.14042645595657724, 0.140426455957, 0.14042645595728184, -0.140426455957, -0.14042645595714096, -0.14042645595769987, -0.14042645595714096, -0.14042645595657724, 0.140426455957]","[0.14042645595728184, 0.140426455957, 0.140426455957, 0.140426455957, 0.14042645595714096, 0.140426455957, 0.14042645595714096, 0.14042645595657724, 0.140426455957, 0.14042645595728184, 0.140426455957, 0.14042645595714096, 0.14042645595769987, 0.14042645595714096, 0.14042645595657724, 0.140426455957]","['AACPS4', 'FACOAE161', 'FADRx2', 'MACPD']","['AACPS2', '3HAD161', '3OAR161', '3OAS161', 'EAR161x', 'FACOAE141', 'CTECOAI7_copy2']","['ACACT7r', 'ACOAD6f', 'ACOATA', 'ECOAH7', 'HACD7']",AACPS4,3OAR161,2.3872497512680493,1,16,5,2.0,0.2808529119135819,iSSON_1240,PSL,False,False,0.0,0.0,0.0,0.0
5,"['AACPS2', '3HAD161', 'AACPS4', '3OAR161', 'ACACT7r', '3OAS161', 'ACOAD6f', 'ACOATA', 'EAR161x', 'FACOAE141', 'FACOAE161', 'ECOAH7', 'FADRx2', 'HACD7', 'MACPD', 'CTECOAI7_copy2']","[0.14042645595728184, 0.140426455957, -0.140426455957, 0.140426455957, -0.14042645595714096, 0.140426455957, 0.14042645595714096, 0.14042645595657724, 0.140426455957, 0.14042645595728184, -0.140426455957, -0.14042645595714096, -0.14042645595769987, -0.14042645595714096, -0.14042645595657724, 0.140426455957]","[0.14042645595728184, 0.140426455957, 0.140426455957, 0.140426455957, 0.14042645595714096, 0.140426455957, 0.14042645595714096, 0.14042645595657724, 0.140426455957, 0.14042645595728184, 0.140426455957, 0.14042645595714096, 0.14042645595769987, 0.14042645595714096, 0.14042645595657724, 0.140426455957]","['AACPS4', 'FACOAE161', 'FADRx2', 'MACPD']","['AACPS2', '3HAD161', '3OAR161', '3OAS161', 'EAR161x', 'FACOAE141', 'CTECOAI7_copy2']","['ACACT7r', 'ACOAD6f', 'ACOATA', 'ECOAH7', 'HACD7']",AACPS4,3OAS161,2.3872497512680493,1,16,5,2.0,0.2808529119135819,iSSON_1240,PSL,False,False,0.0,0.0,0.0,0.0
6,"['3HAD120', 'AACPS7', 'AACPS8', '3OAR120', 'ACACT5r', '3OAS120', 'ACOAD5f', 'ACOATA', 'EAR120x', 'FACOAE100', 'FACOAE120', 'ECOAH5', 'FADRx2', 'MACPD', 'HACD5i']","[0.07264969625599806, -0.072649696256, 0.072649696256, 0.07264969625599806, -0.07264969625599998, 0.07264969625599806, 0.07264969625599998, 0.0726496962526153, 0.07264969625599806, 0.072649696256, -0.072649696256, -0.07264969625599998, -0.0726496962529013, -0.0726496962526153, 0.072649696256]","[0.07264969625599806, 0.072649696256, 0.072649696256, 0.07264969625599806, 0.07264969625599998, 0.07264969625599806, 0.07264969625599998, 0.0726496962526153, 0.07264969625599806, 0.072649696256, 0.072649696256, 0.07264969625599998, 0.0726496962529013, 0.0726496962526153, 0.072649696256]","['AACPS7', 'FACOAE120', 'FADRx2', 'MACPD']","['3HAD120', 'AACPS8', '3OAR120', '3OAS120', 'EAR120x', 'FACOAE100', 'HACD5i']","['ACACT5r', 'ACOAD5f', 'ACOATA', 'ECOAH5']",AACPS7,3HAD120,1.0897454438397933,1,15,4,3.0,0.21794908877109087,iSSON_1240,PSL,False,False,0.0,0.0,0.0,0.0
7,"['3HAD120', 'AACPS7', 'AACPS8', '3OAR120', 'ACACT5r', '3OAS120', 'ACOAD5f', 'ACOATA', 'EAR120x', 'FACOAE100', 'FACOAE120', 'ECOAH5', 'FADRx2', 'MACPD', 'HACD5i']","[0.07264969625599806, -0.072649696256, 0.072649696256, 0.07264969625599806, -0.07264969625599998, 0.07264969625599806, 0.07264969625599998, 0.0726496962526153, 0.07264969625599806, 0.072649696256, -0.072649696256, -0.07264969625599998, -0.0726496962529013, -0.0726496962526153, 0.072649696256]","[0.07264969625599806, 0.072649696256, 0.072649696256, 0.07264969625599806, 0.07264969625599998, 0.07264969625599806, 0.07264969625599998, 0.0726496962526153, 0.07264969625599806, 0.072649696256, 0.072649696256, 0.07264969625599998, 0.0726496962529013, 0.0726496962526153, 0.072649696256]","['AACPS7', 'FACOAE120', 'FADRx2', 'MACPD']","['3HAD120', 'AACPS8', '3OAR120', '3OAS120', 'EAR120x', 'FACOAE100', 'HACD5i']","['ACACT5r', 'ACOAD5f', 'ACOATA', 'ECOAH5']",AACPS7,3OAR120,1.0897454438397933,1,15,4,3.0,0.21794908877109087,iSSON_1240,PSL,False,False,0.0,0.0,0.0,0.0
8,"['3HAD120', 'AACPS7', 'AACPS8', '3OAR120', 'ACACT5r', '3OAS120', 'ACOAD5f', 'ACOATA', 'EAR120x', 'FACOAE100', 'FACOAE120', 'ECOAH5', 'FADRx2', 'MACPD', 'HACD5i']","[0.07264969625599806, -0.072649696256, 0.072649696256, 0.07264969625599806, -0.07264969625599998, 0.07264969625599806, 0.07264969625599998, 0.0726496962526153, 0.07264969625599806, 0.072649696256, -0.072649696256, -0.07264969625599998, -0.0726496962529013, -0.0726496962526153, 0.072649696256]","[0.07264969625599806, 0.072649696256, 0.072649696256, 0.07264969625599806, 0.07264969625599998, 0.07264969625599806, 0.07264969625599998, 0.0726496962526153, 0.07264969625599806, 0.072649696256, 0.072649696256, 0.07264969625599998, 0.0726496962529013, 0.0726496962526153, 0.072649696256]","['AACPS7', 'FACOAE120', 'FADRx2', 'MACPD']","['3HAD120', 'AACPS8', '3OAR120', '3OAS120', 'EAR120x', 'FACOAE100', 'HACD5i']","['ACACT5r', 'ACOAD5f', 'ACOATA', 'ECOAH5']",AACPS7,3OAS120,1.0897454438397933,1,15,4,3.0,0.21794908877109087,iSSON_1240,PSL,False,False,0.0,0.0,0.0,0.0
9,"['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', 'ACACT1r', 'ACACT2r', 'ACACT3r', 'ACACT4r', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA', 'EAR100x', 'FA100ACPHi', 'EAR40x', 'EAR60x', 'FACOAE100', 'EAR80x', 'ECOAH1', 'ECOAH2', 'ECOAH3', 'ECOAH4', 'FADRx2', 'KAS15', 'MACPD', 'HACD3i', 'HACD2i', 'HACD4i', 'HACD1i']","[0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, -0.3322185174699503, -0.3322185174699503, -0.3322185174699503, -0.3322185174699503, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 1.3288740698794754, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, -0.3322185174698366, 0.33221851746986886, -0.3322185174699503, -0.3322185174699503, -0.3322185174699503, -0.3322185174699503, -1.3288740698795891, 0.33221851746986886, -1.3288740698794754, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503]","[0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 1.3288740698794754, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.33221851746986886, 0.3322185174698366, 0.33221851746986886, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 1.3288740698795891, 0.33221851746986886, 1.3288740698794754, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503, 0.3322185174699503]","['ACACT1r', 'ACACT2r', 'ACACT3r', 'ACACT4r', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA', 'ECOAH1', 'ECOAH2', 'ECOAH3', 'ECOAH4', 'FADRx2', 'MACPD']","['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'EAR100x', 'FA100ACPHi', 'EAR40x', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD4i', 'HACD1i']",['FACOAE100'],ACACT1r,3HAD100,15.282051803626281,1,37,1,-15.0,-3.9866222096383437,iSSON_1240,PSL,True,False,-8.86501451794118,0.0,0.0,0.0
