data31,data32,data33,data34,data35,data36,data37,data38,data39,data310,data311,data312,data313,data314,data315,data316,data317,data318,data319,data320,data321,data322,data323,data324,data325,data326,data327,data328,data329,data330,data331,data332,data333,data334,data335,data336,data337,data338,data339,data340,data341,data342,data343,data344,data345,data346,data347,data348,data349,data350,data351,data352,data353,data354,data355,data356,data357,data358,data359,data360,data361,data362,data363,data364,data365,data366,data367,data368,data369,data370,data371,data372,data373,data374,data375,data376,data377,data378,data379,data380,data381,data382,data383,data384,data385,data386,data387,data388,data389,data390,data391,data392,data393,data394,data395,data396,data397,data398,data399,data3100,data3101,data3102,data3103,data3104,data3105,data3106,data3107,data3108,data3109,data3110,data3111,data3112,data3113,data3114,data3115,data3116,data3117,data3118,data3119,data3120,data3121,data3122,data3123,data3124,data3125,data3126,data3127,data3128,data3129,data3130,data3131,data3132,data3133,data3134,data3135,data3136,data3137,data3138,data3139,data3140,data3141,data3142,data3143,data3144,data3145,data3146,data3147,data3148,data3149,data3150,data3151,data3152,data3153,data3154,data3155,data3156,data3157,data3158,data3159,data3160,data3161,data3162,data3163,data3164,data3165,data3166,data3167,data3168,data3169,data3170,data3171,data3172,data3173,data3174,data3175,data3176,data3177,data3178,data3179,data3180,data3181,data3182,data3183,data3184,data3185,data3186,data3187,data3188,data3189,data3190,data3191,data3192,data3193,data3194,data3195,data3196,data3197,data3198,data3199,data3200,data3201,data3202,data3203,data3204,data3205,data3206,data3207,data3208,data3209,data3210,data3211,data3212,data3213,data3214,data3215,data3216,data3217,data3218,data3219,data3220,data3221,data3222,data3223,data3224,data3225,data3226,data3227,data3228,data3229,data3230,data3231,data3232,data3233,data3234,data3235,data3236,data3237,data3238,data3239,data3240,data3241,data3242,data3243,data3244,data3245,data3246,data3247,data3248,data3249,data3250,data3251,data3252,data3253,data3254,data3255,data3256,data3257,data3258,data3259,data3260,data3261,data3262,data3263,data3264,data3265,data3266,data3267,data3268,data3269,data3270,data3271,data3272,data3273,data3274,data3275,data3276,data3277,data3278,data3279,data3280,data3281,data3282,data3283,data3284,data3285,data3286,data3287,data3288,data3289,data3290,data3291,data3292,data3293,data3294,data3295,data3296,data3297,data3298,data3299,data3300,data3301,data3302,data3303,data3304,data3305,data3306,data3307,data3308,data3309,data3310,data3311,data3312,data3313,data3314,data3315,data3316,data3317,data3318,data3319,data3320,data3321,data3322,data3323,data3324,data3325
Synthetic Lethal Pair,,Size of minReSet,Total flux difference(abs),Reactions in minReSet/ Flux difference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3.7411848e-06,0.0259832618996235,0.0221136762765286,0.229244674006658,0.0102054622349748,0.103496805407831,0.151634819211021,3.70800727446251e-06,0.151787435828493,0.0221607164503756,1.23600242482079e-05,0.0080653085493013,0.328142899655807,0.543732298707784,0.0101736546743098,0.125630946753956,0.0166467867863764,0.0523839009456979,0.0868015794275601,0.000616497406754291,0.064203553126878,0.0213150519909377,0.151787435828493,0.000784116483962826,0.151787435828493,0.0156049066655832,0.024708888926434,0.00039189249925678,0.0251007814256907,0.00968532160612577,3.7411848e-06,6.18001212410393e-06,0.00316364529374535,0.027959695634551,0.027959695634551,0.200629353505651,6.18001212410393e-06,0.15263863292186,0.01911397981397,0.0129804254756654,0.0203802553719842,0.064203553126878,0.15263863292186,0.129433018411265,0.0196859705096216,0.0032782396120974,0.0135265699495868,0.113476145574713,0.064203553126878,0.149832173656829,0.000784116483962826,0.0140538765056222,0.113395983376654,0.196528367569247,0.0253060600897348,0.0262173225850738,0.0504224413029881,0.0229925654890019,0.00101807433367435,0.0891889546103149,0.064203553126878,0.0244102911965966,0.000783790266059989,0.0126102674075148,0.0449796638194491,0.166999101183473,0.0523839009456979,0.0053279012606957,3.7411848e-06,0.0297948350679157,3.7411848e-06,0.10703206914947,0.10703206914947,0.0132569048551444,0.00316364529374535,0.0523839009456979,0.237715150949219,0.0254926739249475,0.39194486287929,0.151787452417256,0.0257091208483374,0.0169209278376625,0.435397696221925,2.99294784e-05,2.99294784e-05,0.0318481649460461,2.99294784e-05,0.200629353505651,0.0868015794275601,0.0281394268435941,0.128304446725806,0.0822728684780118,0.0189888750543902,0.0205221322272056,0.317609384353288,0.328142899655807,6.18001212410393e-06,0.149832173656817,0.129433018411265,0.0196859705096216,0.113476145574713,3.70800727446251e-06,0.548597362417159,3.7411848e-06,0.0132569048551444,0.0129635612182232,0.0032782396120974,0.210872595181102,0.0157431759271347,0.024708888926434,0.0205221322272056,0.210577315203818,0.000616497406754291,0.0120804731269942,0.0196211803936059,0.0100332031495344,0.0477722474190691,0.0477722474190691,0.064203553126878,0.102523597992065,0.103496805407831,0.027959695634551,0.00854674206502327,6.18001212410393e-06,0.151787452417256,1.49647392e-05,0.0140538765056222,0.0840953430810941,0.0352537535929597,0.0318481649460461,0.0318481649460461,0.0743422568359309,0.151787435828493,0.0133346433817498,0.102523597992065,3.7411848e-06,0.0745280509789408,0.138545809962809,0.024708888926434,0.0164725926176227,0.00823629630881132,0.00823629630881132,0.0244102911965966,0.0133346433817498,0.0126102674075146,0.147488523517648,0.0614412363186581,0.064203553126878,3.7411848e-06,3.7411848e-06,0.0449796638194491,0.000783790266059989,0.0299314158813784,0.0344176784818623,0.196528367569247,0.0213149966950621,1.23600242482079e-05,6.18001212410393e-06,0.0100332031495344,0.0103102354877725,0.21307386094175,0.104501434900034,0.151787435828493,0.151787435828493,0.00956652230828936,0.00101807433367435,0.064203553126878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME1,FADOX,186,12.8038337906651,CPPPGO,CTPS1,CYTK1,ADPT,EX_phe__L_e,DAPDC,EX_pheme_e,DAPE,DASYN_HP,DB4PS,AHSERL2,AKGt2r,AKO,DCTPD,ALAt2r,DCTPD2,ALCD2y,ACALDt,DDPA,ACP1_FMN,DHDPRy,ACPS,DHDPS,ACS,AMMQT6,ANPRT,ANS,ANS2,ADD,DHNAOT2,EX_fe2_e,APRAUR,EX_for_e,ARGSL,ARGSS,EX_glu__L_e,DHPPDA,ASAD,ASNN,DHPS,ASNS2,DHQTi,ASPK,EX_h2co3_e,EX_h2o_e,EX_hxan_e,ASPT,EX_lac__L_e,ASPTA,DHQS,EX_lys__L_e,DMATT,BPNT,DMPPS,EX_orn_e,EX_pro__L_e,EX_pyr_e,CAT,CBPS,CCP,CDAPPA_HP,EX_ser__L_e,CDPMEK,CHORM,CHORS,EX_trp__L_e,DPCOAK,EX_tyr__L_e,EX_urea_e,FADOX,EX_etoh_e,GART,FCLT,DUTPDP,DXPRIi,FE2abc,DXPS,EDA,EDD,FOLD3,FORt,ETOHt2r,GLUDy,GLUN,FRD5,FRDO,FTHFD,FTHFLi,FUM,GLUTRR,GLUTRS,FUMt3,G1SAT,GLUt2r,EX_acald_e,G6PDH1,G6PDH2r,GMPR,GND,GRTT,EX_akg_e,GTPCII,LYSt2r,L_LACt2r,LacR,H2CO3TP,H2Ot,MDH4,HEMEti,ME1,HMBS,MECDPDH,MECDPS,MEPCT,HPPK,HXPRT,HYXNt,ICHORS,PGI,NADPHQR,IGPS,PGL,IPDPS,KAS15,NDPK3,NDPK6,LDH_D1,NDPK7,NO3t2,NO3t3,SHKK,NPHS,PHETA1,PHEt2r,OCBT,SHSL2r,PMDPHT,OCTDPS,OOR3r,PPBNGS,ORNt2r,OXGDC2,SUCBZL,P5CD,P5CR,SUCBZS,SUCCt2r,SUCFUMt,TALA,THDPS,PPND,PPNDH,PPPGO,TKT1,TKT2,PRAIi,TRPS1,TRPS2,TRPS3,TRPt2r,TYRTA,TYRt2r,PROabc,PSCVT,UPP3S,UPPDC1,UREA,UREAt,PTPATi,URIDK2r,PUTA3,PYRDC,PYRt2,RBFK,RBFSa,RBFSb,RNDR3,RNDR4,RPE,RPI,SDPDS,SDPTA,SERD_L,SERt2r,SHCHCS2,SHK3Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3.7411848e-06,0.0296643480873087,0.0250480533080913,0.00735010179459259,0.104807938279051,0.151964736324929,3.69587976362734e-06,0.152173139492237,0.0250823587926746,1.23195992120951e-05,0.0085943618210492,0.333750594329614,0.541953952859135,0.0116611229084583,0.101020896090843,0.0191464222632868,0.0692079418142732,0.0758359970173142,0.072953832886925,0.0244054229294947,0.152173139492237,0.00022729930119611,0.152173139492237,0.00771020698815805,3.69587976202877e-06,0.0257963732222364,0.0029365416354723,0.0228598315867641,0.00663983211464586,3.69587976202877e-06,3.7411848e-06,6.15979960604754e-06,0.00106892291036279,0.0285357800901665,0.0285357800901665,0.183608741117775,6.15979960604754e-06,0.153335478001598,0.0230866609339123,0.0157157933832694,0.0248158031554179,0.072953832886925,0.153335478001598,0.132437825559323,0.0171443811021011,0.000904141634858691,0.0170135680948706,0.24050748693058,0.146186376617814,0.072953832886925,0.149503162682087,3.69587976202877e-06,0.00022729930119611,3.69587976202877e-06,0.000372801148809544,0.0780958405388449,0.212328294494137,0.0305032925259776,0.0261565105967326,0.0607861888629344,0.026218276867934,0.0256599531490535,2.95670380962302e-05,0.0991240521991604,0.072953832886925,0.0253886278948945,0.000226853829436463,0.00336577838555857,0.0532786155433943,0.541953952859135,0.0692079418142732,0.00862431860693658,3.7411848e-06,0.0338006759547893,2.95670380962302e-05,3.7411848e-06,2.95670380962302e-05,0.0999943972819305,0.0999943972819305,0.0160933353530305,0.00106892291036279,0.0692079418142732,0.218869417800657,0.0199232899512851,0.389780813335889,0.152173162144755,0.0283890422469399,0.0204217281036554,0.402788527919431,2.99294784e-05,2.99294784e-05,0.0350735520299182,2.99294784e-05,0.183608741117775,0.0758359970173142,0.10299795676856,0.11717757538222,0.00320252258277889,0.320169929432711,3.69587976202877e-06,0.333750594329614,6.15979960604754e-06,0.149503162682087,0.24050748693058,0.24050748693058,0.132437825559323,0.0171443811021011,0.146186376617814,3.69587976362868e-06,0.548597362567483,3.7411848e-06,2.95670380962302e-05,2.95670380962302e-05,2.95670380962302e-05,0.0160933353530305,0.00573569047978717,0.000904141634858691,3.69587976202877e-06,0.220578746974485,0.125467211211722,0.0257963732222364,0.22017553215078,2.58711583342014e-05,0.00168369623613213,0.0135787217202716,0.022139553046331,0.24050748693058,0.0114693315878197,0.0526103280448773,0.0526103280448773,0.072953832886925,3.69587976202877e-06,0.103478990545492,0.104807938279051,0.0285357800901665,0.00925177562522941,6.15979960604754e-06,3.69587976202877e-06,0.152173162144755,1.49647392e-05,0.000372801148809544,3.69587976202877e-06,3.69587976202877e-06,0.0694921024580066,0.0765101642076946,3.69587976202877e-06,0.0350735520299182,0.0350735520299182,0.0712246046583029,0.152173139492237,0.0043549383463319,0.103478990545492,3.7411848e-06,0.0714783128619823,0.144178437545228,0.0257963732222364,0.0171975821481576,0.00859879107407879,0.00859879107407879,0.0253886278948945,0.0043549383463319,0.00336577838555799,0.0442882757571528,0.072953832886925,3.7411848e-06,3.7411848e-06,0.080143148517648,0.0532786155433943,0.000226853829436463,0.0339871816878512,0.0624740407083189,0.00662805520304099,0.212328294494137,0.0244053474211008,1.23195992120951e-05,6.15979960604754e-06,0.0114693315878197,0.0118476286415202,0.21565675040721,0.104462071573793,0.152173139492237,0.152173139492237,0.00855606158665945,0.0256599531490535,3.69587976202877e-06,0.072953832886925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAS15,ACOATA,3,0.6256607812128,ACOATA,KAS14,KAS15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.2085535937376,0.2085535937376,0.2085535937376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAS15,KAS14,3,0.6256607812128,ACOATA,KAS14,KAS15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.2085535937376,0.2085535937376,0.2085535937376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH4t,ARGSL,298,187.265257294179,CS,CTPS1,CYSS,CYTK1,ADMDC,DAAD,EX_pime_e,ADPT,ADSL1r,ADSL2r,DALAt2r,ADSS,DAPDC,EX_pheme_e,DAPE,EX_pi_e,DASYN_HP,AGMHE,DBTS,AGMT,AHCYSNS,A5PISO,AHSERL2,AICART,AIRC2,AIRC3,AKO,ALAALAr,ALAD_L,ALAR,ALAt2r,ALAt4,ACCOAC,ACOATA,AMAOTr,ACONT,DDPA,ACP1_FMN,DHDPRy,DHDPS,DHFR,ACt2r,ADCL,DHFS,ANPRT,ANS2,ADK1,DHNPA,AOXSr,DHORD3,ARGDC,ARGN,EX_for_e,ARGSL,ARGSS,DHORTS,ARGt2r,ASAD,DHPS,ASNS2,DHPTDCs,DHQTi,ASP1DC,ASPCT,ASPK,EX_h2co3_e,EX_h2o_e,EX_h_e,EX_his__L_e,EX_ile__L_e,ASPO2,ASPT,ASPTA,DHQS,ATPS4r,EX_leu__L_e,DKMPPD,EX_met__L_e,EX_nh4_e,BTS2,BIOMASS_HP_published,C140SN,C160SN,C180SN,C181SN,C190cSN,EX_orn_e,CAT,DM_hmfurn_c,CBPS,DNMPPA,CHCOAL,CHORM,EX_thm_e,CHORS,DNTPPA,CLPNS_HP,DPCOAK,DPR,EX_urea_e,CO2t,EX_val__L_e,FADOX,DTMPK,GARFT,FBA,GART,GCALDD,FBP,GF6PTA,GFUCS,GHMT2r,GK1,GLNS,FMNRx2,FMNAT,ENO,PIt2r,FORt,GLUDy,GLUPRT,GLUR,FRD5,FRDO,FTHFLi,FUM,G1PACT,EX_ac_e,G3PD1ir,G3PD2,GLYCTO1,GLYK,G5SADs,G6PDH1,GMAND,GMHEPAT,GMHEPK,GALUi,GMHEPPA,GMPS2,GND,GAPD,LPSSYN_HP,GTPCI,EX_ala__D_e,EX_ala__L_e,MALS,H2CO3TP,EX_arg__L_e,H2Ot,MAN1PT2,MAN6PI,MCOATA,MDH4,HEMEti,MDRPD,EX_co2_e,ME1,HISabc,METAT,METabc,MOAT_HP,HSDy,MOHMT,MTAN,MTHFC,PGCD,MTHFD,MTHFR2,ICDHyr,MTRI,MTRK,PGI,NADK,IGPS,ILEabc,IMPC,NADS1,PGK,PMANM,IMPD,PGL,PGM,NDH_1,NDPK1,PGMT,NDPK2,KAS14,KAS15,KAS_HP,NDPK3,KAS_HP2,NDPK4,PGPP_HP,NDPK5,KDOCT2,KDOPP,KDOPS,NDPK7,NDPK8,PGSA_HP,NH4t,LEUabc,LPADSS_HP,NNATr,NNDPR,SHKK,PHETA1,PIMEtr,OCBT,SHSL2r,PNTK,OMPDC,PPA,OOR3r,ORNTA,PPCDC,SPMS,ORNt2r,ORPT,P5CD,P5CR,PABB,PANTS,PAPPT3,PASYN_HP,PDH2,TALA,THDPS,PGAMT,PPNCL2,PPND,THMabc,PPNDH,PPS,TKT1,PPTGS,TKT2,PRAGSr,TMDSf,TPI,PRAIS,TRDR,PRAIi,TRPS1,TRPS2,PRASCSi,TRPS3,TYRTA,PRFGS,U23GAAT_HP,U2GAAT,U2GAAT2,UAAGDS,UAGAAT_HP,UAGCVT,UAGDP,UAGDP2,UAGPT3,UAMAGS,UAMAS,UAPGR,UDCPDP,PRPPS,UDPG4E,UGMDDS,PSCVT,UHGADA_HP,UMPK,UNK2,PSD_HP,PSERT,PSP_L,PSSA_HP,UREAt,PTPATi,URIDK2r,USHD_HP,VALTA,VALabc,SK_ahcys_c,DM_amob_c,PUTA3,QULNS,RFAC_HP,RFA_HP,RHCCE,RNDR1,RNDR2,RNDR3,RNDR4,RPE,RPI,S7PI,SDPDS,SDPTA,SERAT,SHK3Dr,,,,,,,,,,,,,,,,,,,,,,,
,,,,2.35537475662512,0.05620166334,0.0323196685753303,0.0589839055153413,0.0025984917,0.810911273778914,2.2272786e-06,0.0349181602753295,0.0975855379954314,0.200931265035431,1.73871039607593,0.0975855379954314,0.1210154706,2.2272786e-06,0.13126095216,0.343979641754117,0.0558438139116,0.00623638008,2.2272786e-06,0.0155909502,0.0323196685753295,0.00311819004,0.510398411200373,0.200931265035431,0.200931265035431,0.200931265035431,1.49351501884436,0.01024548156,3.41420542404371,0.907308159177012,1.686434212173,1.01186052705371,0.8784772860024,0.0413867959944,2.2272786e-06,2.35537475662512,0.1525685841,6.235308e-06,0.13126095216,0.13126095216,0.018560655,4.16652138228528,0.018560655,0.018560655,0.0200455074,0.0200455074,1.32346497217502,0.018560655,2.2272786e-06,0.11696924781,0.0155909502,3.21859992811126,0.00852238573065733,3.82749470997659,3.82749470997659,0.11696924781,0.728796613165324,0.188403640676468,0.018560655,0.0850077999,0.0323196685753295,0.1525685841,2.19015637412667e-05,0.11696924781,0.188403640676468,0.464772401337967,4.76010678813445,6.48670156867233,0.033409179,0.1024548156,0.00101341152879444,0.908212871277225,2.14434123428054,0.1525685841,4.28878183707899,0.1588792068,0.0025984917,0.1100431537902,11.6327077961478,2.2272786e-06,0.3712131,0.0589620039516,0.00623638008,0.00311819004,0.0558438139116,0.0558438139116,0.676594459332884,0.00926542308444164,0.0323196685753295,3.71052546216659,0.018560655,2.2272786e-06,0.1139624217,2.2272786e-06,0.1525685841,0.018560655,0.0103594439817,2.19015637412667e-05,2.19015637412667e-05,3.20300897791126,3.70189076769724,0.149249567763741,0.682606268242449,0.00916896357,0.179709394013324,0.258212315532937,0.0212218710221078,0.018560655,0.258212315532937,0.03296372328,0.00935457012,0.416977289235431,0.10334572704,3.07695171507572,2.84992189476003,6.235308e-06,1.49012775351168,0.343979641754117,0.00852238573065733,3.60325554914098,0.200931265035431,0.01024548156,1.36225406669214,0.1312620657993,0.00858511005293522,3.98301910236063,0.02984553324,4.16652138228528,4.6005922523176,4.5283181753869,0.018560655,0.0103594439817,0.454481330752121,0.368237461156553,0.00935457012,0.01247276016,0.01247276016,0.01982277954,0.01247276016,0.10334572704,0.368237461156553,0.915632495890113,0.00311819004,0.018560655,1.73871039607593,2.6982947392267,0.018560655,0.464772401337967,0.728796613165324,4.76010678813445,0.00935457012,0.00935457012,0.8784772860024,4.49971599090565,2.2272786e-06,0.0025984917,3.70189076769724,0.535257543545023,0.033409179,0.0584445328902,0.1100431537902,0.00311819004,0.0571426885164678,2.19015637412667e-05,0.0025984917,0.38922576910169,0.574495257621562,0.38922576910169,0.018560655,2.35537475662512,0.0025984917,0.0025984917,0.348414681616553,0.000196742708794773,0.0200455074,0.1024548156,0.200931265035431,0.00101341152879444,0.915632495890113,0.00935457012,0.10334572704,0.368237461156553,1.49012775351168,6.40375778585829,0.191502452295431,0.01982277954,0.15947314776,0.0413867959944,0.0827735919888,0.00311819004,0.0495550927753413,0.00623638008,0.00916896357,0.0267897070008,0.00942881274,0.00311819004,0.00311819004,0.00311819004,0.00942881274,0.00916896357,0.0267897070008,11.6327077961478,0.1588792068,0.00311819004,0.00101341152879444,0.00101341152879444,0.1525685841,0.0653335056,2.2272786e-06,3.82749470997659,0.542718079756014,2.19015637412667e-05,0.11696924781,2.79087634020981,0.1312620657993,1.28548924119821,2.19015637412667e-05,0.0025984917,0.676594459332884,0.11696924781,0.376526579693967,0.077954751058154,0.018560655,2.19015637412667e-05,0.01024548156,0.0558438139116,2.85909085833003,0.205870059824745,0.13126095216,0.03296372328,2.19015637412667e-05,0.0486289161,2.2272786e-06,0.0653335056,1.80862859331168,0.193397299664745,0.01024548156,0.358438643924745,0.200931265035431,0.00916896357,0.331499803992431,0.200931265035431,0.03719555262,0.0200455074,0.0133636716,0.0066818358,0.200931265035431,0.0066818358,0.0486289161,0.200931265035431,0.00311819004,0.00311819004,0.00311819004,0.01024548156,0.00311819004,0.01024548156,0.02984553324,0.00311819004,0.01024548156,0.01024548156,0.01024548156,0.01024548156,0.01024548156,0.373877592057682,0.00935457012,0.01024548156,0.1525685841,0.00311819004,0.13033291941,0.0025984917,0.0278016339114,0.574495257621562,0.574495257621562,0.0290541069108,3.20300897791126,2.19015637412667e-05,0.00916896357,0.00311819004,2.19015637412667e-05,0.149249567763741,0.0235241453362705,2.2272786e-06,0.831007910446088,0.00101341152879444,0.00311819004,0.00311819004,0.0323196685753295,0.00916896357,0.00942881274,0.00942881274,0.00916896357,0.55183594358949,0.180480292392937,0.01247276016,0.13126095216,0.13126095216,0.0323196685753303,0.1525685841,,,,,,,,,,,,,,,,,,,,,,,
NH4t,ARGSS,298,187.265257294179,CS,CTPS1,CYSS,CYTK1,ADMDC,DAAD,EX_pime_e,ADPT,ADSL1r,ADSL2r,DALAt2r,ADSS,DAPDC,EX_pheme_e,DAPE,EX_pi_e,DASYN_HP,AGMHE,DBTS,AGMT,AHCYSNS,A5PISO,AHSERL2,AICART,AIRC2,AIRC3,AKO,ALAALAr,ALAD_L,ALAR,ALAt2r,ALAt4,ACCOAC,ACOATA,AMAOTr,ACONT,DDPA,ACP1_FMN,DHDPRy,DHDPS,DHFR,ACt2r,ADCL,DHFS,ANPRT,ANS2,ADK1,DHNPA,AOXSr,DHORD3,ARGDC,ARGN,EX_for_e,ARGSL,ARGSS,DHORTS,ARGt2r,ASAD,DHPS,ASNS2,DHPTDCs,DHQTi,ASP1DC,ASPCT,ASPK,EX_h2co3_e,EX_h2o_e,EX_h_e,EX_his__L_e,EX_ile__L_e,ASPO2,ASPT,ASPTA,DHQS,ATPS4r,EX_leu__L_e,DKMPPD,EX_met__L_e,EX_nh4_e,BTS2,BIOMASS_HP_published,C140SN,C160SN,C180SN,C181SN,C190cSN,EX_orn_e,CAT,DM_hmfurn_c,CBPS,DNMPPA,CHCOAL,CHORM,EX_thm_e,CHORS,DNTPPA,CLPNS_HP,DPCOAK,DPR,EX_urea_e,CO2t,EX_val__L_e,FADOX,DTMPK,GARFT,FBA,GART,GCALDD,FBP,GF6PTA,GFUCS,GHMT2r,GK1,GLNS,FMNRx2,FMNAT,ENO,PIt2r,FORt,GLUDy,GLUPRT,GLUR,FRD5,FRDO,FTHFLi,FUM,G1PACT,EX_ac_e,G3PD1ir,G3PD2,GLYCTO1,GLYK,G5SADs,G6PDH1,GMAND,GMHEPAT,GMHEPK,GALUi,GMHEPPA,GMPS2,GND,GAPD,LPSSYN_HP,GTPCI,EX_ala__D_e,EX_ala__L_e,MALS,H2CO3TP,EX_arg__L_e,H2Ot,MAN1PT2,MAN6PI,MCOATA,MDH4,HEMEti,MDRPD,EX_co2_e,ME1,HISabc,METAT,METabc,MOAT_HP,HSDy,MOHMT,MTAN,MTHFC,PGCD,MTHFD,MTHFR2,ICDHyr,MTRI,MTRK,PGI,NADK,IGPS,ILEabc,IMPC,NADS1,PGK,PMANM,IMPD,PGL,PGM,NDH_1,NDPK1,PGMT,NDPK2,KAS14,KAS15,KAS_HP,NDPK3,KAS_HP2,NDPK4,PGPP_HP,NDPK5,KDOCT2,KDOPP,KDOPS,NDPK7,NDPK8,PGSA_HP,NH4t,LEUabc,LPADSS_HP,NNATr,NNDPR,SHKK,PHETA1,PIMEtr,OCBT,SHSL2r,PNTK,OMPDC,PPA,OOR3r,ORNTA,PPCDC,SPMS,ORNt2r,ORPT,P5CD,P5CR,PABB,PANTS,PAPPT3,PASYN_HP,PDH2,TALA,THDPS,PGAMT,PPNCL2,PPND,THMabc,PPNDH,PPS,TKT1,PPTGS,TKT2,PRAGSr,TMDSf,TPI,PRAIS,TRDR,PRAIi,TRPS1,TRPS2,PRASCSi,TRPS3,TYRTA,PRFGS,U23GAAT_HP,U2GAAT,U2GAAT2,UAAGDS,UAGAAT_HP,UAGCVT,UAGDP,UAGDP2,UAGPT3,UAMAGS,UAMAS,UAPGR,UDCPDP,PRPPS,UDPG4E,UGMDDS,PSCVT,UHGADA_HP,UMPK,UNK2,PSD_HP,PSERT,PSP_L,PSSA_HP,UREAt,PTPATi,URIDK2r,USHD_HP,VALTA,VALabc,SK_ahcys_c,DM_amob_c,PUTA3,QULNS,RFAC_HP,RFA_HP,RHCCE,RNDR1,RNDR2,RNDR3,RNDR4,RPE,RPI,S7PI,SDPDS,SDPTA,SERAT,SHK3Dr,,,,,,,,,,,,,,,,,,,,,,,
