table_new_1,table_new_2,table_new_3,table_new_4,table_new_5,table_new_6,table_new_7,table_new_8,table_new_9,table_new_10,table_new_11,table_new_12,table_new_13,table_new_14,table_new_15,table_new_16,table_new_17,table_new_18,table_new_19,table_new_20,table_new_21,table_new_22,table_new_23,table_new_24,table_new_25,table_new_26,table_new_27,table_new_28,table_new_29,table_new_30,table_new_31,table_new_32,table_new_33,table_new_34,table_new_35,table_new_36,table_new_37,table_new_38,table_new_39,table_new_40,table_new_41,table_new_42,table_new_43,table_new_44,table_new_45,table_new_46,table_new_47,table_new_48,table_new_49,table_new_50,table_new_51,table_new_52,table_new_53,table_new_54,table_new_55,table_new_56,table_new_57,table_new_58,table_new_59,table_new_60,table_new_61,table_new_62,table_new_63,table_new_64,table_new_65,table_new_66,table_new_67,table_new_68,table_new_69,table_new_70,table_new_71,table_new_72,table_new_73,table_new_74,table_new_75,table_new_76,table_new_77,table_new_78,table_new_79,table_new_80,table_new_81,table_new_82,table_new_83,table_new_84,table_new_85,table_new_86,table_new_87,table_new_88,table_new_89,table_new_90,table_new_91,table_new_92,table_new_93,table_new_94,table_new_95,table_new_96,table_new_97,table_new_98,table_new_99,table_new_100,table_new_101,table_new_102,table_new_103,table_new_104,table_new_105,table_new_106,table_new_107,table_new_108,table_new_109,table_new_110,table_new_111,table_new_112,table_new_113,table_new_114,table_new_115,table_new_116,table_new_117,table_new_118
0.00684504766183991,0.00684504774470559,0.00684504774470559,0.00684504774470559,0.00684504766183982,0.00684504774470559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00108446236094228,0.00108446236094228,0.00108446236094228,0.00108446236094228,0.00108446240347849,0.00108446236094228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001223554793542,0.000286136928921081,0.056316849941715,0.000179945846979215,0.0561862460628037,0.00036797837315547,0.000410251689853124,0.00036797837315547,0.000410251689853124,0.000123176453441499,0.000346590398282987,0.000458792856620674,0.00036797837315547,0.000410251689853124,0.00036797837315547,0.000453034437288785,6.36612915701371e-05,9.54558811514543e-05,0.000190681047769627,0.000179945846979215,0.000366687123694251,0.00036797837315547,0.000410495304989898,0.000410251689853124,0.000179945846979215,0.000286136928921081,0.000105629930788273,0.000286136928921081,3.16880366426631e-05,0.000235371282342459,0.000169252135637343,0.000286136928921081,0.000286136928921081,0.000179945846979215,0.000286136928921081,1.7957915796519e-05,0.000202449801751936,7.60735187969042e-05,3.3659937579244e-05,7.96672501951305e-05,0.000147589174210316,7.72509845253868e-05,3.62388670491274e-06,0.000182672088602776,7.82879104921702e-05,0.000221297784761543,1.93848044547698e-05,7.72509845253868e-05,0.000182672088602776,7.82879104921702e-05,0.000100663332397903,0.00022857950649634,0.000142340757275445,3.62388670491274e-06,0.000406652305534791,0.000286135224059648,0.000227023247962643,0.000100663332397903,6.39931987732249e-05,0.000287400646648943,0.000532113462319628,0.000113316936885449,7.43856064880852e-05,0.000243016088193085,0.00022857950649634,5.94211576695222e-06,6.45703556870839e-05,3.3659937579244e-05,1.04691943614843e-05,3.62388670491274e-06,3.62388670491274e-06,0.000286136928921081,0.000286136928921081,4.20303038171341e-06,0.000142340757275445,0.000406652305534791,8.39689671465749e-05,7.96672501951305e-05,1.04691943614461e-05,0.000235371282342459,0.000147223528408014,0.000179945846979215,9.70998178121069e-05,0.000286135224059648,7.43856064880852e-05,0.000227023247962643,8.5056064133315e-05,6.39931987732249e-05,2.1428369436206e-05,2.03866925122809e-05,0.000287400646648943,1.95979971678159e-05,1.78151376943921e-05,1.00399776697792e-05,0.000346590398282987,0.000453034437288785,8.4546633395308e-05,0.000410251689853124,0.000410251689853124,8.4546633395308e-05,8.4546633395308e-05,7.75505063905025e-05,8.5056064133315e-05,1.7957915796519e-05,0.000286136928921081,0.000473813511686569,0.0001223554793542,8.05268496064537e-06,0.000123176453441499,0.000366687123694251,0.000458792856620674,0.000410495304989898,2.58785310126738e-06,8.5056064133315e-05,9.5458323251674e-05,0.000113316936885449,3.62388670491274e-06,
1.36287908915547e-05,1.36287909209564e-05,1.36287908915547e-05,1.36225177585393e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00321998906953268,0.0032199890712367,0.00160998753864325,0.00160998763306792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00689097627078702,0.00689097627078702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0167556113688007,0.00295805347655238,7.90177720773767e-06,0.0152553792383443,5.07327495142817e-05,0.000296961438454462,0.000296961438454462,6.34128729819043e-06,0.000296961438454462,3.40561546189911e-06,0.000296961438454462,0.0502248439853755,5.41058294084573e-06,0.00029697398008502,0.000296961438454462,8.77822258962217e-06,0.00298929432951456,0.0167130121632564,0.0335129064515038,0.00301486669762285,0.0295727053903531,0.0167572950827031,0.0167556113688007,1.73285825874007e-06,9.45570033995466e-06,0.000103366978464104,0.00291288960757422,1.81768194615906e-05,3.97698320788614e-06,0.00303443340549992,9.40420155660059e-06,4.03036553282311e-06,0.0152081549636982,3.97698320788614e-06,9.40420155660059e-06,9.76336181133589e-05,5.5943969626427e-05,0.00301625658603833,4.03036553282311e-06,2.96313249441033e-06,3.3475192283472e-05,0.0502248439853755,8.45934287063699e-06,5.5943969626427e-05,4.1751933411046e-05,2.19129390466441e-06,8.45934287063699e-06,5.53191569685127e-06,0.000253395643085241,2.05644151514382e-05,3.8294697437052e-06,0.0152553792383443,0.000293128523207857,5.5943969626427e-05,8.25436715566293e-06,2.96313249441033e-06,1.42396662671726e-05,9.69527764163244e-06,1.73285825874007e-06,0.0502248439853755,3.3475192283472e-05,1.81768194615246e-05,1.60280200926354e-06,1.60275474512302e-06,1.18347971227121e-05,0.015137434284098,4.1751933411046e-05,2.58582695678846e-06,2.58582695678846e-06,2.58582695678846e-06,3.8294697437052e-06,2.19129390466441e-06,2.28621926688329e-06,5.96814788877964e-06,5.53191569685127e-06,0.000253395643085241,0.00303557212123841,0.000296961438454462,0.000593789926437005,0.000296961438454462,0.000296961438454462,0.000593789926437005,0.000593789926437005,0.000593429756533808,9.45570033995466e-06,0.00389295424993916,0.000889671038942032,7.90177720773767e-06,0.000880824319754727,0.00303506953721533,0.00390042552436859,8.77822258962217e-06,0.00390042552436859,0.00390042552436859,6.34128729819043e-06,0.0152081549636982,3.40561546189911e-06,0.00029697398008502,5.5943969626427e-05,8.25436715566293e-06,0.00296619298264762,2.05644151514382e-05,,,,,,,,,,,,,,,,
0.016755610223739,0.0029581111104095,7.90120466108088e-06,0.0152553646247038,5.04345925668309e-05,0.000296967119806949,0.000296967119806949,6.34078989429111e-06,0.000296967119806949,3.4053483290068e-06,0.000296967119806945,0.0502248457144546,5.41012971067012e-06,0.000296979660453755,0.000296967119806949,8.59098617180551e-06,0.00298928293855744,0.0167130162302348,0.0335129040293116,0.00301485327196627,0.029572942929833,0.0167572938055726,0.016755610223739,1.43454893438452e-06,9.45495864477196e-06,0.00010352380208376,0.00291244618758649,1.81753936909388e-05,3.97667125750915e-06,0.00303414538336119,9.40346390092966e-06,4.03004939519315e-06,0.0152080620547203,1.30376790341362e-06,3.97667125750915e-06,9.40346390092966e-06,9.77899589546007e-05,5.60215810000847e-05,0.00301596998967025,4.03004939519315e-06,2.96290006941615e-06,3.34706959213005e-05,0.0502248457144546,8.6053215668791e-06,5.60215810000847e-05,4.17467878299979e-05,2.19112202187732e-06,8.6053215668791e-06,5.5314817792064e-06,0.000253408215939999,2.05628021003601e-05,3.82916936412982e-06,0.0152553646247038,0.000293134505210181,5.6021581000083e-05,9.71609249505686e-06,2.96290006941615e-06,1.40781392910716e-05,9.87040776458115e-06,1.43454893438452e-06,0.0502248457144546,3.34706959213005e-05,1.81753936909388e-05,1.60267628716046e-06,1.60267628715872e-06,1.20016746114147e-05,0.0151345770368451,4.17467878299979e-05,3.82916936412982e-06,2.19112202187732e-06,9.02410603543374e-06,5.5314817792064e-06,0.000253408215939999,0.00303557928918554,0.000296967119806949,0.000593801299570475,0.000296967119806945,0.000296967119806945,0.000593801299570475,0.000593801299570475,0.000593441157918627,9.45495864477196e-06,0.00389298108982,0.000889688178167614,7.90120466108088e-06,0.000880842152907653,0.00303507674458462,0.00390045177821054,8.59098617180551e-06,0.00390045177821054,0.00390045177821054,6.34078989429111e-06,0.0152080620547203,3.4053483290068e-06,0.000296979660453755,5.6021581000083e-05,8.71821531353849e-06,0.00296314042768511,2.05628021003601e-05,,,,,,,,,,,,,,,,,,,
0.0167556081865076,0.00295816954018634,7.90009844381465e-06,0.0152557189745814,5.09025731379037e-05,0.000296972810167825,0.000296972810167825,6.33990214469159e-06,0.000296972810167825,3.40487155930062e-06,0.000296972810167825,0.0502248454760696,5.409389216008e-06,0.000296985349058863,0.000296972810167825,8.58978338093546e-06,0.00298943213791181,0.0167130201515816,0.033512899719137,0.0295736298705346,0.0167572915326294,0.0167556081865076,1.73247974335437e-06,9.45363489238821e-06,9.97748440334121e-05,0.00291626671126292,1.81728490240562e-05,3.97611449906511e-06,0.00303421440432039,9.40214735812607e-06,4.02948516348145e-06,0.015208507124272,3.97611449906511e-06,9.40214735812607e-06,9.76083277869355e-05,0.00301604155529633,4.02948516348145e-06,2.96248524517696e-06,3.34660146610322e-05,0.0502248454760696,6.04523710942897e-06,4.17409130581085e-05,2.19081525131264e-06,6.04523710942897e-06,5.53070733772323e-06,0.000253419904741037,2.05599231815467e-05,3.8286332568584e-06,0.0152557189745814,0.000293140732160681,5.59298655659762e-05,5.59298655659762e-05,8.41131901146638e-06,2.96248524517696e-06,1.40761682649541e-05,7.5803796873563e-06,1.73247974335437e-06,0.0502248454760696,3.34660146610322e-05,1.81728490239903e-05,1.60245190261978e-06,1.60245190261978e-06,1.18322119992374e-05,0.0151345847910341,4.17409130581085e-05,3.8286332568584e-06,2.19081525131264e-06,4.45059498982089e-06,3.96072402164549e-06,0.0182138885147669,5.53070733772323e-06,0.000253419967374935,0.0030356480857946,0.000296972810167825,0.00059381269890465,0.000296972810167825,0.000296972810167825,0.00059381269890465,0.00059381269890465,0.000593452607674849,9.45363489238821e-06,0.00389307164765607,0.000889705419103084,7.90009844381465e-06,0.000881377390813851,0.00303514561155296,0.00390054129010426,8.58978338093546e-06,0.00390054129010426,0.00390054129010426,6.33990214469159e-06,0.015208507124272,3.40487155930062e-06,0.000296985349058863,5.59298655659762e-05,8.41131901146638e-06,0.00296277178605759,2.05599231815467e-05,,,,,,,,,,,,,,,,,,,,
0.00100463658572032,0.00100463658572032,0.00100463658572032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
