Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod
ADPT,0,0.0651694260115795,ADD,0,0.065057435233538,0,4.15687616239779e-06,0,0
ADPT,0,0.0651694260115795,HXPRT,0,0.0650574352335381,0,0,0,0
ALAD_L,0,19.98022714552,FADOX,0,37.0415308395713,0,24.0458318570818,0,0
ANS2,0,3.30013014251948,ANS,0,3.12412320146649,0.0346406346736722,0,0,0
DHPS,0,0.0346406346736672,FOLD3,0,0.0345984239962974,0,0,0,0
DHPS,0,0.0346406346736672,HPPK,0,0.0345984239962974,0,0,0,0
CAT,0,0.0323489622475122,CCP,0,0.0646068276406742,-0.06235314241261,-0.191216303398671,0,0
GARFT,0,0.389623350835431,FTHFD,0,51.4690628771896,0,0,0,0
GART,0,0.387235009584505,FTHFLi,0,51.470241523615,0,4.0875948915442e-05,0,0
HCO3E,-999998.888357849,999999,H2CO3D,-999998.888357849,999999,-0.0191216303398671,0,-1,-1
HCO3E,-999998.888357849,999999,H2CO3D2,-999999,999998.888357849,-0.0191216303398671,0,-1,-1
HEMEti,0,0,CPPPGO,0,2.85664148173134e-06,1.95097534933454,0,0,0
HEMEti,0,0,FCLT,0,2.85664148173134e-06,1.95097534933454,0,0,0
HEMEti,0,0,FE2abc,0,2.85664148173134e-06,1.95097534933454,-12,0,0
HEMEti,0,0,GLUTRR,0,3.32549414710579e-05,1.95097534933454,0,0,0
HEMEti,0,0,GLUTRS,0,3.32549414710579e-05,1.95097534933454,4.0875948915442e-05,0,0
HEMEti,0,0,G1SAT,0,3.32549414710579e-05,1.95097534933454,-12.6060614347383,0,0
HEMEti,0,0,HMBS,0,2.85664148173134e-06,1.95097534933454,0,0,0
HEMEti,0,0,PPBNGS,0,1.66226465237782e-05,1.95097534933454,4.15687616239779e-06,0,0
HEMEti,0,0,PPPGO,0,2.85664148173134e-06,1.95097534933454,0.0175974424142255,0,0
HEMEti,0,0,UPP3S,0,2.85664148173134e-06,1.95097534933454,4.15687616239779e-06,0,0
HEMEti,0,0,UPPDC1,0,2.85664148173134e-06,1.95097534933454,0,0,0
ME1,-16.0101028608624,4.74603834953274,AKO,0,8.06512059753276,0,0.375013968475631,-1,0
ME1,-16.0101028608624,4.74603834953274,FADOX,0,37.0415308395713,0,24.0458318570818,-1,0
