Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod,g_min_Fluxes,g_max_Fluxes,l_min_Fluxes,l_max_Fluxes
ADPT,0,0.0651694260115795,ADD,0,0.065057435233538,0,4.15687616239779e-06,0,0,0,2.04497807576587e-10,NaN,NaN
ADPT,0,0.0651694260115795,HXPRT,0,0.0650574352335381,0,0,0,0,0,2.23900287199541e-10,NaN,NaN
ALAD_L,0,19.98022714552,FADOX,0,37.0415308395713,0,24.0458318570818,0,0,0,4.47133885472795e-10,NaN,NaN
ANS2,0,3.30013014251948,ANS,0,3.12412320146649,0.0346406346736722,0,0,0,0,2.05186950763547e-10,NaN,NaN
DHPS,0,0.0346406346736672,FOLD3,0,0.0345984239962974,0,0,0,0,0,7.80001840894329e-10,NaN,NaN
DHPS,0,0.0346406346736672,HPPK,0,0.0345984239962974,0,0,0,0,0,7.80001840894329e-10,NaN,NaN
CAT,0,0.0323489622475122,CCP,0,0.0646068276406742,-0.06235314241261,-0.191216303398671,0,0,0,1.31929455266872e-09,NaN,NaN
GARFT,0,0.389623350835431,FTHFD,0,51.4690628771896,0,0,0,0,0,3.07109226937996e-10,NaN,NaN
GART,0,0.387235009584505,FTHFLi,0,51.470241523615,0,4.0875948915442e-05,0,0,0,0.0235909653344066,0.0235909650254623,0.0235909649079531
HCO3E,-999998.888357849,999999,H2CO3D,-999998.888357849,999999,-0.0191216303398671,0,-1,-1,-999996.767136741,2.23286326082311,2.23286325851752,999999
HCO3E,-999998.888357849,999999,H2CO3D2,-999999,999998.888357849,-0.0191216303398671,0,-1,-1,-2.23286325854975,999996.767136741,-999999,-2.23286325851751
HEMEti,0,0,CPPPGO,0,2.85664148173134e-06,1.95097534933454,0,0,0,0,1.31138143392449e-11,4.15687616084067e-06,4.15687616084067e-06
HEMEti,0,0,FCLT,0,2.85664148173134e-06,1.95097534933454,0,0,0,0,1.31138143392449e-11,4.15687616084067e-06,4.15687616084067e-06
HEMEti,0,0,FE2abc,0,2.85664148173134e-06,1.95097534933454,-12,0,0,0,1.31138143392449e-11,4.15687616084067e-06,4.15687616084067e-06
HEMEti,0,0,GLUTRR,0,3.32549414710579e-05,1.95097534933454,0,0,0,0,1.04910514713959e-10,3.32550092867254e-05,3.32550092867254e-05
HEMEti,0,0,GLUTRS,0,3.32549414710579e-05,1.95097534933454,4.0875948915442e-05,0,0,0,1.04910514713959e-10,3.32550092867254e-05,3.32550092867254e-05
HEMEti,0,0,G1SAT,0,3.32549414710579e-05,1.95097534933454,-12.6060614347383,0,0,0,1.04910514713959e-10,3.32550092867254e-05,3.32550092867254e-05
HEMEti,0,0,HMBS,0,2.85664148173134e-06,1.95097534933454,0,0,0,0,1.31138143392449e-11,4.15687616084067e-06,4.15687616084067e-06
HEMEti,0,0,PPBNGS,0,1.66226465237782e-05,1.95097534933454,4.15687616239779e-06,0,0,0,5.24552573569796e-11,1.66275046433627e-05,1.66275046433627e-05
HEMEti,0,0,PPPGO,0,2.85664148173134e-06,1.95097534933454,0.0175974424142255,0,0,0,1.31138143392449e-11,4.15687616084067e-06,4.15687616084067e-06
HEMEti,0,0,UPP3S,0,2.85664148173134e-06,1.95097534933454,4.15687616239779e-06,0,0,0,1.31138143392449e-11,4.15687616084067e-06,4.15687616084067e-06
HEMEti,0,0,UPPDC1,0,2.85664148173134e-06,1.95097534933454,0,0,0,0,1.31138143392449e-11,4.15687616084067e-06,4.15687616084067e-06
ME1,-16.0101028608624,4.74603834953274,AKO,0,8.06512059753276,0,0.375013968475631,-1,0,NaN,NaN,0,1.61338636894826e-10
ME1,-16.0101028608624,4.74603834953274,FADOX,0,37.0415308395713,0,24.0458318570818,-1,0,NaN,NaN,0,4.47133885472795e-10
KAS15,0,0.23172644721145,ACOATA,0,0.231726447211449,0,0,0,0,0,0.231726447236724,0.231726447236724,0.231726447236724
KAS15,0,0.23172644721145,KAS14,0,0.231726447211449,0,0.0346406346736714,0,0,0,0.23172644721145,0.23172644721145,0.23172644721145
NH4t,-44.6444747047499,7.02472833084593,ARGSL,0,9.58095355766058,12.6060614347383,0,-1,0,NaN,NaN,0,-9.44984923645364e-11
NH4t,-44.6444747047499,7.02472833084593,ARGSS,0,9.58095355766058,12.6060614347383,4.15687616084067e-06,-1,0,NaN,NaN,0,-9.44984923645364e-11
NH4t,-44.6444747047499,7.02472833084593,OCBT,0,9.58095355766058,12.6060614347383,0.1669678591271,-1,0,NaN,NaN,0,-9.44984923645364e-11
NH4t,-44.6444747047499,7.02472833084593,UREAt,-17.8241063136382,0,12.6060614347383,0,-1,-0,NaN,NaN,-7.72286679051604e-10,-0
TKT2,-3.4370669339714,7.29677100323971,GND,0,21.9562954200689,0.00581962662517694,0,-1,0,NaN,NaN,0,8.48649150952951e-10
TKT2,-3.4370669339714,7.29677100323971,PGL,0,26.1917314728379,0.00581962662517694,6.92812693473335e-06,-1,0,NaN,NaN,0,1.23138832464065e-10
TRPS1,0,3.300130142511,TRPS2,0,3.30013014251948,0.284750173893748,0.060319737157266,0,0,0,0.0374118854631441,0.037411885447566,0.0374118854397332
TRPS1,0,3.300130142511,TRPS3,0,3.30013014251948,0.284750173893748,0,0,0,0,0.0374118854631441,0.037411885447566,0.0374118854397332
UREA,0,11.089445270926,UREAt,-17.8241063136382,0,0,0,0,-0,-7.72286679051604e-10,-0,NaN,NaN
URIDK2r,-0.0171124735287941,25.733673087705,DUTPDP,0,25.734528710525,13.0213769257174,4.15687616239779e-06,-1,0,NaN,NaN,0,-6.07194294843794e-11
RNDR4,0,0.0171124735287941,DCTPD,0,0.0171073183361971,0.037411885447566,-0.375013968475631,0,0,0,3.40436043938519e-10,NaN,NaN
RPE,-3.32684611314084,14.6089444754996,GND,0,21.9562954200689,0.037411885447566,0,-1,0,NaN,NaN,0,1.89893658089635e-10
RPE,-3.32684611314084,14.6089444754996,PGL,0,26.1917314728379,0.037411885447566,6.92812693473335e-06,-1,0,NaN,NaN,0,1.89868678071581e-10
ALAR,-9.9980878388742,9.98213930660859,DALAt2r,0,10,0,0,-1,0,NaN,NaN,9.99999999895674,10
ATPS4r,-9.43749458062353,59.2284440462166,ACKr,-999999,0.0169167879168177,0,0,-1,-1,-999999,-11.0597290509422,NaN,NaN
ATPS4r,-9.43749458062353,59.2284440462166,ACt2r,-15.8021857235581,0,0,0,-1,-0,-11.065548678979,-11.0655486699304,NaN,NaN
GART,0,0.387235009584505,GARFT,0,0.389623350835431,0,0,0,0,0.351423003101912,0.375013968420085,0.375013968475626,0.375013968468269
G3PD2,-24.8940212459313,41.8788010792517,G3PD1ir,-24.8872795976659,41.8855469581515,0,-0.27855157872524,-1,-1,16.8638235070683,16.8638235122402,NaN,NaN
ME1,-16.0101028608624,4.74603834953274,FRD5,-10.2251561140874,14.0735850031488,0,0,-1,-1,NaN,NaN,1.95097534643603,1.9509753495578
ME1,-16.0101028608624,4.74603834953274,FUM,-15.7793913856149,36.5972497240409,0,0,-1,-1,NaN,NaN,-1.39383339658911,-1.39383339176615
NH4t,-44.6444747047499,7.02472833084593,ATPS4r,-9.43749458062353,59.2284440462166,12.6060614347383,0,-1,-1,NaN,NaN,41.1198912685373,41.119891272906
TKT1,-0.131865580261967,7.31217287179779,TALA,-0.155144086762721,7.31100829014854,0,0.0116392532503539,-1,-1,NaN,NaN,-0.155144086760391,-0.155144086780954
