Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod,g_min_Fluxes,g_max_Fluxes,l_min_Fluxes,l_max_Fluxes
ACACT1r,-8.86501507738546,7.25128880445573,3HAD100,0,18.5891438150125,0,0,-1,0,0,-3.83238579759748e-11,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3HAD40,0,8.88249729091898,0,0,-1,0,0,-1.79372905417807e-11,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3HAD60,0,8.88249729091779,0,0,-1,0,0,-1.95909954925355e-12,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3HAD80,0,8.88249729091918,0,-0.00511380027330688,-1,0,0,-1.68916269860375e-11,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3OAR40,0,8.88249729091899,0,0,-1,0,0,-1.79625203600153e-11,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3OAR60,0,8.88249729091774,0,0,-1,0,0,-1.93267624126747e-12,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3OAR80,0,8.88249729091922,0,0,-1,0,0,-1.69393388205208e-11,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3OAS100,0,18.5891438150125,0,0,-1,0,0,-3.83238579759748e-11,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3OAR100,0,18.5891438150126,0,0,-1,0,0,-3.83124643121846e-11,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3OAS60,0,8.88249729091779,0,0,-1,0,0,-1.95909954925355e-12,NaN,NaN
ACACT1r,-8.86501507738546,7.25128880445573,3OAS80,0,8.88249729091918,0,0,-1,0,0,-1.68916269860375e-11,NaN,NaN
ACACT2r,-8.86501507738546,7.25128880445573,3HAD100,0,18.5891438150125,0,0,-1,0,0,-3.83238579759748e-11,NaN,NaN
ACACT2r,-8.86501507738546,7.25128880445573,3HAD40,0,8.88249729091898,0,0,-1,0,0,-1.79372905417807e-11,NaN,NaN
ACACT2r,-8.86501507738546,7.25128880445573,3HAD60,0,8.88249729091779,0,0,-1,0,0,-1.95909954925355e-12,NaN,NaN
ACACT2r,-8.86501507738546,7.25128880445573,3HAD80,0,8.88249729091918,0,-0.00511380027330688,-1,0,0,-1.68916269860375e-11,NaN,NaN
ACACT2r,-8.86501507738546,7.25128880445573,3OAR40,0,8.88249729091899,0,0,-1,0,0,-1.79625203600153e-11,NaN,NaN
