Organism,net_diff,median_net_diff
STM_v1_0,11.043618136290874,-0.011771941489212727
e_coli_core,115.93137901720822,166.22725047091996
iIT341,-15.664132805491626,0.00014964724509671908
iJO1366,-0.6983006592984886,-24.547184319718273
iML1515,8.934828522779533,-21.27804732783537
iNJ661,1.3454162771030291,0.0019443689124795803
iPC815,-2.2311497502200357,-0.0016768542416535847
iSSON_1240,7.554119809357986,-24.67848170996096
iYL1228,-7.962119824780124,-0.03439215864225134
