Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod
3OAS120,0,16.8577491238658,AACPS7,0,115.820326242272,0.271711331972907,0.271711331972938,0,0
3OAS120,0,16.8577491238658,FACOAE120,0,44.1220290446655,0.271711331972907,0.271711331972907,0,0
3OAS120,0,16.8577491238658,ECOAH6,-16.8518667554828,0,0.271711331972907,0,0,-0
3OAS120,0,16.8577491238658,HACD6i,0,16.8518667554828,0.271711331972907,0,0,0
3OAS120,0,16.8577491238658,ACACT9,0,16.8518667554828,0.271711331972907,0,0,0
3OAS160,0,16.8523050421638,AACPS3,0,115.820326242237,0,0,0,0
3OAS160,0,16.8523050421638,FACOAE160,0,44.1220290446678,0,0.271711331972907,0,0
3HAD120,0,16.8577491238658,AACPS7,0,115.820326242272,0,0.271711331972938,0,0
3HAD120,0,16.8577491238658,FACOAE120,0,44.1220290446655,0,0.271711331972907,0,0
3HAD120,0,16.8577491238658,ECOAH6,-16.8518667554828,0,0,0,0,-0
3HAD120,0,16.8577491238658,HACD6i,0,16.8518667554828,0,0,0,0
3HAD120,0,16.8577491238658,ACACT9,0,16.8518667554828,0,0,0,0
3HAD140,0,16.8534951649032,FACOAE140,0,44.1228393225666,0,0,0,0
3HAD160,0,16.8523050421638,AACPS3,0,115.820326242237,0,0,0,0
3HAD160,0,16.8523050421638,FACOAE160,0,44.1220290446678,0,0.271711331972907,0,0
ACHBS,0,7.64152291482688,ACLS_a,0,7.64152291482619,0.319047074381081,0,0,0
ACHBS,0,7.64152291482688,ilvg,0,7.64152291482619,0.319047074381081,0,0,0
3OAR120,0,16.8577491238658,AACPS7,0,115.820326242272,0,0.271711331972938,0,0
3OAR120,0,16.8577491238658,FACOAE120,0,44.1220290446655,0,0.271711331972907,0,0
3OAR120,0,16.8577491238658,ECOAH6,-16.8518667554828,0,0,0,0,-0
3OAR120,0,16.8577491238658,HACD6i,0,16.8518667554828,0,0,0,0
3OAR120,0,16.8577491238658,ACACT9,0,16.8518667554828,0,0,0,0
3OAR160,0,16.8523050421638,AACPS3,0,115.820326242237,0,0,0,0
3OAR160,0,16.8523050421638,FACOAE160,0,44.1220290446678,0,0.271711331972907,0,0
ACONTa,-13.3397586289339,39.6070548273474,FGLU,0,14.0157674785578,0,0,-1,0
ACONTa,-13.3397586289339,39.6070548273474,FORAMD,0,14.0157674785578,0,-48.2595357728445,-1,0
ACONTa,-13.3397586289339,39.6070548273474,HISDr,0,14.0157674785578,0,0,-1,0
ACONTa,-13.3397586289339,39.6070548273474,IZPN,0,14.0157674785578,0,0,-1,0
ACONTa,-13.3397586289339,39.6070548273474,URCN,0,14.0157674785578,0,0.0229380249555025,-1,0
ACONTb,-13.3397586289339,39.6070548273474,FGLU,0,14.0157674785578,0,0,-1,0
ACONTb,-13.3397586289339,39.6070548273474,FORAMD,0,14.0157674785578,0,-48.2595357728445,-1,0
ACONTb,-13.3397586289339,39.6070548273474,HISDr,0,14.0157674785578,0,0,-1,0
ACONTb,-13.3397586289339,39.6070548273474,IZPN,0,14.0157674785578,0,0,-1,0
ACONTb,-13.3397586289339,39.6070548273474,URCN,0,14.0157674785578,0,0.0229380249555025,-1,0
ASNS2,0,115.830961139658,ASNS1,0,57.9154805698262,0,0,0,0
CS,0,116.645368132663,FGLU,0,14.0157674785578,0,0,0,0
CS,0,116.645368132663,FORAMD,0,14.0157674785578,0,-48.2595357728445,0,0
CS,0,116.645368132663,HISDr,0,14.0157674785578,0,0,0,0
CS,0,116.645368132663,IZPN,0,14.0157674785578,0,0,0,0
CS,0,116.645368132663,URCN,0,14.0157674785578,0,0.0229380249555025,0,0
CYSTGL,0,7.64152291482674,THRD_L,0,7.641522914827,0.0688140748665076,0,0,0
CYS,-115.811307432203,66.9393641836086,CYSS,0,115.820326242257,0.2074848620975,0,-1,0
CYS,-115.811307432203,66.9393641836086,SERAT,0,115.82032624225,0.2074848620975,0,-1,0
CYTK1,-38.603173103251,115.823928553092,NTD4,0,115.820326242257,0,0,-1,0
DALAt2pp,0,5.50062339535664,DALAtex,-4.36744776026194,0,0,0.272128386972098,0,-0
DHORD2,0,15.4430775835211,DHORD5,0,15.4430775835222,0.165779362178455,0,0,0
DNAMTn2r,-0.0990505623078661,29.489462123292,METS,0,29.4944146490422,0,0,-1,0
DNAMTn2r,-0.0990505623078661,29.489462123292,MTHFR2,0,29.4944146490422,0,0,-1,0
EAR121y,0,9.56503682040676,EAR121x,0,9.56503682040623,0.223124424567161,0,0,0
EAR141y,0,9.56503682040647,EAR141x,0,9.56503682040653,0,0,0,0
EAR161y,0,7.08437808180255,EAR161x,0,7.08437808180318,0,0.0485869074057463,0,0
EAR181y,0,5.62355560919612,EAR181x,0,5.62355560919451,0,0.0425396099174774,0,0
EAR40y,0,5.10553831282222,EAR40x,0,5.10553831282219,0,0,0,0
EAR60y,0,5.10553831282221,EAR60x,0,5.1055383128222,0,0,0,0
EAR80y,0,5.10553831282213,EAR80x,0,5.10553831282219,0,0,0,0
FUM,-17.9284103626171,1000,SUCCt3pp,0,154.427101656365,0,0,-1,0
GARFT,-115.807032620508,8.92102397628491,GART,0,115.820326242258,0,0,-1,0
G5SD,0,115.830283425605,NACODA,0,57.9151417128047,0,0,0,0
GLCtex_copy2,0,1000,GLCtex_copy1,-999.228688705013,10.457,0,0,0,-1
GLU5K,0,115.830283425605,NACODA,0,57.9151417128047,0,0,0,0
GLYCtpp,-28.9551806110777,15.6538953499187,GLYCtex,-15.6539944004353,0,0,0,-1,-0
FLDR,0,48.0673746643938,NDPK7,-28.6182679540283,115.821473142959,0,0.165779362178455,0,-1
FLDR,0,48.0673746643938,NDPK8,-48.0586686454413,115.821212483712,0,0,0,-1
HCYSMT,0,57.9151156468793,METS,0,29.4944146490422,0,0,0,0
HCYSMT,0,57.9151156468793,MTHFR2,0,29.4944146490422,0,0,0,0
ICDHyr,-13.6111016250688,28.5387550039998,FGLU,0,14.0157674785578,0,0,-1,0
ICDHyr,-13.6111016250688,28.5387550039998,FORAMD,0,14.0157674785578,0,-48.2595357728445,-1,0
ICDHyr,-13.6111016250688,28.5387550039998,HISDr,0,14.0157674785578,0,0,-1,0
ICDHyr,-13.6111016250688,28.5387550039998,IZPN,0,14.0157674785578,0,0,-1,0
ICDHyr,-13.6111016250688,28.5387550039998,URCN,0,14.0157674785578,0,0.0229380249555025,-1,0
KAS15,0,5.1055383128222,KAS14,0,5.10553831282222,0.306535424405352,0.276298936964008,0,0
NDPK1,-999.97419473425,1000,ADK3,-1000,999.97419473425,0,0,-1,-1
NDPK5,-48.0586686454486,115.821473142937,RNTR2c,0,48.0598155461451,0,0,-1,0
MTHFC,-30.2283776600752,37.7167175737993,GART,0,115.820326242258,0,0,-1,0
MTHFC,-30.2283776600752,37.7167175737993,PFL,0,54.5780246218959,0,0,-1,0
MTHFD,-30.2283776600752,37.7167175737993,GART,0,115.820326242258,0.662074811215575,0,-1,0
MTHFD,-30.2283776600752,37.7167175737993,PFL,0,54.5780246218959,0.662074811215575,0,-1,0
PAPSR,0,11.0689018516398,GRXR,0,48.0763934744435,0,0,0,0
PAPSR,0,11.0689018516398,GTHOr,0,48.0763934744436,0,0,0,0
PAPSR,0,11.0689018516398,PAPSR2,0,11.0689018516382,0,0,0,0
PGPP181,0,28.9551232660459,2AGPG181tipp,0,38.6067754140857,0.00975908698106835,0.0485869074057463,0,0
PGPP181,0,28.9551232660459,2AGPGAT181,0,38.6067754140848,0.00975908698106835,0,0,0
PGPP181,0,28.9551232660459,FACOAL181t2pp,0,44.1220290446696,0.00975908698106835,0,0,0
PGPP181,0,28.9551232660459,PGPP181pp,0,27.2518728092036,0.00975908698106835,0,0,0
PGPP181,0,28.9551232660459,PGP181abcpp,0,27.2518728092036,0.00975908698106835,0,0,0
PGPP181,0,28.9551232660459,PLIPA1G181pp,0,38.6067754140857,0.00975908698106835,0,0,0
PG160abcpp,0,38.6069638707251,PGP160abcpp,0,27.2520333753058,0,0,0,0
PG160abcpp,0,38.6069638707251,PGPP160pp,0,27.2520333753058,0,0,0,0
PG161abcpp,0,38.6068339581536,PGP161abcpp,0,27.2519011934666,0,0,0,0
PG161abcpp,0,38.6068339581536,PGPP161pp,0,27.2519011934666,0,0,0,0
PG181abcpp,0,38.6068059112186,PGPP181pp,0,27.2518728092036,0.00376913455518826,0,0,0
PG181abcpp,0,38.6068059112186,PGP181abcpp,0,27.2518728092036,0.00376913455518826,0,0,0
PIt2rpp,-154.367592106921,54.5634373379769,PIuabcpp,0,154.427101656314,0,0.000609942936316772,-1,0
PGPP160,0,28.9553317934446,2AGPG160tipp,0,38.6067754140863,0,0,0,0
PGPP160,0,28.9553317934446,2AGPGAT160,0,38.6067754140861,0,0,0,0
PGPP160,0,28.9553317934446,FACOAL160t2pp,0,44.1220290446686,0,0,0,0
PGPP160,0,28.9553317934446,PGP160abcpp,0,27.2520333753058,0,0,0,0
PGPP160,0,28.9553317934446,PLIPA1G160pp,0,38.6067754140863,0,0,0,0
PGPP160,0,28.9553317934446,PGPP160pp,0,27.2520333753058,0,0,0,0
PGPP161,0,28.9551597583396,2AGPG161tipp,0,38.606775414086,0,0,0,0
PGPP161,0,28.9551597583396,2AGPGAT161,0,38.606775414086,0,0,0,0
PGPP161,0,28.9551597583396,FACOAL161t2pp,0,44.1220290446679,0,0,0,0
PGPP161,0,28.9551597583396,PGP161abcpp,0,27.2519011934666,0,0,0,0
PGPP161,0,28.9551597583396,PLIPA1G161pp,0,38.606775414086,0,0.00500465999029146,0,0
PGPP161,0,28.9551597583396,PGPP161pp,0,27.2519011934666,0,0,0,0
RNTR1c,0,48.059554886894,NDPK8,-48.0586686454413,115.821212483712,0,0,0,-1
RNTR3c,0,28.6212568467584,NDPK7,-28.6182679540283,115.821473142959,0,0.165779362178455,0,-1
RPE,-32.0746315974292,30.6994800568052,GND,0,46.1052618239289,0,0.00729846248584171,-1,0
RPI,-33.1004094293887,0.321756509460442,KDOCT2,0,1.07657102813111,0,0,-1,0
RPI,-33.1004094293887,0.321756509460442,MOAT,0,0.538285514065553,0,0,-1,0
RPI,-33.1004094293887,0.321756509460442,MOAT2,0,0.538285514065553,0,0,-1,0
PPK,-1000,115.67917456651,PPA,0,115.820326242236,0,0,-1,0
TKT2,-16.0464388724646,15.3406169546555,GND,0,46.1052618239289,0.0485869074057064,0.00729846248584171,-1,0
TRDR,0,48.0763934744487,GRXR,0,48.0763934744435,9.23840004694966,0,0,0
TRDR,0,48.0763934744487,GTHOr,0,48.0763934744436,9.23840004694966,0,0,0
