table_new
GARFT,2AGPGAT161,ADPT,ARGabcpp,ASPabcpp,ASPO5,CYTD,CYTDt2pp_copy1,CHORM,DAPDC,FACOAE161,FACOAE181,DURIK1,FADRx,FDH4pp,FORtex,FRD2,GLYC3Pabcpp,HSK,ILEabcpp,LEUabcpp,G3PD5,G3PGabcpp,NADPHQR4,P5CR,PAPSR,PPA,PPND,PGP140abcpp,PPPGO3,PGP160abcpp,PGPP140pp,RNTR2c,PGPP160pp,THRS,TYRTA,GLYCTO2,PIuabcpp,VALabcpp,ENOPH,EAR80y,EAR140y,EX_for_e
GARFT,2AGPGAT140,2AGPGAT160,2AGPGAT161,2AGPGAT181,ADNK1,ARGabcpp,ASNNpp,ASPabcpp,ASPO5,AST,CYTD,CHORM,DAPDC,FACOAE120,FACOAE161,FACOAE181,DURIK1,DURIPP,FADRx,FRD2,GLYC3Pabcpp,HSDy,HSK,ILEabcpp,LEUabcpp,G3PD7,G3PGabcpp,NADH10,NADH5,NADPHQR4,NH4tpp,PG160abcpp,PPA,PPND,PPPGO3,PUNP1,PROabcpp,RNTR2c,RNTR3c,SADH,SGDS,SGSAD,SOTA,THRS,TYRTA,PIuabcpp,VALabcpp,ENOPH



AACPS7,FACOAE120,FADRx,MACPD,NADTRHD
ACOATA,FA100ACPHi,FACOAE120,FADRx,MACPD,NADTRHD
FA141ACPHi,FACOAE120,ECOAH6,HACD6i,ACACT9,EAR141y
FA141ACPHi,FACOAE120,ECOAH6,HACD6i,ACACT9,EAR141y
FA141ACPHi,FACOAE120,ECOAH6,HACD6i,ACACT9,EAR141y
AACPS1,ACOAD6f,FACOAE140,FADRx,MACPD,NADTRHD
AACPS1,ACOAD6f,ACOATA,FACOAE140,MACPD
AACPS3,ACOAD7f,FACOAE160,PROD2
AACPS3,ACOAD7f,ACOATA,FACOAE160,MACPD,PROD2
AACPS7,FACOAE120,FADRx,MACPD,NADTRHD
ACOATA,FA100ACPHi,FACOAE120,FADRx,MACPD,NADTRHD
FA141ACPHi,FACOAE120,ECOAH6,HACD6i,ACACT9,EAR141y
FA141ACPHi,FACOAE120,ECOAH6,HACD6i,ACACT9,EAR141y
FA141ACPHi,FACOAE120,ECOAH6,HACD6i,ACACT9,EAR141y
AACPS3,ACOAD7f,FACOAE160,PROD2
AACPS3,ACOAD7f,ACOATA,FACOAE160,MACPD,PROD2
AACPS7,FACOAE120,FADRx,MACPD,NADTRHD
ACOATA,FA100ACPHi,FACOAE120,FADRx,MACPD,NADTRHD
FA141ACPHi,FACOAE120,ECOAH6,HACD6i,ACACT9,EAR141y
FA141ACPHi,FACOAE120,ECOAH6,HACD6i,ACACT9,EAR141y
FA141ACPHi,FACOAE120,ECOAH6,HACD6i,ACACT9,EAR141y
AACPS3,ACOAD7f,FACOAE160,PROD2
AACPS3,ACOAD7f,ACOATA,FACOAE160,MACPD,PROD2
ASNS1













DHORD2
FLDR,RNTR1c
GLU5K,G5SD,NTPP6
GLU5K,G5SD,NTPP6
GLU5K,G5SD,NTPP6
GLUSy
