,Rxn_1,Rxn_1_Type,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Type,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn_1_Prod,Rxn_2_Prod,Type
0,AACPS3,ELE_Rxns,0.0,220.34883667255,3HAD160,ELE_Rxns,0.0,30.5626808824163,-0.191752101241605,0.0,0.0,0.0,PSL
1,AACPS3,ELE_Rxns,0.0,220.34883667255,3OAR160,ELE_Rxns,0.0,30.5626808824163,-0.191752101241605,0.0,0.0,0.0,PSL
2,AACPS3,ELE_Rxns,0.0,220.34883667255,3OAS160,ELE_Rxns,0.0,30.5626808824163,-0.191752101241605,0.0,0.0,0.0,PSL
3,AACPS4,ELE_Rxns,0.0,220.349956575487,3HAD161,ELE_Rxns,0.0,30.5630794919375,0.0,0.0,0.0,0.0,PSL
4,AACPS4,ELE_Rxns,0.0,220.349956575487,3OAR161,ELE_Rxns,0.0,30.5630794919375,0.0,0.0,0.0,0.0,PSL
5,AACPS4,ELE_Rxns,0.0,220.349956575487,3OAS161,ELE_Rxns,0.0,30.5630794919375,0.0,0.0,0.0,0.0,PSL
6,AACPS7,ELE_Rxns,0.0,220.346390372302,3HAD120,ELE_Rxns,0.0,30.5618101653733,0.0,0.0,0.0,0.0,PSL
7,AACPS7,ELE_Rxns,0.0,220.346390372302,3OAR120,ELE_Rxns,0.0,30.5618101653733,0.0,0.0,0.0,0.0,PSL
8,AACPS7,ELE_Rxns,0.0,220.346390372302,3OAS120,ELE_Rxns,0.0,30.5618101653733,0.0,0.0,0.0,0.0,PSL
9,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3HAD100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
10,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3HAD40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-64.28303738900165,0.0,PSL
11,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3HAD60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-64.28303738900165,0.0,PSL
12,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3HAD80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
13,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAR100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
14,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAR40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-64.28303738900165,0.0,PSL
15,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAR60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-64.28303738900165,0.0,PSL
16,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAR80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
17,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAS100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
18,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAS60,ELE_Rxns,0.0,8.88249655052666,0.0,-10.6104250518248,-64.28303738900165,0.0,PSL
19,ACACT1r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAS80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
20,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3HAD100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
21,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3HAD40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-64.28303738900165,0.0,PSL
22,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3HAD60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-64.28303738900165,0.0,PSL
23,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3HAD80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
24,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAR100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
25,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAR40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-64.28303738900165,0.0,PSL
26,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAR60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-64.28303738900165,0.0,PSL
27,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAR80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
28,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAS100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
29,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAS60,ELE_Rxns,0.0,8.88249655052666,0.0,-10.6104250518248,-64.28303738900165,0.0,PSL
30,ACACT2r,ELE_Rxns,-8.86501624095338,7.25131637007451,3OAS80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
31,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3HAD100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-21.252895150504155,0.0,PSL
32,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3HAD40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-21.252895150504155,0.0,PSL
33,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3HAD60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-21.252895150504155,0.0,PSL
34,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3HAD80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-21.252895150504155,0.0,PSL
35,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3OAR100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-21.252895150504155,0.0,PSL
36,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3OAR40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-21.252895150504155,0.0,PSL
37,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3OAR60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-21.252895150504155,0.0,PSL
38,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3OAR80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-21.252895150504155,0.0,PSL
39,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3OAS100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-21.252895150504155,0.0,PSL
40,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3OAS60,ELE_Rxns,0.0,8.88249655052666,0.0,-10.6104250518248,-21.252895150504155,0.0,PSL
41,ACACT3r,ELE_Rxns,-8.86501624095366,2.39738930790925,3OAS80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-21.252895150504155,0.0,PSL
42,ACACT4r,ELE_Rxns,-18.5716619559617,2.39738930790921,3HAD100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-44.52350380332683,0.0,PSL
43,ACACT4r,ELE_Rxns,-18.5716619559617,2.39738930790921,3OAR100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-44.52350380332683,0.0,PSL
44,ACACT4r,ELE_Rxns,-18.5716619559617,2.39738930790921,3OAS100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-44.52350380332683,0.0,PSL
45,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3HAD100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
46,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3HAD40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-64.28303738900165,0.0,PSL
47,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3HAD60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-64.28303738900165,0.0,PSL
48,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3HAD80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
49,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAR100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
50,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAR40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-64.28303738900165,0.0,PSL
51,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAR60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-64.28303738900165,0.0,PSL
52,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAR80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
53,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAS100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
54,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAS60,ELE_Rxns,0.0,8.88249655052666,0.0,-10.6104250518248,-64.28303738900165,0.0,PSL
55,ACOAD1f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAS80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
56,ACOAD2f,ELE_Rxns,-7.25131637007451,8.86501624095338,3HAD100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
57,ACOAD2f,ELE_Rxns,-7.25131637007451,8.86501624095338,3HAD40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-64.28303738900165,0.0,PSL
58,ACOAD2f,ELE_Rxns,-7.25131637007451,8.86501624095338,3HAD60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-64.28303738900165,0.0,PSL
59,ACOAD2f,ELE_Rxns,-7.25131637007451,8.86501624095338,3HAD80,ELE_Rxns,0.0,8.8824965505275,0.0,0.0,-64.28303738900165,0.0,PSL
60,ACOAD2f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAR100,ELE_Rxns,0.0,18.5891422655373,0.0,0.0,-64.28303738900165,0.0,PSL
61,ACOAD2f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAR40,ELE_Rxns,0.0,8.88249655052713,0.0,0.0,-64.28303738900165,0.0,PSL
62,ACOAD2f,ELE_Rxns,-7.25131637007451,8.86501624095338,3OAR60,ELE_Rxns,0.0,8.88249655052666,0.0,0.0,-64.28303738900165,0.0,PSL
