,rxns,diff_flux,abs_diff_flux,PathShort,PathLong,pathCommon,del_rxn1,del_rxn2,totalFluxDiff,solStatus,sl_size,common_sl_size,num_diff,net_diff,Organism,rxn1_short_bool,rxn2_short_bool,rxn1_cluster_len,rxn2_cluster_len,Subsystem 1,Subsystem 2,same_subsystems,Rxn_1_Type,Rxn_2_Type,PSL RSL Type,PSL Type
10,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']",[],ACACT1r,3HAD40,11.624405866721917,1,17,0,17.0,6.310391756222201,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
11,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']",[],ACACT1r,3HAD60,11.624405866721917,1,17,0,17.0,6.310391756222201,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
12,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']",[],ACACT1r,3HAD80,11.624405866721917,1,17,0,17.0,6.310391756222201,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
13,"['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA', 'EAR100x', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi', 'KAS15']","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 1.328503527624, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906]","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 1.328503527624, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA']","['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'EAR100x', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi', 'KAS15']",[],ACACT1r,3OAR100,15.277790567675819,1,22,0,22.0,8.30314704765,iJO1366,False,False,17,17,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
14,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']",[],ACACT1r,3OAR40,11.624405866721917,1,17,0,17.0,6.310391756222201,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
15,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']",[],ACACT1r,3OAR60,11.624405866721917,1,17,0,17.0,6.310391756222201,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
16,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']",[],ACACT1r,3OAR80,11.624405866721917,1,17,0,17.0,6.310391756222201,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
17,"['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA', 'EAR100x', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi', 'KAS15']","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 1.328503527624, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906]","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 1.328503527624, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA']","['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'EAR100x', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi', 'KAS15']",[],ACACT1r,3OAS100,15.277790567675819,1,22,0,22.0,8.30314704765,iJO1366,False,False,17,17,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
18,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']",[],ACACT1r,3OAS60,11.624405866721917,1,17,0,17.0,6.310391756222201,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
19,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']",[],ACACT1r,3OAS80,11.624405866721917,1,17,0,17.0,6.310391756222201,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
20,"['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA', 'EAR100x', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi', 'KAS15']","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 1.328503527624, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906]","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 1.328503527624, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA']","['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'EAR100x', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi', 'KAS15']",[],ACACT2r,3HAD100,15.277790567675819,1,22,0,22.0,8.30314704765,iJO1366,False,False,17,17,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
21,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","[0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.3321258819062446, 0.3321258819062446, 0.9963776457201392, 0.33212588190642367, 0.33212588190642367, 0.33212588190642367, 0.3321258819062446, 0.33212588190642367]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']",[],ACACT2r,3HAD40,11.624405866721917,1,17,0,17.0,6.310391756222201,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
