Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod,g_min_Fluxes,g_max_Fluxes,l_min_Fluxes,l_max_Fluxes
AACPS3,0.125221287138132,0.125573994549855,3HAD160,0,0.000156758893396614,-0.191752101241605,0,0.0157245372286096,0,0,3.84953180443404e-12,NaN,NaN
AACPS3,0.125221287138132,0.125573994549855,3OAR160,0,0.000156758893353981,-0.191752101241605,0,0.0157245372286096,0,0,3.86535248253495e-12,NaN,NaN
AACPS3,0.125221287138132,0.125573994549855,3OAS160,0,0.000156758893396614,-0.191752101241605,0,0.0157245372286096,0,0,3.84953180443404e-12,NaN,NaN
AACPS4,0.147619345926993,0.147972053344413,3HAD161,0,0.000156758861784567,0,0,0.0218435377301764,0,0,3.48935880190027e-11,NaN,NaN
AACPS4,0.147619345926993,0.147972053344413,3OAR161,0,0.000156758861784567,0,0,0.0218435377301764,0,0,3.48935880190027e-11,NaN,NaN
AACPS4,0.147619345926993,0.147972053344413,3OAS161,0,0.000156758861784567,0,0,0.0218435377301764,0,0,3.48935880190027e-11,NaN,NaN
AACPS7,0.0762952818166839,0.0766479893070624,3HAD120,0,0.000156758886383557,0,0,0.0058478799448645,0,0,3.70555253148552e-11,NaN,NaN
AACPS7,0.0762952818166839,0.0766479893070624,3OAR120,0,0.000156758886419084,0,0,0.0058478799448645,0,0,3.70619090972468e-11,NaN,NaN
AACPS7,0.0762952818166839,0.0766479893070624,3OAS120,0,0.000156758886383557,0,0,0.0058478799448645,0,0,3.70555253148552e-11,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3HAD100,0,7.83794290857287e-05,0,0,0.122213762530282,0,0,6.97839702690217e-12,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3HAD40,0,3.73235413100304e-05,0,0,0.122213762530282,0,0,-0,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3HAD60,0,3.73235350894877e-05,0,0,0.122213762530282,0,0,5.56426016373734e-12,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3HAD80,0,3.73235459072419e-05,0,0,0.122213762530282,0,0,5.49249534742557e-12,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3OAR100,0,7.83794290555306e-05,0,0,0.122213762530282,0,0,6.93489710101858e-12,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3OAR40,0,3.73235412780559e-05,0,0,0.122213762530282,0,0,-0,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3OAR60,0,3.73235351389667e-05,0,0,0.122213762530282,0,0,5.57065504835919e-12,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3OAR80,0,3.73235459392163e-05,0,0,0.122213762530282,0,0,5.45696821063757e-12,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3OAS100,0,7.83794290857287e-05,0,0,0.122213762530282,0,0,6.97839702690217e-12,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3OAS60,0,3.73235350894877e-05,0,-10.6104250518248,0.122213762530282,0,0,5.56426016373734e-12,NaN,NaN
ACACT1r,0.349568867937251,0.3496128338071,3OAS80,0,3.73235459072419e-05,0,0,0.122213762530282,0,0,5.49249534742557e-12,NaN,NaN
ACACT2r,0.349568867937251,0.3496128338071,3HAD100,0,7.83794290857287e-05,0,0,0.122213762530282,0,0,-1.37925226795232e-11,NaN,NaN
