Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod
GARFT,-19.0585392630344,0.76677625347979,GART,0,19.0653161802645,0.135515102408001,0,-1,0
GARFT,-19.0585392630344,0.76677625347979,PFL,0,42.2716936897733,0.135515102408001,0.19565528303823,-1,0
GHMT2r,-19.0490064912195,0.358025816645729,PGCD,0,37.5476355898387,0.00340270057457791,0,-1,0
GHMT2r,-19.0490064912195,0.358025816645729,PSERT,0,37.5476355898387,0.00340270057457791,1.67299444916447e-05,-1,0
GHMT2r,-19.0490064912195,0.358025816645729,PSP_L,0,37.5476355898387,0.00340270057457791,0,-1,0
3HAD120,0,0.0231950755833727,AACPS7,0,80.7033902723363,0,0,0,0
3HAD120,0,0.0231950755833727,FACOAE120,0,26.9011298127324,0,0,0,0
3HAD120,0,0.0231950755833727,ECOAH6,-0.0231950755833168,0,0,1.60016463612282,0,-0
3HAD120,0,0.0231950755833727,HACD6i,0,0.0231950755833731,0,0,0,0
3HAD120,0,0.0231950755833727,ACACT9,0,0.0231950755833731,0,0,0,0
3HAD140,0,0.0186581414839354,AACPS1,0,80.703389717029,0,0.0436679907070832,0,0
3HAD140,0,0.0186581414839354,FACOAE140,0,26.9011310225811,0,0,0,0
3HAD160,0,0.0325525021634624,AACPS3,0,80.7033888805348,0,0,0,0
3HAD160,0,0.0325525021634624,FACOAE160,0,26.9011266542092,0,0,0,0
3OAR120,0,0.0231950755833168,AACPS7,0,80.7033902723363,0.110587768673782,0,0,0
3OAR120,0,0.0231950755833168,FACOAE120,0,26.9011298127324,0.110587768673782,0,0,0
3OAR120,0,0.0231950755833168,ECOAH6,-0.0231950755833168,0,0.110587768673782,1.60016463612282,0,-0
3OAR120,0,0.0231950755833168,HACD6i,0,0.0231950755833731,0.110587768673782,0,0,0
3OAR120,0,0.0231950755833168,ACACT9,0,0.0231950755833731,0.110587768673782,0,0,0
3OAR160,0,0.0325525021634121,AACPS3,0,80.7033888805348,0,0,0,0
3OAR160,0,0.0325525021634121,FACOAE160,0,26.9011266542092,0,0,0,0
3OAS120,0,0.0231950755833727,AACPS7,0,80.7033902723363,0.0104576330992028,0,0,0
3OAS120,0,0.0231950755833727,FACOAE120,0,26.9011298127324,0.0104576330992028,0,0,0
3OAS120,0,0.0231950755833727,ECOAH6,-0.0231950755833168,0,0.0104576330992028,1.60016463612282,0,-0
3OAS120,0,0.0231950755833727,HACD6i,0,0.0231950755833731,0.0104576330992028,0,0,0
3OAS120,0,0.0231950755833727,ACACT9,0,0.0231950755833731,0.0104576330992028,0,0,0
3OAS160,0,0.0325525021634624,AACPS3,0,80.7033888805348,0.0138943606795265,0,0,0
3OAS160,0,0.0325525021634624,FACOAE160,0,26.9011266542092,0.0138943606795265,0,0,0
ASNS2,0,80.7070747139239,ASNS1,0,40.3535377090451,0.135515102408001,0.16954210815378,0,0
CYSabcpp,0,81.7033795372891,CYSS,0,28.0509082716083,0,0,0,0
CYSabcpp,0,81.7033795372891,SERAT,0,28.0509082716077,0,0,0,0
CYSabcpp,0,81.7033795372891,SULR,0,20.2141568788412,0,0,0,0
CYSabcpp,0,81.7033795372891,SO4tex,0,20.2141569086896,0,0,0,0
CYSabcpp,0,81.7033795372891,SULabcpp,0,20.2141569086896,0,0,0,0
CYSabcpp,0,81.7033795372891,PAPSSH,0,20.2141568788426,0,0,0,0
CYStex,-2.04000651009517,1,CYSS,0,28.0509082716083,0,0,-1,0
CYStex,-2.04000651009517,1,SERAT,0,28.0509082716077,0,0,-1,0
CYStex,-2.04000651009517,1,SULR,0,20.2141568788412,0,0,-1,0
CYStex,-2.04000651009517,1,SO4tex,0,20.2141569086896,0,0,-1,0
CYStex,-2.04000651009517,1,SULabcpp,0,20.2141569086896,0,0,-1,0
CYStex,-2.04000651009517,1,PAPSSH,0,20.2141568788426,0,0,-1,0
CO2tex,-62.4381715323164,0,Htex,-10.0222659673382,65.2653558141094,0,0,-0,-1
DHORD2,0,1.52447071133651,DHORD5,0,1.52447071133705,-8.28424674754111,-8.27071377492952,0,0
FLDR,0,29.3002138303788,NDPK5,-29.2989516184296,80.703749415084,0,0,0,-1
FLDR,0,29.3002138303788,NDPK8,-29.2989516184245,80.7037389564928,0,0,0,-1
GLU5K,0,57.820495825613,ACGK,0,34.6923015105506,0,-0.218339953535416,0,0
GLU5K,0,57.820495825613,ACGS,0,34.6923015105506,0,0,0,0
GLU5K,0,57.820495825613,AGPR,-34.6923015105506,0,0,0,0,-0
GLUDy,-173.518044395956,80.6207924191281,GLUSy,0,80.7033795372842,0,0,-1,0
FORtppi,0,325.43259496702,GART,0,19.0653161802645,0,0,0,0
GLYCtpp,-0.0022011463334423,9.01421283310705,GLYCtex,-9.01428755063917,0,0,0,-1,-0
KAS15,0,0.0451837614963866,KAS14,0,0.0451837614963705,0,0,0,0
LYSabcpp,0,64.5662552429423,ASAD,-21.5170553140553,0,0,0,0,-0
LYSabcpp,0,64.5662552429423,ASPK,0,21.5170553140553,0,0,0,0
LYSabcpp,0,64.5662552429423,DAPDC,0,1.52000325504827,0,0,0,0
LYSabcpp,0,64.5662552429423,DAPE,0,1.52000325504877,0,0,0,0
LYSabcpp,0,64.5662552429423,DHDPRy,0,1.52000325504877,0,0,0,0
LYSabcpp,0,64.5662552429423,DHDPS,0,1.52000325504877,0,0,0,0
LYSabcpp,0,64.5662552429423,SDPDS,0,1.52000325504877,0,0,0,0
LYSabcpp,0,64.5662552429423,THDPS,0,1.52000325504877,0,0,0,0
LYSabcpp,0,64.5662552429423,SDPTA,-1.52000325504877,0,0,0,0,-0
LYStex,-1.51645878005144,0.0708895953037071,ASAD,-21.5170553140553,0,0,0,-1,-0
LYStex,-1.51645878005144,0.0708895953037071,ASPK,0,21.5170553140553,0,0,-1,0
LYStex,-1.51645878005144,0.0708895953037071,DAPDC,0,1.52000325504827,0,0,-1,0
LYStex,-1.51645878005144,0.0708895953037071,DAPE,0,1.52000325504877,0,0,-1,0
LYStex,-1.51645878005144,0.0708895953037071,DHDPRy,0,1.52000325504877,0,0,-1,0
LYStex,-1.51645878005144,0.0708895953037071,DHDPS,0,1.52000325504877,0,0,-1,0
LYStex,-1.51645878005144,0.0708895953037071,SDPDS,0,1.52000325504877,0,0,-1,0
LYStex,-1.51645878005144,0.0708895953037071,THDPS,0,1.52000325504877,0,0,-1,0
LYStex,-1.51645878005144,0.0708895953037071,SDPTA,-1.52000325504877,0,0,0,-1,-0
MDH,-42.0572000855632,173.463034143956,PPC,0,80.7033795372908,0,0,-1,0
MTHFC,-19.0500632890786,1.53525385495998,GART,0,19.0653161802645,0.0396981733700756,0,-1,0
MTHFC,-19.0500632890786,1.53525385495998,PFL,0,42.2716936897733,0.0396981733700756,0.19565528303823,-1,0
MTHFD,-19.0500632890786,1.53525385495998,GART,0,19.0653161802645,0,0,-1,0
MTHFD,-19.0500632890786,1.53525385495998,PFL,0,42.2716936897733,0,0.19565528303823,-1,0
NDPK1,-999.961611067289,1000,ADK3,-999.969727064365,999.991884144703,0,0.0336527086825756,-1,-1
NDPK7,-18.7260800619878,80.703739655964,RNTR3c,0,18.7265093937876,0,0,-1,0
G5SD,0,57.820495825613,ACGK,0,34.6923015105506,0,-0.218339953535416,0,0
G5SD,0,57.820495825613,ACGS,0,34.6923015105506,0,0,0,0
G5SD,0,57.820495825613,AGPR,-34.6923015105506,0,0,0,0,-0
P5CR,0,14.10647622143,ACGK,0,34.6923015105506,0,-0.218339953535416,0,0
P5CR,0,14.10647622143,ACGS,0,34.6923015105506,0,0,0,0
