Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod
CMCBTFL,0.000177372055849301,0.000325773688742312,VIUB,0,0.000148396725611204,0.000325773688742311,0,5.77831489138341e-08,0
CMCBTFU,0.000177372055849301,0.000325773688742312,VIUB,0,0.000148396725611204,0.000325773688742311,0,5.77831489138341e-08,0
CTPS1,0.0165884512802772,0.0168203026217851,CTPS2,0,0.000115925670442114,0.0167046276289918,0,0.000279022770561001,0
AMMQT8,0.000570515733473533,0.000686451701278678,AMMQT8_2,0,0.000115925673169209,0.000686451701278439,0,3.91631495849159e-07,0
CYTBD,0.0177402897977945,9.95028568652231,DHORDi,0,0.00023185132546874,1.01158945715088,0,0.176520951649753,0
CYTK1,0.0157157042882545,0.0158316299538228,NTD4,0,0.000115925671093222,0.0157739038349973,0,0.000248805214755352,0
DADK,-0.000203143164526409,-0.00014517728050123,NTPP5,0,5.79628367032621e-05,-0.000203143164526409,0,2.9491772178358e-08,0
ASNt2r,0.999951189193325,1,ASNS1,0,3.86418882915388e-05,1,0,0.999951189193325,0
ADK1,-999.884650852528,0.115465073136647,ADK2,0,1000,0.115350878491881,0,-115.451754338898,0
DHNPA2r,0,4.65390983917607e-05,DHNPA_1,0,4.65390983917576e-05,4.65390983917582e-05,0,0,0
DHNPA2r,0,4.65390983917607e-05,FOLD3,0,4.65390983917576e-05,4.65390983917582e-05,0,0,0
DHNPA2r,0,4.65390983917607e-05,HPPK,0,4.65390983917576e-05,4.65390983917582e-05,0.0183742177837962,0,0
DHPPDA,0,0.00204190294193844,DHPPDA2,0,0.00204190294193844,0.00204190294193841,0,0,0
DHPPDA,0,0.00204190294193844,GTPCII2,0,0.00204190294193844,0.00204190294193841,0,0,0
DHPS2,0,4.65390983917607e-05,DHNPA_1,0,4.65390983917576e-05,0,0,0,0
DHPS2,0,4.65390983917607e-05,FOLD3,0,4.65390983917576e-05,0,0,0,0
DHPS2,0,4.65390983917607e-05,HPPK,0,4.65390983917576e-05,0,0.0183742177837962,0,0
DMPPS,0,0.0276743757347672,IPDDI,-0.0249016260787585,0.00277274965606011,0.00276965809303953,4.65390983917582e-05,0,-6.90459751452151e-05
FAS160,0.0290323527967179,0.0328832441908705,ETHAt,-1.7498213651379e-05,0,0,0,0.000954677946449975,-0
FAS160,0.0290323527967179,0.0328832441908705,GPDDA2,0,1.74982136502551e-05,0,0,0.000954677946449975,0
FAS160,0.0290323527967179,0.0328832441908705,LPLIPAL2E160,0,1.74982142435044e-05,0,0.00435821204276922,0.000954677946449975,0
FAS160,0.0290323527967179,0.0328832441908705,PLIPA1E160,0,5.79628344137581e-05,0,0.0146453306990679,0.000954677946449975,0
FAS181,0,0.000602862178861109,DESAT18,0,0.000602862179495498,0,0,0,0
FAS181,0,0.000602862178861109,FACOAL180,0,0.000630908713219469,0,0,0,0
FAS181,0,0.000602862178861109,FACOAL181,-0.000577259391093321,2.99163020827109e-05,0,0,0,-1.72694663240295e-08
DHFR_copy2,0,1000,DHFR_copy1,-999.9999534616,0.000639912602878212,-0.00774660744889388,0,0,-0.639912573097703
FRD,0.0145147009260401,1000,GLUCYS,0,3.86418916284009e-05,0,0.000218559240822296,14.5147009260401,0
FRD,0.0145147009260401,1000,EGTB,0,3.36016410211904e-06,0,0,14.5147009260401,0
FRD,0.0145147009260401,1000,EGTC,0,3.36016410211904e-06,0,0,14.5147009260401,0
FRD,0.0145147009260401,1000,EGTE,0,3.36016410211904e-06,0,0,14.5147009260401,0
FRD,0.0145147009260401,1000,EGTD,0,3.36016410211933e-06,0,0,14.5147009260401,0
GLYCt,-1,-0.999968020503729,G3PD1ir,-0.993617142093967,8.93860332657266,0,0,0.999968020503729,-8.88154949166076
GLYCt,-1,-0.999968020503729,G3PT,0,0.00011592566611851,0,0,0.999968020503729,0
GLYK,0.999154526720497,0.999386378078613,G3PD1ir,-0.993617142093967,8.93860332657266,0,0,0.998541423600048,-8.88154949166076
G16MTM2,0,0.000308786917829317,MANAT2,0,0.000308786917829319,0,0.0183742177837962,0,0
GTPCII,0,0.00204190294193844,DHPPDA2,0,0.00204190294193844,0,0,0,0
GTPCII,0,0.00204190294193844,GTPCII2,0,0.00204190294193844,0,0,0,0
GHMT2r,0.0550714911254344,0.0560288129594004,ICL,0,5.98326052003596e-05,0,0,0.00308559027566224,0
GLGC,0,0.0275964305382896,MTI,0,0.0137982152699578,0.00887779840921187,0,0,0
GLGC,0,0.0275964305382896,MAK,0,0.0137982152881477,0.00887779840921187,0.0146578962555953,0,0
GLGC,0,0.0275964305382896,GLGE,0,0.0137982152881643,0.00887779840921187,0,0,0
HPPK2,0,4.65390983917607e-05,DHNPA_1,0,4.65390983917576e-05,0,0,0,0
HPPK2,0,4.65390983917607e-05,FOLD3,0,4.65390983917576e-05,0,0,0,0
HPPK2,0,4.65390983917607e-05,HPPK,0,4.65390983917576e-05,0,0.0183742177837962,0,0
GLU5K,0,0.00814554485712135,ORNTA,0,0.00814554489014445,0,0,0,0
MI3PP,0,0.000720483416977412,MI1PS,0,0.000720483416977417,6.84124746358851e-05,4.43487495257727,0,0
MI3PP,0,0.000720483416977412,MI1PP,0,0.000759114496383828,6.84124746358851e-05,0,0,0
MMSAD1,0.0146173543173317,0.014681455914867,MACCOAT,0,4.03219740974237e-05,0,0.000376617653735306,0.000214604043001896,0
MMSAD1,0.0146173543173317,0.014681455914867,HACD9,0,4.0321974081688e-05,0,0,0.000214604043001896,0
MMSAD1,0.0146173543173317,0.014681455914867,ECOAH9ir,0,4.03219740816897e-05,0,0,0.000214604043001896,0
MMSAD1,0.0146173543173317,0.014681455914867,ACOADH1,0,4.03219740816897e-05,0,0,0.000214604043001896,0
MMSAD1,0.0146173543173317,0.014681455914867,BKDC1,0,4.03219740974237e-05,0,0,0.000214604043001896,0
MMSAD1,0.0146173543173317,0.014681455914867,3M2OPLOXRD,0,4.03219740816897e-05,0,0,0.000214604043001896,0
FCLT,0,9.30781967835185e-05,FETRANS,-9.3078196755414e-05,0,0,0,0,-0
FCLT,0,9.30781967835185e-05,FCLT2,0,9.30781967835185e-05,0,6.84124746358851e-05,0,0
MAN1PT2,0.00391191467265178,0.00402790079193374,MAN1PT,0,0.000115925671583091,0.00915191369873932,0.00789477630343194,1.57568042079513e-05,0
MECDPDH,0.0276038803892866,0.0276743757347672,IPDDI,-0.0249016260787585,0.00277274965606011,0,4.65390983917582e-05,0.00076392015763069,-6.90459751452151e-05
MECDPDH,0.0276038803892866,0.0276743757347672,HMEDS,0,5.79628268099139e-05,0,0.0179724108430563,0.00076392015763069,0
MECDPDH,0.0276038803892866,0.0276743757347672,HMEDR,0,5.79628268099139e-05,0,0,0.00076392015763069,0
NDPK3,0.014529185262063,0.0147496121521726,NTD4,0,0.000115925671093222,0,0,0.000214299847502492,0
PGMT,-0.030926906077525,-0.0170707279787621,MTI,0,0.0137982152699578,0,0,0.000527944800874153,0
PGMT,-0.030926906077525,-0.0170707279787621,MAK,0,0.0137982152881477,0,0.0146578962555953,0.000527944800874153,0
PGMT,-0.030926906077525,-0.0170707279787621,GLGE,0,0.0137982152881643,0,0,0.000527944800874153,0
PGMT,-0.030926906077525,-0.0170707279787621,GLGP,0,5.79628334735974e-05,0,0.000372312787134069,0.000527944800874153,0
PUNP5,-0.00137961775692474,-0.0011477664118047,HXPRT,0,0.000115925670877648,0,0.000222398716439616,1.58347892252756e-06,0
RPE,-0.0412263100874952,-0.0410140373035119,GND,0,0.000309135122194139,0.000377373914084172,0.000556840312257391,0.00169085741981468,0
RPE,-0.0412263100874952,-0.0410140373035119,G6PDH2r,0,0.000309135122194139,0.000377373914084172,0.000853003499628358,0.00169085741981468,0
RPE,-0.0412263100874952,-0.0410140373035119,PGL,0,0.000309135122194139,0.000377373914084172,0.000621587832894925,0.00169085741981468,0
SHSL4r,-0.00404826164742644,0.00514389743602806,THRD_L,0,0.00919209833227657,0,0.024801965358165,-2.08238427085676e-05,0
TDMS3,0.000115188320016782,0.000127807998958412,OTSB1,0,2.52355189845252e-05,0.00949106737823513,0,1.47219886847261e-08,0
TDMS3,0.000115188320016782,0.000127807998958412,TMMYCO,0,2.52355189845252e-05,0.00949106737823513,0,1.47219886847261e-08,0
TDMS3,0.000115188320016782,0.000127807998958412,FBPA,0,1.26177594922626e-05,0.00949106737823513,0.0033217281477119,1.47219886847261e-08,0
TKT2,-0.024104604858735,-0.0239925993682846,GND,0,0.000309135122194139,0,0.000556840312257391,0.000578332127306435,0
TKT2,-0.024104604858735,-0.0239925993682846,G6PDH2r,0,0.000309135122194139,0,0.000853003499628358,0.000578332127306435,0
TKT2,-0.024104604858735,-0.0239925993682846,PGL,0,0.000309135122194139,0,0.000621587832894925,0.000578332127306435,0
URIDK2r,-0.000593373504443662,-0.00053540176804745,DUTPDP,0,5.7962843328191e-05,0,0.00114020791059821,3.17693223391648e-07,0
P5CR,0,0.00806994116465642,P5CRx,0,0.00806994116001802,0,0.000686451701278439,0,0
TRE6PP,0.00163461624496759,0.0155487571864248,TREY,0,0.000115925664735606,0,0,2.54162510859866e-05,0
TRPS1,0,0.00117685615421065,TRPS2,0,0.00117685615420909,5.68358739109352e-05,0.00199012819497758,0,0
TRPS1,0,0.00117685615421065,TRPS3,0,0.00117685615420909,5.68358739109352e-05,0,0,0
HDECH,-0.003206483903341,-0.0031310228549728,G3PAT160,0,5.79628443902122e-05,0.0041832832066892,0,1.0039574385463e-05,0
PAPSR,-0.000376617653728317,-0.000260686329738746,BPNT,0,0.000115925677655021,4.25251011554694e-05,0,9.81790738652531e-08,0
PAPSR,-0.000376617653728317,-0.000260686329738746,ADSK,0,0.000115925662426093,4.25251011554694e-05,0,9.81790738652531e-08,0
HIBD,0.0146173543173317,0.014681455914867,MACCOAT,0,4.03219740974237e-05,0,0.000376617653735306,0.000214604043001896,0
HIBD,0.0146173543173317,0.014681455914867,HACD9,0,4.0321974081688e-05,0,0,0.000214604043001896,0
HIBD,0.0146173543173317,0.014681455914867,ECOAH9ir,0,4.03219740816897e-05,0,0,0.000214604043001896,0
HIBD,0.0146173543173317,0.014681455914867,ACOADH1,0,4.03219740816897e-05,0,0,0.000214604043001896,0
HIBD,0.0146173543173317,0.014681455914867,BKDC1,0,4.03219740974237e-05,0,0,0.000214604043001896,0
HIBD,0.0146173543173317,0.014681455914867,3M2OPLOXRD,0,4.03219740816897e-05,0,0,0.000214604043001896,0
ACCOAC,0.39131386729423,0.391487755696289,BIRA,0,5.79628365815876e-05,0,0,0.153194587679854,0
ACCOAC,0.39131386729423,0.391487755696289,ACCD3,0,5.79628365815876e-05,0,0,0.153194587679854,0
ACCOAC,0.39131386729423,0.391487755696289,ACCA3,0,5.79628365815876e-05,0,0,0.153194587679854,0
ASPO6,0.00162657158707672,0.00167540754210332,ASPO5,0,4.88108092803786e-05,0,0,2.7251703047593e-06,0
ECOAH12,0.0146173543173317,0.014681455914867,MACCOAT,0,4.03219740974237e-05,0,0.000376617653735306,0.000214604043001896,0
ECOAH12,0.0146173543173317,0.014681455914867,HACD9,0,4.0321974081688e-05,0,0,0.000214604043001896,0
ECOAH12,0.0146173543173317,0.014681455914867,ECOAH9ir,0,4.03219740816897e-05,0,0,0.000214604043001896,0
ECOAH12,0.0146173543173317,0.014681455914867,ACOADH1,0,4.03219740816897e-05,0,0,0.000214604043001896,0
ECOAH12,0.0146173543173317,0.014681455914867,BKDC1,0,4.03219740974237e-05,0,0,0.000214604043001896,0
