"","Rxn_1","Rxn_2","Rxn_1_Min","Rxn_1_Max","Rxn_2_Min","Rxn_2_Max","v1","v2","Rxn1_Prod","Rxn2_Prod","g_min_Fluxes","g_max_Fluxes","l_min_Fluxes","l_max_Fluxes","Rxn_1_Class","Rxn_2_Class","class","size","flux","short","long","common","syna","Rxn1_submodule","Rxn2_submodule"
"12","FBA","TALA",-9.37935004501003,9.95653553906504,-0.1545362010703,19.32806836073,0,1.49698375726155,-1,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","392.58559443163125","7","8","32",15,"Glycolysis/Gluconeogenesis","Pentose Phosphate Pathway"
"13","FBA","TKT1",-9.37935004501003,9.95653553906504,-0.1545362010703,19.32806836073,0,1.49698375726155,-1,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","392.58559443163125","7","8","32",15,"Glycolysis/Gluconeogenesis","Pentose Phosphate Pathway"
"14","FBA","TKT2",-9.37935004501003,9.95653553906504,-0.466372805801257,19.31229408668,0,1.18149809324598,-1,-1,1.18149809324598,1.18149809324598,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","49","381.00153480181996","7","8","34",15,"Glycolysis/Gluconeogenesis","Pentose Phosphate Pathway"
"15","FUM","PPC",-14.2340195093944,19.335885584075,0,158.5080531932,0,2.50430947036873,-1,0,2.50430947036873,2.50430947036873,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","46","56.932137084527611","7","7","32",14,"Citric Acid Cycle","Anaplerotic reactions"
"16","G6PDH2r","FBA",0,58.0076567522251,-9.37935004501003,9.95653553906504,-10,0,0,-1,7.47738196216028,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","398.49720746489032","6","8","33",14,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"17","G6PDH2r","PFK",0,58.0076567522251,0,168.339373331385,-10,7.47738196216029,0,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","48","401.87466181883025","8","9","31",17,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"18","G6PDH2r","PGI",0,58.0076567522251,-48.016614442475,9.99104230975001,-10,4.86086114649686,0,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","33","132.12244211275612","2","6","25",8,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"19","G6PDH2r","RPE",0,58.0076567522251,-0.620909006871443,38.6403624474101,-10,2.67848185050752,0,-1,2.67848185050752,2.67848185050741,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","16","7.6271700316600217","3","7","6",10,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"20","G6PDH2r","TALA",0,58.0076567522251,-0.1545362010703,19.32806836073,-10,1.49698375726155,0,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","14","3.3502730169179209","4","7","3",11,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"21","G6PDH2r","TKT1",0,58.0076567522251,-0.1545362010703,19.32806836073,-10,1.49698375726155,0,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","14","3.3502730169179209","4","7","3",11,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"22","G6PDH2r","TKT2",0,58.0076567522251,-0.466372805801257,19.31229408668,-10,1.18149809324598,0,-1,1.18149809324598,1.18149809324598,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","24","15.027784492623518","3","7","14",10,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"23","G6PDH2r","TPI",0,58.0076567522251,-9.37935004501003,9.95653553906504,-10,7.47738196216028,0,-1,7.47738196216028,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","398.49720746489032","6","8","33",14,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"24","GLUDy","GLUSy",-9.89503553349255,158.155745050865,0,158.38283779232,0,-4.76531919319746,-1,0,NA,NA,0,0,"pFBAOpt_Rxns","MLE_Rxns","PSL","3","12.944286262935004","1","2","0",3,"Glutamate Metabolism","Glutamate Metabolism"
"25","GND","FBA",0,58.0076567522251,-9.37935004501003,9.95653553906504,-3.21489504768476,0,0,-1,7.47738196216028,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","398.49720746489032","6","8","33",14,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"26","GND","PFK",0,58.0076567522251,0,168.339373331385,-3.21489504768476,7.47738196216029,0,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","48","401.87466181883025","8","9","31",17,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"27","GND","PGI",0,58.0076567522251,-48.016614442475,9.99104230975001,-3.21489504768476,4.86086114649686,0,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","33","132.12244211275612","2","6","25",8,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"28","GND","RPE",0,58.0076567522251,-0.620909006871443,38.6403624474101,-3.21489504768476,2.67848185050752,0,-1,2.67848185050752,2.67848185050741,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","16","7.6271700316600217","3","7","6",10,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"29","GND","TALA",0,58.0076567522251,-0.1545362010703,19.32806836073,-3.21489504768476,1.49698375726155,0,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","14","3.3502730169179209","4","7","3",11,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"30","GND","TKT1",0,58.0076567522251,-0.1545362010703,19.32806836073,-3.21489504768476,1.49698375726155,0,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","14","3.3502730169179209","4","7","3",11,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"31","GND","TKT2",0,58.0076567522251,-0.466372805801257,19.31229408668,-3.21489504768476,1.18149809324598,0,-1,1.18149809324598,1.18149809324598,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","24","15.027784492623518","3","7","14",10,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"32","GND","TPI",0,58.0076567522251,-9.37935004501003,9.95653553906504,-3.21489504768476,7.47738196216028,0,-1,7.47738196216028,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","398.49720746489032","6","8","33",14,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"33","H2Ot","ACALD",-58.4587922508449,9.40458014427998,-19.335885584075,0,0,0,-1,0,NA,NA,0,0,"pFBAOpt_Rxns","MLE_Rxns","PSL","56","386.67819007118953","6","8","42",14,"Transport, Extracellular","Pyruvate Metabolism"
"34","H2Ot","ALCD2x",-58.4587922508449,9.40458014427998,-19.335885584075,0,0,0,-1,0,NA,NA,0,0,"pFBAOpt_Rxns","MLE_Rxns","PSL","56","386.67819007118953","6","8","42",14,"Transport, Extracellular","Pyruvate Metabolism"
"35","H2Ot","ETOHt2r",-58.4587922508449,9.40458014427998,-19.335885584075,0,0,0,-1,0,NA,NA,0,0,"pFBAOpt_Rxns","MLE_Rxns","PSL","56","386.67819007118953","6","8","42",14,"Transport, Extracellular","Transport, Extracellular"
"36","H2Ot","FBA",-58.4587922508449,9.40458014427998,-9.37935004501003,9.95653553906504,0,0,-1,-1,NA,NA,7.47738196216028,7.47738196216028,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","55","661.46174649710235","6","10","39",16,"Transport, Extracellular","Glycolysis/Gluconeogenesis"
"37","H2Ot","FORt",-58.4587922508449,9.40458014427998,-633.531351169278,0,0,22.809833310205,-1,0,NA,NA,0,0,"pFBAOpt_Rxns","MLE_Rxns","PSL","56","396.40219926773318","6","7","43",13,"Transport, Extracellular","Transport, Extracellular"
"38","H2Ot","PFK",-58.4587922508449,9.40458014427998,0,168.339373331385,0,7.47738196216029,-1,0,NA,NA,7.47738196216032,7.47738196216028,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","55","670.01285137915602","5","11","39",16,"Transport, Extracellular","Glycolysis/Gluconeogenesis"
"39","H2Ot","PFL",-58.4587922508449,9.40458014427998,0,38.882678892685,0,0,-1,0,NA,NA,0,0,"pFBAOpt_Rxns","MLE_Rxns","PSL","56","396.40219926773318","6","7","43",13,"Transport, Extracellular","Pyruvate Metabolism"
"40","H2Ot","TPI",-58.4587922508449,9.40458014427998,-9.37935004501003,9.95653553906504,0,7.47738196216028,-1,-1,NA,NA,7.47738196216028,7.47738196216028,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","55","661.46174649710235","6","10","39",16,"Transport, Extracellular","Glycolysis/Gluconeogenesis"
"41","MDH","PPC",-64.69082105161,38.6717711681499,0,158.5080531932,0,2.50430947036873,-1,0,2.50430947036873,2.50430947036873,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","23","22.743900477415085","5","8","10",13,"Citric Acid Cycle","Anaplerotic reactions"
"42","NADH16","FBA",0,116.17995148164,-9.37935004501003,9.95653553906504,0,0,0,-1,7.47738196216028,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","57","718.39611259427534","6","17","34",23,"Oxidative Phosphorylation","Glycolysis/Gluconeogenesis"
"43","NADH16","FORt",0,116.17995148164,-633.531351169278,0,0,22.809833310205,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","49","420.86000369503347","4","7","38",11,"Oxidative Phosphorylation","Transport, Extracellular"
"44","NADH16","PFK",0,116.17995148164,0,168.339373331385,0,7.47738196216029,0,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","58","727.70558979009206","5","18","35",23,"Oxidative Phosphorylation","Glycolysis/Gluconeogenesis"
"45","NADH16","PFL",0,116.17995148164,0,38.882678892685,0,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","49","420.86000369503358","4","7","38",11,"Oxidative Phosphorylation","Pyruvate Metabolism"
"46","NADH16","PGI",0,116.17995148164,-48.016614442475,9.99104230975001,0,4.86086114649686,0,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","53","466.92158603272026","4","5","44",9,"Oxidative Phosphorylation","Glycolysis/Gluconeogenesis"
"47","NADH16","TPI",0,116.17995148164,-9.37935004501003,9.95653553906504,0,7.47738196216028,0,-1,7.47738196216028,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","57","718.39611259427534","6","17","34",23,"Oxidative Phosphorylation","Glycolysis/Gluconeogenesis"
"48","O2t","FBA",0,58.0899757408199,-9.37935004501003,9.95653553906504,10,0,0,-1,7.47738196216028,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","57","720.91941856012511","10","12","35",22,"Transport, Extracellular","Glycolysis/Gluconeogenesis"
"49","O2t","PFK",0,58.0899757408199,0,168.339373331385,10,7.47738196216029,0,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","57","730.14478555708035","8","13","36",21,"Transport, Extracellular","Glycolysis/Gluconeogenesis"
"50","O2t","PGI",0,58.0899757408199,-48.016614442475,9.99104230975001,10,4.86086114649686,0,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","57","490.60929767506053","8","10","39",18,"Transport, Extracellular","Glycolysis/Gluconeogenesis"
"51","O2t","PPC",0,58.0899757408199,0,158.5080531932,10,2.50430947036873,0,0,2.50430947036873,2.50430947036873,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","58","445.23703294639972","9","14","35",23,"Transport, Extracellular","Anaplerotic reactions"
"52","O2t","TPI",0,58.0899757408199,-9.37935004501003,9.95653553906504,10,7.47738196216028,0,-1,7.47738196216028,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","57","720.91941856012511","10","12","35",22,"Transport, Extracellular","Glycolysis/Gluconeogenesis"
"53","PDH","FORt",0,38.882678892685,-633.531351169278,0,0.223461729331828,22.809833310205,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","31","54.334925676778269","1","6","24",7,"Glycolysis/Gluconeogenesis","Transport, Extracellular"
"54","PDH","PFL",0,38.882678892685,0,38.882678892685,0.223461729331828,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","31","54.334925676778262","1","6","24",7,"Glycolysis/Gluconeogenesis","Pyruvate Metabolism"
"55","PFK","NADTRHD",0,168.339373331385,0,359.796978454322,7.47738196216029,4.95998494457467,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","49","330.09675780407395","7","11","31",18,"Glycolysis/Gluconeogenesis","Oxidative Phosphorylation"
"56","PGI","NADTRHD",-48.016614442475,9.99104230975001,0,359.796978454322,4.86086114649686,4.95998494457467,-1,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","29","34.564540698669497","1","4","24",5,"Glycolysis/Gluconeogenesis","Oxidative Phosphorylation"
"57","PGI","PFK",-48.016614442475,9.99104230975001,0,168.339373331385,4.86086114649686,7.47738196216029,-1,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","48","268.86761550258461","6","9","33",15,"Glycolysis/Gluconeogenesis","Glycolysis/Gluconeogenesis"
"58","PGL","PFK",0,58.0076567522251,0,168.339373331385,4.95998494457465,7.47738196216029,0,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","48","401.87466181883025","8","9","31",17,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"59","PGL","PGI",0,58.0076567522251,-48.016614442475,9.99104230975001,4.95998494457465,4.86086114649686,0,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","33","132.12244211275612","2","6","25",8,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"60","PPC","ICL",0,158.5080531932,0,19.335885584075,2.50430947036873,7.47738196216028,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","10","23.790926167200091","2","2","6",4,"Anaplerotic reactions","Anaplerotic reactions"
"61","PPC","MALS",0,158.5080531932,0,19.335885584075,2.50430947036873,0,0,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","10","23.790926167200091","2","2","6",4,"Anaplerotic reactions","Anaplerotic reactions"
"62","RPE","PFK",-0.620909006871443,38.6403624474101,0,168.339373331385,2.67848185050752,7.47738196216029,-1,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","48","390.70746832416495","6","9","33",15,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"63","RPE","PGI",-0.620909006871443,38.6403624474101,-48.016614442475,9.99104230975001,2.67848185050752,4.86086114649686,-1,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","33","119.50163907415671","2","4","27",6,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"64","RPE","PGL",-0.620909006871443,38.6403624474101,0,58.0076567522251,2.67848185050752,4.95998494457465,-1,0,4.95998494457464,4.95998494457456,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","16","7.6271700316600315","3","7","6",10,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"65","SUCDi","PPC",0,1000,0,158.5080531932,5.0643756614821,2.50430947036873,0,0,2.50430947036873,2.50430947036873,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","46","56.932137084527611","7","7","32",14,"Oxidative Phosphorylation","Anaplerotic reactions"
"66","TALA","PFK",-0.1545362010703,19.32806836073,0,168.339373331385,1.49698375726155,7.47738196216029,-1,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","48","396.32217895298737","7","9","32",16,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"67","TALA","PGI",-0.1545362010703,19.32806836073,-48.016614442475,9.99104230975001,1.49698375726155,4.86086114649686,-1,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","33","125.84709882022815","2","5","26",7,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"68","TALA","PGL",-0.1545362010703,19.32806836073,0,58.0076567522251,1.49698375726155,4.95998494457465,-1,0,4.95998494457464,4.95998494457456,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","14","3.3502730169179302","4","7","3",11,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"69","TALA","RPE",-0.1545362010703,19.32806836073,-0.620909006871443,38.6403624474101,1.49698375726155,2.67848185050752,-1,-1,2.67848185050752,2.67848185050741,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","14","3.38625974075131","3","6","5",9,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"70","TKT1","PFK",-0.1545362010703,19.32806836073,0,168.339373331385,1.49698375726155,7.47738196216029,-1,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","48","396.32217895298737","7","9","32",16,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"71","TKT1","PGI",-0.1545362010703,19.32806836073,-48.016614442475,9.99104230975001,1.49698375726155,4.86086114649686,-1,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","33","125.84709882022815","2","5","26",7,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"72","TKT1","PGL",-0.1545362010703,19.32806836073,0,58.0076567522251,1.49698375726155,4.95998494457465,-1,0,4.95998494457464,4.95998494457456,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","14","3.3502730169179302","4","7","3",11,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"73","TKT1","RPE",-0.1545362010703,19.32806836073,-0.620909006871443,38.6403624474101,1.49698375726155,2.67848185050752,-1,-1,2.67848185050752,2.67848185050741,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","14","3.38625974075131","3","6","5",9,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"74","TKT2","PFK",-0.466372805801257,19.31229408668,0,168.339373331385,1.18149809324598,7.47738196216029,-1,0,7.47738196216032,7.47738196216028,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","48","385.08068492562495","6","9","33",15,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"75","TKT2","PGI",-0.466372805801257,19.31229408668,-48.016614442475,9.99104230975001,1.18149809324598,4.86086114649686,-1,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","33","113.14220186241563","2","4","27",6,"Pentose Phosphate Pathway","Glycolysis/Gluconeogenesis"
"76","TKT2","PGL",-0.466372805801257,19.31229408668,0,58.0076567522251,1.18149809324598,4.95998494457465,-1,0,4.95998494457464,4.95998494457456,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","24","15.027784492623526","3","7","14",10,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"77","TKT2","RPE",-0.466372805801257,19.31229408668,-0.620909006871443,38.6403624474101,1.18149809324598,2.67848185050752,-1,-1,2.67848185050752,2.67848185050741,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","14","3.4552504864874996","2","6","6",8,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"78","TKT2","TALA",-0.466372805801257,19.31229408668,-0.1545362010703,19.32806836073,1.18149809324598,1.49698375726155,-1,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","20","8.8673206492663983","3","6","11",9,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"79","TKT2","TKT1",-0.466372805801257,19.31229408668,-0.1545362010703,19.32806836073,1.18149809324598,1.49698375726155,-1,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","20","8.8673206492663983","3","6","11",9,"Pentose Phosphate Pathway","Pentose Phosphate Pathway"
"80","TPI","CO2t",-9.37935004501003,9.95653553906504,-58.140492744225,10.3951050549324,7.47738196216028,-22.809833310205,-1,-1,-22.8098333102049,-22.8098333102049,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","54","636.94763594950541","7","9","38",16,"Glycolysis/Gluconeogenesis","Transport, Extracellular"
"81","TPI","CYTBD",-9.37935004501003,9.95653553906504,0,116.17995148164,7.47738196216028,43.5989853119975,-1,0,43.5989853119975,43.5989853119975,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","56","720.81200354736029","9","12","35",21,"Glycolysis/Gluconeogenesis","Oxidative Phosphorylation"
"82","TPI","NADTRHD",-9.37935004501003,9.95653553906504,0,359.796978454322,7.47738196216028,4.95998494457467,-1,0,0,0,NA,NA,"pFBAOpt_Rxns","MLE_Rxns","PSL","49","323.29510256437146","8","10","31",18,"Glycolysis/Gluconeogenesis","Oxidative Phosphorylation"
"83","TPI","PGI",-9.37935004501003,9.95653553906504,-48.016614442475,9.99104230975001,7.47738196216028,4.86086114649686,-1,-1,4.86086114649686,4.86086114649686,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","48","262.96057047526978","7","8","33",15,"Glycolysis/Gluconeogenesis","Glycolysis/Gluconeogenesis"
"84","TPI","PGL",-9.37935004501003,9.95653553906504,0,58.0076567522251,7.47738196216028,4.95998494457465,-1,0,4.95998494457464,4.95998494457466,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","398.49720746489038","6","8","33",14,"Glycolysis/Gluconeogenesis","Pentose Phosphate Pathway"
"85","TPI","RPE",-9.37935004501003,9.95653553906504,-0.620909006871443,38.6403624474101,7.47738196216028,2.67848185050752,-1,-1,2.67848185050752,2.67848185050752,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","386.41829723274469","7","8","32",15,"Glycolysis/Gluconeogenesis","Pentose Phosphate Pathway"
"86","TPI","TALA",-9.37935004501003,9.95653553906504,-0.1545362010703,19.32806836073,7.47738196216028,1.49698375726155,-1,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","392.58559443163125","7","8","32",15,"Glycolysis/Gluconeogenesis","Pentose Phosphate Pathway"
"87","TPI","TKT1",-9.37935004501003,9.95653553906504,-0.1545362010703,19.32806836073,7.47738196216028,1.49698375726155,-1,-1,1.49698375726155,1.49698375726155,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","47","392.58559443163125","7","8","32",15,"Glycolysis/Gluconeogenesis","Pentose Phosphate Pathway"
"88","TPI","TKT2",-9.37935004501003,9.95653553906504,-0.466372805801257,19.31229408668,7.47738196216028,1.18149809324598,-1,-1,1.18149809324598,1.18149809324598,NA,NA,"pFBAOpt_Rxns","pFBAOpt_Rxns","RSL","49","381.00153480181996","7","8","34",15,"Glycolysis/Gluconeogenesis","Pentose Phosphate Pathway"
