table_new
ALATA_L,VALTA,VPAMTr
CPPPGO,HCYSMT,RHCCE,AHCYSNS,CPPPGO2,5DOAN,DM_5drib_c,MTHTHFSs,DHPTDCs2,DM_mththf_c
ALATA_L,VALTA,VPAMTr
XPPT,HXPRT,IMPD,HXAND
XPPT,HXPRT,IMPD,HXAND
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1fr
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1fr
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1fr
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1fr
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1fr
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1fr
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1fr
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1fr
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
TRPS2,TRPS3,TRPS1
ASNS2,GLUN,ASNS1
DMPPS,IPDPS,IPDDI
DMPPS,IPDPS,IPDDI
CYTDK2,CYSDS,APRAUR,DB4PS,GLYK,ACP1_FMN,RBFSb,PMDPHT,CPPPGO,EX_met__L_e,RBFSa,PFK_3,PFL,FRD2,EX_ile__L_e,EX_leu__L_e,UPP3S,EX_pro__L_e,EX_glyc_e,UPPDC1,EX_arg__L_e,EX_thymd_e,EX_cytd_e,PPS,GLUTRS,CYTDK1,ALDD2y,TMDK1,EX_ura_e,EX_val__L_e,ABTA,FMNAT,ASPT,SERD_L,DHBD,ICHORT,EX_trp__L_e,GLUTRR,EX_fmn_e,G1SAT,EDTXS1,EDTXS2,GTPCII2,URIC,DHAPT,ALLTN,UPPRT,ADD,FCLT,NADTRHD,G3PD2,AMPN,UGLYCH,NTPP6,NTPP7,DHPPDA2,GLYCDx,DCTPD,H2SO,GMPR,TRPS1,PPBNGS,CAT,FBA3,GLUDC,SSALy,THMDt2pp_copy1,GLYCtex,THRabcpp,VALabcpp,ARGabcpp,ASNt2rpp,HIStex,ILEtex,EX_fad_e,PHEtex,CYTDt2pp_copy1,ASPO4,LEUtex,DHBSH,ENTERES,LADGMDH,ALKP,ALAGLUE,EX_pheme_e,TRPtex,URAtex,VALtex,PHEMEabcpp,LIPAabcpp,FE3Ri,PHEMEtiex,3PEPTabcpp,4PEPTabcpp,AMPTASECG,LALGP,AGM4PApp,FE2t2pp,Kabcpp,FACOAE140,LEUabcpp,THRtex,THMDtex,METabcpp,ATPHs,METtex,ILEabcpp,PROabcpp,EX_enter_e,EX_cgly_e,NTPP9,NADPHQR3,ARGtex,EX_enlipa_e,4PCP,MG2uabcpp,4PCPpp,GLYCtpp,HISabcpp,HMBS,DAAD,CYTDtex,4PEPTtex,EX_asn__L_e,XAND,GLUSy,EX_phe__L_e,EX_thr__L_e,DUTPDP,EX_g3pe_e,EX_his__L_e,ANHGMtex,HXAND,G3PEtex,CPPPGO2,2AGPEAT160,LPLIPAL2E161,KAS15,2AGPEAT161,G3PEabcpp,PROtex,PPPGO3,MDDCP1pp,FACOAE120,ASNtex,EAR80y,EAR120y,EAR140x,EAR40y,3OAR160,EAR100y,LPLIPAL2E160,PETNT161pp,MLTGY1pp,CGLYtex,3OAS160,PAPA161,CGLYabcpp,EAR160x,3HAD140,3HAD160,MDDEP1pp,12DGR161tipp,FA160ACPHi,OPHHX3,FA120ACPHi,FA140ACPHi,EX_LalaDgluMdapDala_e,EX_anhgm_e,CLt3_2pp,MN2t3pp,RNTR1c2,RNTR2c2,RNTR4c2,DM_4crsol_c,ALLTAMH2,UGCIAMH,TRPtipp,FMNtex,PHEtipp,FADt,FADtex,TYRL,FMNt,DHGLYH,URAtpp,OPHHXy,ENLIPAabctex
G3PT,ALCD19,NADTRHD,G3PD2,GAPP
G3PT,ALCD19,NADTRHD,G3PD2,GAPP
MACPD,HACD7,AACPS1,AACPS3,ACOATA,ACACT7r,FACOAE160,FACOAE140,ECOAH7,FADRx2,3OAR160,3OAS160,EAR160x,3HAD160,ACOAD7f
MACPD,HACD7,AACPS1,AACPS3,ACOATA,ACACT7r,FACOAE160,FACOAE140,ECOAH7,FADRx2,3OAR160,3OAS160,EAR160x,3HAD160,ACOAD7f
MACPD,HACD7,AACPS1,AACPS3,ACOATA,ACACT7r,FACOAE160,FACOAE140,ECOAH7,FADRx2,3OAR160,3OAS160,EAR160x,3HAD160,ACOAD7f
MACPD,HACD7,AACPS2,AACPS4,ACOATA,ACACT7r,ECOAH7,3OAS161,EAR161x,FACOAE141,FACOAE161,3HAD161,FADRx2,3OAR161,ACOAD6f,CTECOAI6,CTECOAI7
MACPD,HACD7,AACPS2,AACPS4,ACOATA,ACACT7r,ECOAH7,3OAS161,EAR161x,FACOAE141,FACOAE161,3HAD161,FADRx2,3OAR161,ACOAD6f,CTECOAI6,CTECOAI7
MACPD,HACD7,AACPS2,AACPS4,ACOATA,ACACT7r,ECOAH7,3OAS161,EAR161x,FACOAE141,FACOAE161,3HAD161,FADRx2,3OAR161,ACOAD6f,CTECOAI6,CTECOAI7
PPM,PRPPS,R1PK,R15BPK
PPM,PRPPS,R1PK,R15BPK
GMPS2,GLUN,GMPS
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
ECOAH1,ECOAH2,ECOAH3,MACPD,ACOATA,ACACT2r,ACACT3r,HACD1,HACD2,HACD3,ACACT1r,KAS15,FACOAE80,3HAD80,FADRx2,3HAD40,3OAS60,3OAR60,3OAR80,3OAS80,3OAR40,3HAD60,EAR40x,EAR60x,EAR80x,ACOAD3f,ACOAD2f,FA80ACPHi,ACOAD1f
