,rxns,diff_flux,abs_diff_flux,PathShort,PathLong,pathCommon,del_rxn1,del_rxn2,totalFluxDiff,solStatus,sl_size,common_sl_size,num_diff,net_diff,Organism,Type,Rxn_1_Active,Rxn_2_Active,Rxn_1_Min,Rxn_2_Min,v1,v2
0,"['3HAD180', '3OAR180', '3OAS180', 'ACOAD8f', 'ACOATA', 'AACPS3', 'AACPS6', 'EAR180x', 'ECOAH8', 'FACOAE160', 'FACOAE180', 'FADRx2', 'HACD8i', 'ACACT8r', 'MACPD']","[-0.0019746448724999865, -0.0019746448724999865, -0.0019746448724999865, -0.001974644872499999, -0.0019746448725006527, -0.001974644872500001, 0.001974644872499999, -0.0019746448724999865, 0.001974644872500001, -0.001974644872500001, 0.001974644872499999, 0.0019746448724999996, -0.001974644872500001, -0.001974644872500001, 0.0019746448725006527]","[0.0019746448724999865, 0.0019746448724999865, 0.0019746448724999865, 0.001974644872499999, 0.0019746448725006527, 0.001974644872500001, 0.001974644872499999, 0.0019746448724999865, 0.001974644872500001, 0.001974644872500001, 0.001974644872499999, 0.0019746448724999996, 0.001974644872500001, 0.001974644872500001, 0.0019746448725006527]","['ACOAD8f', 'ACOATA', 'AACPS6', 'FACOAE180', 'FADRx2', 'MACPD']","['3HAD180', '3OAR180', '3OAS180', 'AACPS3', 'EAR180x', 'ECOAH8', 'FACOAE160', 'HACD8i', 'ACACT8r']",[],3HAD180,ACOAD8f,0.029619673087501255,1,15,0,-5.0,-0.00987322436249995,STM_v1_0,PSL,False,True,0.0,-0.0020791919256658,0.0020785764243092,0.0
1,"['3HAD180', '3OAR180', '3OAS180', 'ACOAD8f', 'AACPS3', 'AACPS6', 'EAR180x', 'ECOAH8', 'FACOAE160', 'FACOAE180', 'FADRx2', 'HACD8i', 'ACACT8r', 'MACPD']","[-0.0019746448724999996, -0.001974644872461795, -0.0019746448724999996, -0.001974644872461795, -0.0019744172694506276, 0.0019746448724999996, -0.0019746448724999996, 0.001974644872461795, -0.0019746448725000048, 0.0019746448724999996, 0.0019746313413312416, -0.0019746448725000048, -0.0019746448725000048, 0.001974563595729298]","[0.0019746448724999996, 0.001974644872461795, 0.0019746448724999996, 0.001974644872461795, 0.0019744172694506276, 0.0019746448724999996, 0.0019746448724999996, 0.001974644872461795, 0.0019746448725000048, 0.0019746448724999996, 0.0019746313413312416, 0.0019746448725000048, 0.0019746448725000048, 0.001974563595729298]","['ACOAD8f', 'AACPS6', 'FACOAE180', 'FADRx2', 'MACPD']","['3HAD180', '3OAR180', '3OAS180', 'EAR180x', 'ECOAH8', 'HACD8i', 'ACACT8r']","['AACPS3', 'FACOAE160']",3HAD180,AACPS6,0.029619673087499746,1,14,2,-4.0,-0.007898446694851895,STM_v1_0,PSL,False,False,0.0,0.0,0.0020785764243092,0.0
2,"['3HAD180', '3OAR180', '3OAS180', 'ACOAD8f', 'AACPS3', 'AACPS6', 'EAR180x', 'ECOAH8', 'FACOAE160', 'FACOAE180', 'HACD8i', 'ACACT8r', 'MACPD']","[-0.0019746448724999996, -0.001974644872461795, -0.0019746448724999996, -0.001974644872461795, -0.001974644867444341, 0.0019746448724999996, -0.0019746448724999996, 0.001974644872461795, -0.0019746448724997255, 0.0019746448724997255, -0.0019746448724997255, -0.0019746448724997255, 0.0019746448725109084]","[0.0019746448724999996, 0.001974644872461795, 0.0019746448724999996, 0.001974644872461795, 0.001974644867444341, 0.0019746448724999996, 0.0019746448724999996, 0.001974644872461795, 0.0019746448724997255, 0.0019746448724997255, 0.0019746448724997255, 0.0019746448724997255, 0.0019746448725109084]","['ACOAD8f', 'FACOAE180', 'MACPD']","['3HAD180', '3OAR180', '3OAS180', 'AACPS3', 'EAR180x', 'ECOAH8', 'FACOAE160', 'HACD8i', 'ACACT8r']",['AACPS6'],3HAD180,FACOAE180,0.02961967309370999,1,13,1,-5.0,-0.00987322435739468,STM_v1_0,PSL,False,False,0.0,0.0,0.0020785764243092,0.0
3,"['3HAD180', '3HAD181', '3OAR180', '3OAR181', '3OAS180', '3OAS181', 'ACOAD7f', 'ACOAD8f', 'AACPS3', 'AACPS5', 'AACPS6', 'EAR180y', 'EAR181y', 'FA161ACPHi', 'FACOAE160', 'FACOAE161', 'FACOAE180', 'FACOAL181t2pp', 'CTECOAI7', 'CTECOAI8', 'OCDCEAt2pp']","[-0.0019746448724999996, 0.0019746448725000004, -0.001974644872461795, 0.0019746448725000004, -0.0019746448724999996, 0.0019746448725000004, 0.001974644872461795, -0.001974644872461795, -0.0019746448725000004, -0.0019746448725000004, 0.0019746448725, -0.0019746448724999996, 0.0019746448725000004, -0.0019746448733689212, -0.0019746448725000004, 0.0019746448725, 0.0019746448725, 0.0019746448725, -0.0019746448725000004, 0.0019746448725, -0.0019746448725000013]","[0.0019746448724999996, 0.0019746448725000004, 0.001974644872461795, 0.0019746448725000004, 0.0019746448724999996, 0.0019746448725000004, 0.001974644872461795, 0.001974644872461795, 0.0019746448725000004, 0.0019746448725000004, 0.0019746448725, 0.0019746448724999996, 0.0019746448725000004, 0.0019746448733689212, 0.0019746448725000004, 0.0019746448725, 0.0019746448725, 0.0019746448725, 0.0019746448725000004, 0.0019746448725, 0.0019746448725000013]","['ACOAD8f', 'AACPS6', 'EAR181y', 'FACOAE161', 'FACOAE180', 'FACOAL181t2pp', 'CTECOAI8']","['3HAD180', '3OAR180', '3OAS180', 'ACOAD7f', 'AACPS3', 'AACPS5', 'EAR180y', 'FA161ACPHi', 'FACOAE160', 'CTECOAI7', 'OCDCEAt2pp']","['3HAD181', '3OAR181', '3OAS181']",3HAD180,FACOAL181t2pp,0.0414675423225,1,21,3,-1.0,-0.0019746448733307157,STM_v1_0,PSL,False,False,0.0,0.0,0.0020785764243092,0.0
4,"['3HAD180', '3HAD181', '3OAR180', '3OAR181', '3OAS180', '3OAS181', 'ACOAD7f', 'ACOAD8f', 'AACPS3', 'AACPS4', 'AACPS5', 'AACPS6', 'EAR180x', 'EAR181x', 'FACOAE160', 'FACOAE161', 'FACOAE180', 'FACOAE181', 'CTECOAI7', 'CTECOAI8']","[-0.0019746448724999996, 0.0019746448725000004, -0.001974644872461795, 0.0019746448725000004, -0.0019746448724999996, 0.0019746448725000004, 0.001974644872461795, -0.001974644872461795, -0.0019746448725000004, 0.0019746448728861915, -0.0019746448725000004, 0.0019746448724999996, -0.0019746448724999996, 0.0019746448725000004, -0.0019746448725000004, 0.0019746448725000004, 0.0019746448724999996, -0.0019746448725, -0.0019746448725000004, 0.0019746448724999996]","[0.0019746448724999996, 0.0019746448725000004, 0.001974644872461795, 0.0019746448725000004, 0.0019746448724999996, 0.0019746448725000004, 0.001974644872461795, 0.001974644872461795, 0.0019746448725000004, 0.0019746448728861915, 0.0019746448725000004, 0.0019746448724999996, 0.0019746448724999996, 0.0019746448725000004, 0.0019746448725000004, 0.0019746448725000004, 0.0019746448724999996, 0.0019746448725, 0.0019746448725000004, 0.0019746448724999996]","['ACOAD8f', 'AACPS4', 'AACPS6', 'FACOAE161', 'FACOAE180', 'CTECOAI8']","['3HAD180', '3OAR180', '3OAS180', 'ACOAD7f', 'AACPS3', 'AACPS5', 'EAR180x', 'FACOAE160', 'FACOAE181', 'CTECOAI7']","['3HAD181', '3OAR181', '3OAS181', 'EAR181x']",3HAD180,CTECOAI8,0.03949289744987854,1,20,4,0.0,4.243970626316429e-13,STM_v1_0,PSL,False,False,0.0,0.0,0.0020785764243092,0.0986683504441461
5,"['3OAR120', '3OAS120', 'ACOAD5f', '3HAD120', 'ACOATA', 'AACPS7', 'AACPS8', 'EAR120x', 'ECOAH5', 'FACOAE100', 'FACOAE120', 'FADRx2', 'HACD5i', 'ACACT10', 'MACPD']","[-0.002126715224790132, -0.0021267152247499994, -0.002126715224790132, -0.0021267152247499994, -0.002126715224790132, 0.00212671522475, -0.0021267152247499976, -0.0021267152247693988, 0.002126715224790132, -0.0021267152247499976, 0.00212671522475, 0.0021267152247500254, -0.0021267152247499976, -0.0021267152247499976, 0.0021267152247499976]","[0.002126715224790132, 0.0021267152247499994, 0.002126715224790132, 0.0021267152247499994, 0.002126715224790132, 0.00212671522475, 0.0021267152247499976, 0.0021267152247693988, 0.002126715224790132, 0.0021267152247499976, 0.00212671522475, 0.0021267152247500254, 0.0021267152247499976, 0.0021267152247499976, 0.0021267152247499976]","['ACOATA', 'AACPS7', 'FACOAE120', 'FADRx2', 'MACPD']","['3OAR120', '3OAS120', 'ACOAD5f', '3HAD120', 'AACPS8', 'EAR120x', 'ECOAH5', 'FACOAE100', 'HACD5i', 'ACACT10']",[],3OAR120,AACPS7,0.03190072837126941,1,15,0,-5.0,-0.01063357612384963,STM_v1_0,PSL,False,False,0.0,0.0,0.0983008963590211,0.0
6,"['3OAR120', '3OAS120', '3HAD120', 'ACOATA', 'AACPS2', 'AACPS7', 'EAR100y', 'EAR120y', 'EAR121y', 'ECOAH6', 'FACOAE120', 'FACOAE141', 'HACD6i', 'ACACT9', 'MACPD']","[-0.0021267152247499994, -0.0021267152247499994, -0.0021267152247499994, 0.002126715224942788, -0.00212671522460978, 0.0021267152247499872, -0.0021267152247499994, -0.0021267152247499994, 0.002126715224777545, -0.0021267152247499872, 0.0021267152247499872, -0.002126715224777545, 0.0021267152247499872, 0.0021267152247499872, -0.002126715224942788]","[0.0021267152247499994, 0.0021267152247499994, 0.0021267152247499994, 0.002126715224942788, 0.00212671522460978, 0.0021267152247499872, 0.0021267152247499994, 0.0021267152247499994, 0.002126715224777545, 0.0021267152247499872, 0.0021267152247499872, 0.002126715224777545, 0.0021267152247499872, 0.0021267152247499872, 0.002126715224942788]","['AACPS7', 'EAR121y', 'ECOAH6', 'FACOAE120', 'HACD6i', 'ACACT9']","['3OAR120', '3OAS120', '3HAD120', 'ACOATA', 'AACPS2', 'EAR100y', 'EAR120y', 'FACOAE141', 'MACPD']",[],3OAR120,ECOAH6,0.05104116539440806,1,15,0,-3.0,-0.006380145674109815,STM_v1_0,PSL,False,True,0.0,-1.01599178466732,0.0983008963590211,0.105575913844103
7,"['3OAR120', '3OAS120', 'ACOAD5f', '3HAD120', 'ACOATA', 'AACPS7', 'AACPS8', 'EAR120x', 'ECOAH5', 'FACOAE100', 'FACOAE120', 'FADRx2', 'HACD5i', 'ACACT10', 'MACPD']","[-0.0021267152247499994, -0.0021267152247499994, -0.0021267152247500115, -0.0021267152247499994, -0.002126715226422493, 0.00212671522475, -0.0021267152247500115, -0.0021267152247499994, 0.0021267152247500115, -0.0021267152247500115, 0.00212671522475, 0.0021267152247499976, -0.0021267152247500115, -0.0021267152247500115, 0.002126715226422493]","[0.0021267152247499994, 0.0021267152247499994, 0.0021267152247500115, 0.0021267152247499994, 0.002126715226422493, 0.00212671522475, 0.0021267152247500115, 0.0021267152247499994, 0.0021267152247500115, 0.0021267152247500115, 0.00212671522475, 0.0021267152247499976, 0.0021267152247500115, 0.0021267152247500115, 0.002126715226422493]","['ACOATA', 'AACPS7', 'FACOAE120', 'FADRx2', 'MACPD']","['3OAR120', '3OAS120', 'ACOAD5f', '3HAD120', 'AACPS8', 'EAR120x', 'ECOAH5', 'FACOAE100', 'HACD5i', 'ACACT10']",[],3OAR120,FACOAE120,0.03190072837125017,1,15,0,-5.0,-0.010633576123750047,STM_v1_0,PSL,False,False,0.0,0.0,0.0983008963590211,0.0
8,"['3OAR120', '3OAS120', '3HAD120', 'ACOATA', 'AACPS2', 'AACPS7', 'EAR100y', 'EAR120y', 'EAR121y', 'ECOAH6', 'FACOAE120', 'FACOAE141', 'HACD6i', 'ACACT9', 'MACPD']","[-0.0021267152247499994, -0.0021267152247499994, -0.0021267152247499994, 0.002126715224942788, -0.00212671522460978, 0.0021267152247499872, -0.0021267152247499994, -0.0021267152247499994, 0.002126715224777545, -0.0021267152247499872, 0.0021267152247499872, -0.002126715224777545, 0.0021267152247499872, 0.0021267152247499872, -0.002126715224942788]","[0.0021267152247499994, 0.0021267152247499994, 0.0021267152247499994, 0.002126715224942788, 0.00212671522460978, 0.0021267152247499872, 0.0021267152247499994, 0.0021267152247499994, 0.002126715224777545, 0.0021267152247499872, 0.0021267152247499872, 0.002126715224777545, 0.0021267152247499872, 0.0021267152247499872, 0.002126715224942788]","['AACPS7', 'EAR121y', 'ECOAH6', 'FACOAE120', 'HACD6i', 'ACACT9']","['3OAR120', '3OAS120', '3HAD120', 'ACOATA', 'AACPS2', 'EAR100y', 'EAR120y', 'FACOAE141', 'MACPD']",[],3OAR120,HACD6i,0.05104116539440806,1,15,0,-3.0,-0.006380145674109815,STM_v1_0,PSL,False,False,0.0,0.0,0.0983008963590211,0.0
9,"['3OAR120', '3OAS120', '3HAD120', 'ACOATA', 'AACPS2', 'AACPS7', 'EAR100y', 'EAR120y', 'EAR121y', 'ECOAH6', 'FACOAE120', 'FACOAE141', 'HACD6i', 'ACACT9', 'MACPD']","[-0.0021267152247499994, -0.0021267152247499994, -0.0021267152247499994, 0.002126715224942788, -0.00212671522460978, 0.0021267152247499872, -0.0021267152247499994, -0.0021267152247499994, 0.002126715224777545, -0.0021267152247499872, 0.0021267152247499872, -0.002126715224777545, 0.0021267152247499872, 0.0021267152247499872, -0.002126715224942788]","[0.0021267152247499994, 0.0021267152247499994, 0.0021267152247499994, 0.002126715224942788, 0.00212671522460978, 0.0021267152247499872, 0.0021267152247499994, 0.0021267152247499994, 0.002126715224777545, 0.0021267152247499872, 0.0021267152247499872, 0.002126715224777545, 0.0021267152247499872, 0.0021267152247499872, 0.002126715224942788]","['AACPS7', 'EAR121y', 'ECOAH6', 'FACOAE120', 'HACD6i', 'ACACT9']","['3OAR120', '3OAS120', '3HAD120', 'ACOATA', 'AACPS2', 'EAR100y', 'EAR120y', 'FACOAE141', 'MACPD']",[],3OAR120,ACACT9,0.05104116539440806,1,15,0,-3.0,-0.006380145674109815,STM_v1_0,PSL,False,False,0.0,0.0,0.0983008963590211,0.0
