Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2
RPE,2.67831637223992,2.67863493944003,PGI,4.86063216363993,4.8611100144401,2.67848185050752,4.86086114649686
RPE,2.67831637223992,2.67863493944003,PGL,4.95973618055991,4.96021403136029,2.67848185050752,4.95998494457466
CYTBD,43.5989411419112,43.5990296328001,PFK,7.47730610417998,7.47748529822998,43.5989853119975,7.47738196216028
CYTBD,43.5989411419112,43.5990296328001,PGI,4.86063216363993,4.8611100144401,43.5989853119975,4.86086114649686
CYTBD,43.5989411419112,43.5990296328001,PPC,2.50390980859947,2.50444075393337,43.5989853119975,2.50430947036873
SUCDi,5.06430700437998,1000,PPC,2.50390980859947,2.50444075393337,5.0643756614821,2.50430947036873
TALA,1.49690092662001,1.49706021022007,PFK,7.47730610417998,7.47748529822998,1.49698375726155,7.47738196216028
TALA,1.49690092662001,1.49706021022007,PGI,4.86063216363993,4.8611100144401,1.49698375726155,4.86086114649686
TALA,1.49690092662001,1.49706021022007,PGL,4.95973618055991,4.96021403136029,1.49698375726155,4.95998494457466
TALA,1.49690092662001,1.49706021022007,RPE,2.67831637223992,2.67863493944003,1.49698375726155,2.67848185050752
TKT1,1.49690092662001,1.49706021022007,PFK,7.47730610417998,7.47748529822998,1.49698375726155,7.47738196216028
TKT1,1.49690092662001,1.49706021022007,PGI,4.86063216363993,4.8611100144401,1.49698375726155,4.86086114649686
TKT1,1.49690092662001,1.49706021022007,PGL,4.95973618055991,4.96021403136029,1.49698375726155,4.95998494457466
TKT1,1.49690092662001,1.49706021022007,RPE,2.67831637223992,2.67863493944003,1.49698375726155,2.67848185050752
TKT2,1.18141544562002,1.18157472922007,PFK,7.47730610417998,7.47748529822998,1.18149809324598,7.47738196216028
TKT2,1.18141544562002,1.18157472922007,PGI,4.86063216363993,4.8611100144401,1.18149809324598,4.86086114649686
TKT2,1.18141544562002,1.18157472922007,PGL,4.95973618055991,4.96021403136029,1.18149809324598,4.95998494457466
TKT2,1.18141544562002,1.18157472922007,RPE,2.67831637223992,2.67863493944003,1.18149809324598,2.67848185050752
TKT2,1.18141544562002,1.18157472922007,TALA,1.49690092662001,1.49706021022007,1.18149809324598,1.49698375726155
TKT2,1.18141544562002,1.18157472922007,TKT1,1.49690092662001,1.49706021022007,1.18149809324598,1.49698375726155
TPI,7.47730610417989,7.47746538778006,PGI,4.86063216363993,4.8611100144401,7.47738196216028,4.86086114649686
TPI,7.47730610417989,7.47746538778006,PGL,4.95973618055991,4.96021403136029,7.47738196216028,4.95998494457466
TPI,7.47730610417989,7.47746538778006,CO2t,-22.8098548845001,-22.8097885163334,7.47738196216028,-22.809833310205
TPI,7.47730610417989,7.47746538778006,RPE,2.67831637223992,2.67863493944003,7.47738196216028,2.67848185050752
TPI,7.47730610417989,7.47746538778006,CYTBD,43.5989411419112,43.5990296328001,7.47738196216028,43.5989853119975
TPI,7.47730610417989,7.47746538778006,TALA,1.49690092662001,1.49706021022007,7.47738196216028,1.49698375726155
TPI,7.47730610417989,7.47746538778006,TKT1,1.49690092662001,1.49706021022007,7.47738196216028,1.49698375726155
TPI,7.47730610417989,7.47746538778006,TKT2,1.18141544562002,1.18157472922007,7.47738196216028,1.18149809324598
FBA,7.47730610417989,7.47746538778006,PGI,4.86063216363993,4.8611100144401,7.47738196216028,4.86086114649686
FBA,7.47730610417989,7.47746538778006,PGL,4.95973618055991,4.96021403136029,7.47738196216028,4.95998494457466
FBA,7.47730610417989,7.47746538778006,CO2t,-22.8098548845001,-22.8097885163334,7.47738196216028,-22.809833310205
FBA,7.47730610417989,7.47746538778006,RPE,2.67831637223992,2.67863493944003,7.47738196216028,2.67848185050752
FBA,7.47730610417989,7.47746538778006,CYTBD,43.5989411419112,43.5990296328001,7.47738196216028,43.5989853119975
FBA,7.47730610417989,7.47746538778006,TALA,1.49690092662001,1.49706021022007,7.47738196216028,1.49698375726155
FBA,7.47730610417989,7.47746538778006,TKT1,1.49690092662001,1.49706021022007,7.47738196216028,1.49698375726155
FBA,7.47730610417989,7.47746538778006,TKT2,1.18141544562002,1.18157472922007,7.47738196216028,1.18149809324598
FUM,5.06430700438,5.06446628798005,PPC,2.50390980859947,2.50444075393337,5.06437566148213,2.50430947036873
G6PDH2r,4.95973618055996,4.96021403136024,PFK,7.47730610417998,7.47748529822998,4.95998494457467,7.47738196216028
G6PDH2r,4.95973618055996,4.96021403136024,PGI,4.86063216363993,4.8611100144401,4.95998494457467,4.86086114649686
G6PDH2r,4.95973618055996,4.96021403136024,RPE,2.67831637223992,2.67863493944003,4.95998494457467,2.67848185050752
G6PDH2r,4.95973618055996,4.96021403136024,TALA,1.49690092662001,1.49706021022007,4.95998494457467,1.49698375726155
G6PDH2r,4.95973618055996,4.96021403136024,TKT1,1.49690092662001,1.49706021022007,4.95998494457467,1.49698375726155
G6PDH2r,4.95973618055996,4.96021403136024,TKT2,1.18141544562002,1.18157472922007,4.95998494457467,1.18149809324598
G6PDH2r,4.95973618055996,4.96021403136024,TPI,7.47730610417989,7.47746538778006,4.95998494457467,7.47738196216028
G6PDH2r,4.95973618055996,4.96021403136024,FBA,7.47730610417989,7.47746538778006,4.95998494457467,7.47738196216028
GND,4.95973618055991,4.96021403136029,PFK,7.47730610417998,7.47748529822998,4.95998494457466,7.47738196216028
GND,4.95973618055991,4.96021403136029,PGI,4.86063216363993,4.8611100144401,4.95998494457466,4.86086114649686
GND,4.95973618055991,4.96021403136029,RPE,2.67831637223992,2.67863493944003,4.95998494457466,2.67848185050752
GND,4.95973618055991,4.96021403136029,TALA,1.49690092662001,1.49706021022007,4.95998494457466,1.49698375726155
GND,4.95973618055991,4.96021403136029,TKT1,1.49690092662001,1.49706021022007,4.95998494457466,1.49698375726155
GND,4.95973618055991,4.96021403136029,TKT2,1.18141544562002,1.18157472922007,4.95998494457466,1.18149809324598
GND,4.95973618055991,4.96021403136029,TPI,7.47730610417989,7.47746538778006,4.95998494457466,7.47738196216028
GND,4.95973618055991,4.96021403136029,FBA,7.47730610417989,7.47746538778006,4.95998494457466,7.47738196216028
H2Ot,-29.1758450169,-29.1757786487334,PFK,7.47730610417998,7.47748529822998,-29.1758271355658,7.47738196216028
H2Ot,-29.1758450169,-29.1757786487334,TPI,7.47730610417989,7.47746538778006,-29.1758271355658,7.47738196216028
H2Ot,-29.1758450169,-29.1757786487334,FBA,7.47730610417989,7.47746538778006,-29.1758271355658,7.47738196216028
MDH,5.06428045711334,5.06470521338053,PPC,2.50390980859947,2.50444075393337,5.06437566148213,2.50430947036873
NADH16,38.53456334482,38.53472262842,PFK,7.47730610417998,7.47748529822998,38.5346096505154,7.47738196216028
NADH16,38.53456334482,38.53472262842,PGI,4.86063216363993,4.8611100144401,38.5346096505154,4.86086114649686
NADH16,38.53456334482,38.53472262842,TPI,7.47730610417989,7.47746538778006,38.5346096505154,7.47738196216028
NADH16,38.53456334482,38.53472262842,FBA,7.47730610417989,7.47746538778006,38.5346096505154,7.47738196216028
O2t,21.7994705709556,21.7995148164,PFK,7.47730610417998,7.47748529822998,21.7994926559987,7.47738196216028
O2t,21.7994705709556,21.7995148164,PGI,4.86063216363993,4.8611100144401,21.7994926559987,4.86086114649686
O2t,21.7994705709556,21.7995148164,PPC,2.50390980859947,2.50444075393337,21.7994926559987,2.50430947036873
O2t,21.7994705709556,21.7995148164,TPI,7.47730610417989,7.47746538778006,21.7994926559987,7.47738196216028
O2t,21.7994705709556,21.7995148164,FBA,7.47730610417989,7.47746538778006,21.7994926559987,7.47738196216028
