Var1,Var2
ADPT,ADD
ADPT,HXPRT
ALAD_L,FADOX
ANS2,ANS
DHPS,FOLD3
DHPS,HPPK
CAT,CCP
GARFT,FTHFD
GART,FTHFLi
HCO3E,H2CO3D2
HEMEti,CPPPGO
HEMEti,FCLT
HEMEti,FE2abc
HEMEti,GLUTRR
HEMEti,GLUTRS
HEMEti,G1SAT
HEMEti,HMBS
HEMEti,PPBNGS
HEMEti,PPPGO
HEMEti,UPP3S
HEMEti,UPPDC1
ME1,AKO
ME1,FADOX
KAS15,ACOATA
KAS15,KAS14
NH4t,ARGSL
NH4t,ARGSS
NH4t,OCBT
NH4t,UREAt
TKT2,GND
TKT2,PGL
TRPS1,TRPS2
TRPS1,TRPS3
UREA,UREAt
URIDK2r,DUTPDP
RNDR4,DCTPD
RPE,GND
RPE,PGL
ALAR,DALAt2r
ATPS4r,ACKr
ATPS4r,ACt2r
GART,GARFT
G3PD2,G3PD1ir
HCO3E,H2CO3D
ME1,FRD5
ME1,FUM
NH4t,ATPS4r
TKT1,TALA
TKT2,TALA
TKT2,TKT1
PTAr,ATPS4r
RPE,TALA
RPE,TKT1
RPE,TKT2
