del_rxn1,del_rxn2,sl_size,one_norm_sl_size,two_norm_sl_size
ACOAD4f,3OAS100,15,15,1258
ACOAD4f,3OAR100,15,15,1258
ACOAD4f,3HAD100,15,15,1258
OPHHX3,OPHHXy,51,47,394
DALAt2pp,DALAtex,8,8,1209
MN2tpp,MNt2pp,10,8,229
CLt3_2pp,CLtipp,79,77,686
POR5,FLDR2,3,3,1112
CTECOAI7,3OAS161,17,17,1282
CTECOAI7,3HAD161,17,17,1282
CTECOAI7,3OAR161,17,17,1282
I4FE4SR,SCYSDS,75,69,28
I4FE4SR,S2FE2SS,58,62,31
I4FE4SR,S4FE4SR,74,65,33
I4FE4SR,S4FE4ST,74,65,33
I4FE4SR,S2FE2SS2,74,70,33
I2FE2SS,SCYSDS,59,79,28
I2FE2SS,S2FE2SS,69,68,23
I2FE2SS,S4FE4SR,67,64,26
I2FE2SS,S2FE2ST,5,5,90
I2FE2SS,S4FE4ST,67,64,26
I2FE2SS,S2FE2SS2,67,64,26
I2FE2ST,SCYSDS,7,7,114
I2FE2ST,S2FE2SS,5,5,90
I2FE2ST,S2FE2ST,11,11,9
I2FE2SS2,SCYSDS,75,63,28
I2FE2SS2,S2FE2SS,58,64,31
I2FE2SS2,S4FE4SR,74,67,33
I2FE2SS2,S4FE4ST,74,67,33
I2FE2SS2,S2FE2SS2,74,67,33
I4FE4ST,SCYSDS,75,74,28
I4FE4ST,S2FE2SS,58,63,31
I4FE4ST,S4FE4SR,74,65,33
I4FE4ST,S4FE4ST,74,65,33
I4FE4ST,S2FE2SS2,74,67,33
ACOAD1fr,3HAD80,29,29,1324
ACOAD1fr,3HAD40,29,29,1324
ACOAD1fr,3OAS60,29,29,1324
ACOAD1fr,3OAR60,29,29,1324
ACOAD1fr,3OAR80,29,29,1324
ACOAD1fr,3OAS80,29,29,1324
ACOAD1fr,3OAS100,37,37,1313
ACOAD1fr,3OAR40,29,29,1324
ACOAD1fr,3OAR100,37,37,1313
ACOAD1fr,3HAD60,29,29,1324
ACOAD1fr,3HAD100,37,37,1313
AI2K,MTHTHFSs,30,32,927
AI2K,DHPTDCs2,30,32,927
PIt2rpp,PIuabcpp,210,213,1256
PAI2I,MTHTHFSs,30,32,927
PAI2I,DHPTDCs2,30,32,927
I2FE2SR,S2FE2SR,2,2,3
PAI2T,MTHTHFSs,30,32,927
PAI2T,DHPTDCs2,30,34,927
GARFT,GART,3,3,1280
THRS,THRD_L,6,6,312
PUNP5,HXPRT,6,6,258
PIt,PIabc,119,123,334
PREPTTA,PREPHACPH,5,5,4
SADT,SADT2,4,4,298
P5CRx,P5CR,2,2,301
RPE,PGL,95,98,343
RPE,G6PDH2r,97,98,343
RPE,GND,94,98,343
MAN1PT2,MAN1PT,5,4,318
TKT2,PGL,100,101,358
TKT2,G6PDH2r,101,101,358
TKT2,GND,98,101,358
HSST,THRD_L,6,4,332
HSK,THRD_L,6,6,312
GLU5K,ORNTA,7,7,358
HSDxi,HSDy,2,2,321
GLCabc,FBP,382,373,452
ORNTAC,ACODA,4,4,304
ORNTAC,ACGS,4,4,304
DMPPS,IPDDI,3,3,117
CYTK2,NTPP3,70,73,192
CYTK2,NDPK7,71,73,177
CTPS1,CTPS2,104,106,318
DADK,NTPP5,53,56,118
DADK,NDPK8,53,56,118
ARGDr,ARGSS,7,7,350
ARGDr,ARGSL,7,7,350
FACOALPREPH,PREPHACPH,5,5,4
FACOAL181,DESAT18,4,4,109
FACOAL181,FACOAL180,4,4,63
FAS181,DESAT18,5,5,231
FAS181,FACOAL180,5,5,194
FAS161,DESAT16,4,4,238
FAS161,FACOAL161,4,4,238
ALATA_L,MMSAD3,6,6,367
ALATA_L,ASP1DC,8,8,369
ALATA_L,APATr,6,6,367
AIRCr,AIRC3,114,114,337
AIRCr,AIRC2,115,114,337
HSST,THRS,6,5,335
HSST,SHSL4r,6,5,323
HSK,HSST,6,4,348
FAS181,FACOAL181,4,4,243
AICART,AICART2,3,3,330
GARFT,GART,171,193,710
GARFT,PFL,181,191,710
GHMT2r,PGCD,358,355,772
GHMT2r,PSERT,358,355,772
GHMT2r,PSP_L,358,355,772
3HAD120,AACPS7,15,16,640
3HAD120,FACOAE120,16,15,652
3HAD120,ECOAH6,24,24,684
3HAD120,HACD6i,24,24,684
3HAD120,ACACT9,24,24,684
3HAD140,AACPS1,16,15,659
3HAD140,FACOAE140,16,16,673
3HAD160,AACPS3,16,16,696
3HAD160,FACOAE160,16,16,694
3OAR120,AACPS7,15,16,640
3OAR120,FACOAE120,16,15,652
3OAR120,ECOAH6,24,24,684
3OAR120,HACD6i,24,24,684
3OAR120,ACACT9,24,24,684
3OAR160,AACPS3,16,16,696
3OAR160,FACOAE160,16,16,694
3OAS120,AACPS7,15,16,640
3OAS120,FACOAE120,16,15,652
3OAS120,ECOAH6,24,24,684
3OAS120,HACD6i,24,24,684
3OAS120,ACACT9,24,24,684
3OAS160,AACPS3,16,16,696
3OAS160,FACOAE160,16,16,694
ASNS2,ASNS1,3,3,703
CYSabcpp,CYSS,326,354,788
CYSabcpp,SERAT,344,345,762
CYSabcpp,SULR,339,355,793
CYSabcpp,SO4tex,336,342,782
CYSabcpp,SULabcpp,336,342,782
CYSabcpp,PAPSSH,335,350,772
CYStex,CYSS,327,350,771
CYStex,SERAT,334,353,767
CYStex,SULR,336,349,785
CYStex,SO4tex,336,347,782
CYStex,SULabcpp,336,347,782
CYStex,PAPSSH,341,354,782
CO2tex,Htex,338,341,396
DHORD2,DHORD5,4,5,665
FLDR,NDPK8,5,5,675
GLU5K,ACGK,8,8,722
GLU5K,ACGS,8,8,722
GLU5K,AGPR,8,8,722
GLUDy,GLUSy,3,3,654
FORtppi,GART,153,156,691
GLYCtpp,GLYCtex,14,14,659
KAS15,KAS14,3,3,702
LYSabcpp,ASAD,137,145,738
LYSabcpp,ASPK,137,145,738
LYSabcpp,DAPDC,179,216,771
LYSabcpp,DAPE,161,181,724
LYSabcpp,DHDPRy,161,181,724
LYSabcpp,DHDPS,161,181,724
LYSabcpp,SDPDS,161,181,724
LYSabcpp,THDPS,161,181,724
LYSabcpp,SDPTA,161,181,724
LYStex,ASAD,147,146,732
LYStex,ASPK,147,146,732
LYStex,DAPDC,178,184,774
LYStex,DAPE,178,192,712
LYStex,DHDPRy,178,192,712
LYStex,DHDPS,178,192,712
LYStex,SDPDS,178,192,712
LYStex,THDPS,178,192,712
LYStex,SDPTA,178,192,712
MDH,PPC,6,6,689
MTHFC,GART,195,200,738
MTHFC,PFL,11,13,759
MTHFD,GART,195,200,738
MTHFD,PFL,11,13,759
NDPK1,ADK3,2,3,720
NDPK5,RNTR2c,5,5,671
NDPK7,RNTR3c,5,5,668
G5SD,ACGK,8,8,722
G5SD,ACGS,8,8,722
G5SD,AGPR,8,8,722
P5CR,ACGK,189,198,755
P5CR,ACGS,189,198,755
P5CR,ACODA,7,7,730
P5CR,ACOTA,7,7,730
P5CR,AGPR,189,198,755
PG140abcpp,PGP140abcpp,37,31,488
PG140abcpp,PGPP140pp,37,31,488
PG160abcpp,PGP160abcpp,71,65,630
PG160abcpp,PGPP160pp,71,65,630
PG161abcpp,PGP161abcpp,42,45,531
PG161abcpp,PGPP161pp,42,45,531
PG181abcpp,PGP181abcpp,35,37,490
PG181abcpp,PGPP181pp,35,37,490
PNTOt4pp,ASP1DC,34,34,97
PNTOt4pp,DPR,38,40,55
PNTOt4pp,MOHMT,38,40,55
PNTOt4pp,PANTS,38,40,55
PNTOtex,ASP1DC,34,37,97
PNTOtex,DPR,38,40,55
PNTOtex,MOHMT,38,40,55
PNTOtex,PANTS,38,40,55
PPK,PPA,4,4,348
PGPP140,PGP140abcpp,41,43,508
PGPP140,PGPP140pp,41,43,508
RNTR1c,NDPK8,5,5,699
PGPP160,PGP160abcpp,61,60,652
PGPP160,PGPP160pp,61,60,652
PGPP161,PGP161abcpp,42,41,539
PGPP161,PGPP161pp,42,41,539
PGPP181,PGP181abcpp,31,37,512
PGPP181,PGPP181pp,31,37,512
THRA,ASAD,187,186,753
THRA,ASPK,187,186,753
THRA,HSDy,187,183,719
THRA,HSK,22,22,709
THRA,THRS,22,22,709
SUCDi,SUCCtex,31,30,549
TYRt2rpp,CHORM,130,126,741
TYRt2rpp,PPND,130,126,741
TYRt2rpp,TYRTA,130,126,741
TYRtex,CHORM,130,126,741
TYRtex,PPND,130,126,741
TYRtex,TYRTA,130,126,741
TRPS1,TRPS2,3,3,586
NADS1,NADS2,3,3,462
PIt2rpp,PIuabcpp,183,181,676
EAR40x,EAR40y,2,2,644
EAR60x,EAR60y,3,3,645
EAR80x,EAR80y,3,2,649
EAR121x,EAR121y,2,3,600
EAR141x,EAR141y,3,2,574
EAR161x,EAR161y,3,2,622
EAR181x,EAR181y,3,3,582
ADK1,ADK3,2,3,390
G5SADs,ACGK,12,12,720
G5SADs,ACGS,12,12,720
G5SADs,ACODA,7,7,698
G5SADs,ACOTA,7,7,698
G5SADs,AGPR,12,12,720
ORNCD,ACGK,160,193,728
ORNCD,ACGS,160,193,728
ORNCD,ACODA,6,6,663
ORNCD,ACOTA,6,6,663
ORNCD,AGPR,160,193,728
CITt7pp,CS,48,55,236
CITtex,CS,48,55,236
CO2tex,GAPD,357,358,401
MTHFC,GARFT,189,198,702
MTHFD,GARFT,189,198,702
NDPK5,FLDR,5,5,661
NDPK7,FLDR,5,5,709
RPE,GND,182,192,718
RPE,G6PDH2r,127,132,753
RPE,PGL,127,132,753
TALA,RPE,126,174,717
TKT1,RPE,170,177,729
TKT1,TALA,146,140,721
TKT2,GND,184,182,750
TKT2,G6PDH2r,133,141,759
TKT2,PGL,133,141,759
TKT2,RPE,175,181,736
TKT2,TALA,160,194,744
TKT2,TKT1,194,188,748
TPI,FBA,202,198,687
TPI,PFK,199,203,671
ADK1,NDPK1,3,3,13
ORNCD,P5CR,6,6,729
ORNCD,G5SADs,6,6,727
