,Rxn_1,Rxn_1_Type,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Type,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn_1_Prod,Rxn_2_Prod,Type
0,GARFT,pFBAOpt_Rxns,-19.0585416634143,0.76677625348008,GART,ELE_Rxns,0.0,19.0653140560423,0.135515102408,0.0,-14.613637173466829,0.0,PSL
1,GARFT,pFBAOpt_Rxns,-19.0585416634143,0.76677625348008,PFL,ELE_Rxns,0.0,42.2716895629281,0.135515102408,0.195655283038232,-14.613637173466829,0.0,PSL
2,GHMT2r,pFBAOpt_Rxns,-19.0490041999496,0.358025816646056,PGCD,ELE_Rxns,0.0,37.5476355685781,0.0034027005745779,0.0,-6.820035284981106,0.0,PSL
3,GHMT2r,pFBAOpt_Rxns,-19.0490041999496,0.358025816646056,PSERT,ELE_Rxns,0.0,37.5476355685781,0.0034027005745779,1.67299444915336e-05,-6.820035284981106,0.0,PSL
4,GHMT2r,pFBAOpt_Rxns,-19.0490041999496,0.358025816646056,PSP_L,ELE_Rxns,0.0,37.5476355685781,0.0034027005745779,0.0,-6.820035284981106,0.0,PSL
5,3HAD120,pFBAOpt_Rxns,0.0,0.023195075583373,AACPS7,ELE_Rxns,0.0,80.7033795373017,0.0,0.0,0.0,0.0,PSL
6,3HAD120,pFBAOpt_Rxns,0.0,0.023195075583373,FACOAE120,ELE_Rxns,0.0,26.901129486638,0.0,0.0,0.0,0.0,PSL
7,3HAD120,pFBAOpt_Rxns,0.0,0.023195075583373,ECOAH6,ELE_Rxns,-0.0231950755833168,0.0,0.0,1.60016463612283,0.0,-0.0,PSL
8,3HAD120,pFBAOpt_Rxns,0.0,0.023195075583373,HACD6i,ELE_Rxns,0.0,0.0231950755833727,0.0,0.0,0.0,0.0,PSL
9,3HAD120,pFBAOpt_Rxns,0.0,0.023195075583373,ACACT9,ELE_Rxns,0.0,0.0231950755833727,0.0,0.0,0.0,0.0,PSL
10,3HAD140,pFBAOpt_Rxns,0.0,0.0186581414839358,AACPS1,ELE_Rxns,0.0,80.7033796790827,0.0,0.0436679907070837,0.0,0.0,PSL
11,3HAD140,pFBAOpt_Rxns,0.0,0.0186581414839358,FACOAE140,ELE_Rxns,0.0,26.9011313014117,0.0,0.0,0.0,0.0,PSL
12,3HAD160,pFBAOpt_Rxns,0.0,0.0325525021634623,AACPS3,ELE_Rxns,0.0,80.7033888805387,0.0,0.0,0.0,0.0,PSL
13,3HAD160,pFBAOpt_Rxns,0.0,0.0325525021634623,FACOAE160,ELE_Rxns,0.0,26.9011269330409,0.0,0.0,0.0,0.0,PSL
14,3OAR120,pFBAOpt_Rxns,0.0,0.0231950755833168,AACPS7,ELE_Rxns,0.0,80.7033795373017,0.110587768673783,0.0,0.0,0.0,PSL
15,3OAR120,pFBAOpt_Rxns,0.0,0.0231950755833168,FACOAE120,ELE_Rxns,0.0,26.901129486638,0.110587768673783,0.0,0.0,0.0,PSL
16,3OAR120,pFBAOpt_Rxns,0.0,0.0231950755833168,ECOAH6,ELE_Rxns,-0.0231950755833168,0.0,0.110587768673783,1.60016463612283,0.0,-0.0,PSL
17,3OAR120,pFBAOpt_Rxns,0.0,0.0231950755833168,HACD6i,ELE_Rxns,0.0,0.0231950755833727,0.110587768673783,0.0,0.0,0.0,PSL
18,3OAR120,pFBAOpt_Rxns,0.0,0.0231950755833168,ACACT9,ELE_Rxns,0.0,0.0231950755833727,0.110587768673783,0.0,0.0,0.0,PSL
