Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2
KAS15,0,0.105580590887853,KAS14,0,0.105580590887853,0.105575913844103,0
Kt2pp,0.0846573579084209,0.0851718151871142,Kabcpp,0,0.000205782918091775,0.0848632581511075,0
NDPK1,-998.697447299362,1.3033243864314,ADK3,-999.001839355644,0.998314981537622,0.305009826669491,0
MTHFC,0.844140462074209,0.844365843335148,GART,0,0.000154337188604359,0.844229822160841,0
MTHFD,0.844140462074209,0.844365843335148,GART,0,0.000154337188604359,0.844229822160841,0
ORNDC,0.0200278294164716,0.0201204317225123,AGMT,0,4.11565809438907e-05,0.0200690137519511,0
ORNDC,0.0200278294164716,0.0201204317225123,UREAtex,-4.11565784919909e-05,0,0.0200690137519511,0
ORNDC,0.0200278294164716,0.0201204317225123,UREAtpp,-4.11565809438907e-05,0,0.0200690137519511,0
PA140abcpp,0.000586084938056873,0.000710801853712281,CLPNH140pp,0,5.61226144232813e-05,0.000642208440062435,0
PA160abcpp,0.00343014695759636,0.00355486387520582,CLPNH160pp,0,5.61226103396935e-05,0.00348627438891036,0
PA161abcpp,0,0.000252082177921251,CLPNH161pp,0,5.61226085584409e-05,0.000183488125732124,0
PA180abcpp,0,0.000160338233470725,CLPNH180pp,0,5.61226105889439e-05,9.17440628660622e-05,0
PA181abcpp,8.1493286244085e-05,0.000206210209675817,CLPNH181pp,0,5.612260521096e-05,0.000137616094299093,0
O2tex,11.6470890225313,18.5,DHORD5,0,0.181176864220269,11.6471150894136,0
O2tex,11.6470890225313,18.5,FRD2,0,20.3231780172597,11.6471150894136,0
O2tex,11.6470890225313,18.5,SUCCt3pp,0,0.000205782878050324,11.6471150894136,0
O2tex,11.6470890225313,18.5,SUCCtex,-1.12245220743878e-05,0,11.6471150894136,0
O2tpp,11.647089022528,11.6471404682553,DHORD5,0,0.181176864220269,11.6471150894136,0
O2tpp,11.647089022528,11.6471404682553,FRD2,0,20.3231780172597,11.6471150894136,0
O2tpp,11.647089022528,11.6471404682553,SUCCt3pp,0,0.000205782878050324,11.6471150894136,0
O2tpp,11.647089022528,11.6471404682553,SUCCtex,-1.12245220743878e-05,0,11.6471150894136,0
PAPA161pp,0.000179410526217711,0.000248259505186312,ENLIPAtex,0,2.54681770718346e-07,0.000179665456446038,0
PAPA161pp,0.000179410526217711,0.000248259505186312,LIPAabcpp,0,2.59936271706444e-07,0.000179665456446038,0
PAPA161pp,0.000179410526217711,0.000248259505186312,PETNT161pp,0,2.54681782569543e-07,0.000179665456446038,0
PAPA181pp,0.000134494224216591,0.000203343211835689,ENLIPAtex,0,2.54681770718346e-07,0.000134749092334529,0
PAPA181pp,0.000134494224216591,0.000203343211835689,LIPAabcpp,0,2.59936271706444e-07,0.000134749092334529,0
PAPA181pp,0.000134494224216591,0.000203343211835689,PETNT181pp,0,2.5468179880154e-07,0.000134749092334529,0
PAPSR,0,0.0583007438627627,GTHOr,0,0.0589043736189597,0.058287105606917,0
PAPSR,0,0.0583007438627627,GRXR,0,0.058904373804027,0.058287105606917,0
PAPSR,0,0.0583007438627627,PAPSR2,0,0.0583007438627636,0.058287105606917,0
PG140abcpp,0,0.00155460689759224,PGP140abcpp,0,0.000617348736686805,0.00149848636014568,0
PG140abcpp,0,0.00155460689759224,PGPP140pp,0,0.000617348736686805,0.00149848636014568,0
PG160abcpp,0.00751728031901244,0.00819075159980779,PGP160abcpp,0,0.000617348671693259,0.00813464024079085,0
PG160abcpp,0.00751728031901244,0.00819075159980779,PGPP160pp,0,0.000617348671693259,0.00813464024079085,0
PG161abcpp,0,0.00048426097544052,PGP161abcpp,0,0.000443905893450373,0.000428138960041624,0
PG161abcpp,0,0.00048426097544052,PGPP161pp,0,0.000443905893450373,0.000428138960041624,0
PG180abcpp,0,0.000270191790868714,PGP180abcpp,0,0.000247675808571065,0.000214069480020812,0
PG180abcpp,0,0.000270191790868714,PGPP180pp,0,0.000247675808571065,0.000214069480020812,0
PG181abcpp,0,0.000377226386523451,PGP181abcpp,0,0.00034579085263194,0.000321104220031218,0
PG181abcpp,0,0.000377226386523451,PGPP181pp,0,0.00034579085263194,0.000321104220031218,0
PGPP140,0,0.00155460689643642,PGP140abcpp,0,0.000617348736686805,0.00149848636014568,0
PGPP140,0,0.00155460689643642,PGPP140pp,0,0.000617348736686805,0.00149848636014568,0
PGPP160,0.00751728023504206,0.00819075160247513,PGP160abcpp,0,0.000617348671693259,0.00813464024079085,0
PGPP160,0.00751728023504206,0.00819075160247513,PGPP160pp,0,0.000617348671693259,0.00813464024079085,0
PGPP161,0,0.00048426097112042,PGP161abcpp,0,0.000443905893450373,0.000428138960041624,0
PGPP161,0,0.00048426097112042,PGPP161pp,0,0.000443905893450373,0.000428138960041624,0
PGPP180,0,0.000270191794726315,PGP180abcpp,0,0.000247675808571065,0.000214069480020812,0
PGPP180,0,0.000270191794726315,PGPP180pp,0,0.000247675808571065,0.000214069480020812,0
PGPP181,0,0.000377226390347894,PGP181abcpp,0,0.00034579085263194,0.000321104220031218,0
PGPP181,0,0.000377226390347894,PGPP181pp,0,0.00034579085263194,0.000321104220031218,0
PIt2rpp,0.439187702480492,0.440010834131808,PIuabcpp,0,0.000205782907679956,0.439394093004041,0
PPC,1.37010395174456,1.37102997480763,ICL,0,0.000617348617393709,1.37072319593148,0
RNTR1c,0.0118717724659567,0.0125920125868193,NDPK8,-0.000102891441829585,0.000617348711159732,0.0124891383913035,0
RNTR2c,0.0130329067396144,0.0137531467596996,NDPK5,-0.000102891442320304,0.000617348664970319,0.0136502741869521,0
RNTR3c,0.0130329066572514,0.0137274238955765,NDPK7,-5.1445727508731e-05,0.000617348611407081,0.0136502741869521,0
TRDR,0,0.0589043737214677,GTHOr,0,0.0589043736189597,0.058287105586716,0
TRDR,0,0.0589043737214677,GRXR,0,0.058904373804027,0.058287105586716,0
TRDR,0,0.0589043737214677,PAPSR2,0,0.0583007438627636,0.058287105586716,0
TRPS1,0,0.0419982208934376,TRPS2,0,0.0419982208934376,0.0419953669432792,0
TRPS1,0,0.0419982208934376,TRPS3,0,0.0419989618219666,0.0419953669432792,0
VALTA,-0.135987141071154,999.435589394396,VPAMTr,0,999.571569676037,-0.135980469678309,0
ZN2tpp,0.00135465943576246,0.00212634526537986,ZNabcpp,0,0.000154337188320142,0.00150899870068242,0
CBMKr,0.243595203254692,0.243713528427168,CBPS,0,7.71685945277767e-05,0.243672708805922,0
SO3R,0.0580812420686619,0.0583007438645793,SULR,0,0.000205782925133562,0.058287105606917,0
OA5L_ST,0.000447711857232389,0.000447770154758185,OA5VL_ST,0,1.76637698017065e-08,0.000447730140132814,0
GAPD,8.36947636355184,8.36976445960238,ATPS4rpp,37.0380850938567,37.0386407076541,8.36963596970865,37.0384048368849
NDPK1,-998.697447299362,1.3033243864314,ADK1,0,1000,0.305009826669491,0.998162024640289
MTHFC,0.844140462074209,0.844365843335148,GARFT,0.214484901580286,0.214647695601556,0.844229822160841,0.214639535578115
MTHFD,0.844140462074209,0.844365843335148,GARFT,0.214484901580286,0.214647695601556,0.844229822160841,0.214639535578115
O2tex,11.6470890225313,18.5,DKMPPD3,0.00330073466632363,0.00334483562718648,11.6471150894136,0.00334483562532518
O2tex,11.6470890225313,18.5,ENO,7.15041424004439,7.15070233610675,11.6471150894136,7.15057216044918
O2tex,11.6470890225313,18.5,FBA,4.12948432393482,4.1299711029886,11.6471150894136,4.12964498107528
O2tex,11.6470890225313,18.5,GAPD,8.36947636355184,8.36976445960238,11.6471150894136,8.36963596970865
O2tpp,11.647089022528,11.6471404682553,DKMPPD3,0.00330073466632363,0.00334483562718648,11.6471150894136,0.00334483562532518
O2tpp,11.647089022528,11.6471404682553,ENO,7.15041424004439,7.15070233610675,11.6471150894136,7.15057216044918
O2tpp,11.647089022528,11.6471404682553,FBA,4.12948432393482,4.1299711029886,11.6471150894136,4.12964498107528
O2tpp,11.647089022528,11.6471404682553,GAPD,8.36947636355184,8.36976445960238,11.6471150894136,8.36963596970865
PGCD,1.21897393084359,1.219185593253,GHMT2r,0.930804077618153,0.930960864579833,1.21906380925947,0.930893557545696
PFK,4.12948432394868,4.12998541348845,O2tex,11.6470890225313,18.5,4.12964498107528,11.6471150894136
PFK,4.12948432394868,4.12998541348845,O2tpp,11.647089022528,11.6471404682553,4.12964498107528,11.6471150894136
PGK,-8.36976445960238,-8.36947636355184,ATPS4rpp,37.0380850938567,37.0386407076541,-8.36963596970865,37.0384048368849
PGK,-8.36976445960238,-8.36947636355184,O2tex,11.6470890225313,18.5,-8.36963596970865,11.6471150894136
PGK,-8.36976445960238,-8.36947636355184,O2tpp,11.647089022528,11.6471404682553,-8.36963596970865,11.6471150894136
PGM,-7.15070233610775,-7.15041424004036,O2tex,11.6470890225313,18.5,-7.15057216044918,11.6471150894136
PGM,-7.15070233610775,-7.15041424004036,O2tpp,11.647089022528,11.6471404682553,-7.15057216044918,11.6471150894136
PPC,1.37010395174456,1.37102997480763,FUM,3.36838522130892,3.36900257001044,1.37072319593148,3.36849675517955
PPC,1.37010395174456,1.37102997480763,MDH,3.39223571471556,3.39289421998824,1.37072319593148,3.39238843821759
PPC,1.37010395174456,1.37102997480763,O2tex,11.6470890225313,18.5,1.37072319593148,11.6471150894136
PPC,1.37010395174456,1.37102997480763,O2tpp,11.647089022528,11.6471404682553,1.37072319593148,11.6471150894136
PPC,1.37010395174456,1.37102997480763,MALS,0.0236858671853537,0.0245089986006999,1.37072319593148,0.023891683038037
PSERT,1.21897393084359,1.219185593253,GHMT2r,0.930804077618153,0.930960864579833,1.21906380925947,0.930893557545696
PSP_L,1.21897393084359,1.219185593253,GHMT2r,0.930804077618153,0.930960864579833,1.21906380925947,0.930893557545696
RPE,0.412099011104419,0.412592890055683,GND,1.17085245270711,1.17159327108229,0.41235205211464,1.17123277848683
RPI,-0.757647635847453,-0.757400696355587,RPE,0.412099011104419,0.412592890055683,-0.757527979278573,0.41235205211464
TKT1,0.282651152691504,0.282898092175167,RPE,0.412099011104419,0.412592890055683,0.282777779130705,0.41235205211464
TKT1,0.282651152691504,0.282898092175167,RPI,-0.757647635847453,-0.757400696355587,0.282777779130705,-0.757527979278573
TKT2,0.129447858415082,0.129694797925127,GND,1.17085245270711,1.17159327108229,0.129574272983936,1.17123277848683
TKT2,0.129447858415082,0.129694797925127,RPE,0.412099011104419,0.412592890055683,0.129574272983936,0.41235205211464
TKT2,0.129447858415082,0.129694797925127,RPI,-0.757647635847453,-0.757400696355587,0.129574272983936,-0.757527979278573
TKT2,0.129447858415082,0.129694797925127,TKT1,0.282651152691504,0.282898092175167,0.129574272983936,0.282777779130705
TPI,4.06646985816777,4.06675795424313,FBA,4.12948432393482,4.1299711029886,4.06663042814563,4.12964498107528
TPI,4.06646985816777,4.06675795424313,O2tex,11.6470890225313,18.5,4.06663042814563,11.6471150894136
TPI,4.06646985816777,4.06675795424313,O2tpp,11.647089022528,11.6471404682553,4.06663042814563,11.6471150894136
TPI,4.06646985816777,4.06675795424313,PFK,4.12948432394868,4.12998541348845,4.06663042814563,4.12964498107528
SUCDi,2.97110291926186,23.2942809365091,PPC,1.37010395174456,1.37102997480763,2.97121390378152,1.37072319593148
SUCOAS,-2.74890235094776,-2.74803806285022,AKGDH,2.97048700413712,2.97135129225069,-2.74876608835293,2.97121533728251
TALA,0.280860234611177,0.281107174118178,RPI,-0.757647635847453,-0.757400696355587,0.280986858570174,-0.757527979278573
TALA,0.280860234611177,0.281107174118178,TKT1,0.282651152691504,0.282898092175167,0.280986858570174,0.282777779130705
TALA,0.280860234611177,0.281107174118178,TKT2,0.129447858415082,0.129694797925127,0.280986858570174,0.129574272983936
